"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"95185","1.0","1357","[""SWRK""]","20","""20/20""","[""WRI""]","","","[""Jennifer Manner""]","""0/0""","100","[""OM 240"", ""OM 240""]","20","""I Want to Help People""","120","false","","2","""0/0""","""0/0""","""C""","20142","[""T-F 1040-1240PM"", ""T-F 0100-0300PM""]","","""Research""","2014"
"95188","0.0","18804","[""CHEM"", ""BIO""]","24","""24/999""","","18803","","[""Jeffrey J. Schwinefus""]","""0/0""","100","[""RNS 355""]","24","""Integrate Chem/Bio II Lab""","126","false","""A""","2","""0/0""","""0/0""","""C""","20142","[""M-Th 1230-0300PM""]","","""Lab""","2014"
"95189","0.0","18804","[""CHEM"", ""BIO""]","16","""16/999""","","18803","","[""Keir Fogarty""]","""0/0""","100","[""RNS 350""]","24","""Integrate Chem/Bio II Lab""","126","false","""B""","2","""0/0""","""0/0""","""O""","20142","[""M-Th 1230-0300PM""]","","""Lab""","2014"
"95190","1.0","18803","[""CHEM"", ""BIO""]","40","""40/999""","","18803","","[""Jeffrey J. Schwinefus""]","""0/0""","100","[""RNS 310"", ""RNS 310""]","48","""Integrated Chem/Bio II""","126","false","","2","""0/0""","""0/0""","""O""","20142","[""M-F 0800-1000"", ""M-F 1045-1145""]","""Integrated Chem/Bio II: Thermodynamics and Kinetics with Bio Relevance""","""Research""","2014"
"95191","1.0","1329","[""SPAN""]","20","""2/999""","[""FOL-S"", ""MCG""]","","","[""Kristina Medina-Vilarino""]","""1/999""","200","","22","""Inter Span II-C Rica""","234","false","","2","""0/999""","""17/999""","""C""","20142","","""Intermediate Spanish II in Costa Rica""","""Research""","2014"
"95192","1.0","1328","[""SPAN""]","18","""7/999""","[""FOL-S"", ""MCG""]","","","[""Ariel Strichartz""]","""3/999""","200","","22","""Inter Span II-Ecuador""","233","false","","2","""1/999""","""7/999""","""C""","20142","","""Intermediate Spanish II in Ecuador""","""Research""","2014"
"95193","1.0","16991","[""INTD""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""Interim Exchange""","200","false","","2","""0/999""","""0/999""","""C""","20142","","","""Research""","2014"
"95194","1.0","1326","[""SPAN""]","21","""18/999""","","","","[""Gwendolyn Barnes-Karol""]","""0/999""","200","[""TOH 114"", ""TOH 114""]","17","""Intermed Spanish I""","231","false","","2","""1/999""","""2/999""","""C""","20142","[""M-F 1040-1140"", ""M-F 0100-0300PM""]","""Intermediate Spanish I""","""Research""","2014"
"95195","1.0","1327","[""SPAN""]","17","""11/999""","[""FOL-S"", ""MCD""]","","","[""Leon Narvaez""]","""1/999""","200","[""TOH 108"", ""TOH 108""]","17","""Intermed Spanish II""","232","false","","2","""2/999""","""3/999""","""C""","20142","[""M-F 0900-1000"", ""M-F 0100-0300PM""]","""Intermediate Spanish II""","""Research""","2014"
"95196","1.0","385","[""ENGL""]","26","""22/18""","[""ALS-L"", ""ORC""]","","","[""Jonathan T. Naito""]","""0/2""","100","[""TB 227""]","22","""Intro to Drama""","124","false","","2","""0/0""","""4/999""","""C""","20142","[""M-F 1040-1240PM""]","""Introduction to Drama""","""Research""","2014"
"95199","1.0","455","[""ENVST""]","36","""36/999""","[""IST""]","","","[""Diane K. Angell""]","""0/0""","100","[""RNS 190"", ""RNS 190""]","38","""Intro: Env Studies""","137","false","","2","""0/0""","""0/0""","""C""","20142","[""M-F 0800-1000"", ""M-F 0100-0300PM""]","""Introduction to Environmental Studies""","""Research""","2014"
"95200","1.0","97","[""ASIAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95201","1.0","252","[""CHIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95202","1.0","285","[""ECON""]","1","""0/999""","","","","[""Paul Wojick""]","""0/999""","300","","999","""IR/Econ of Hedge Funds""","398","false","","2","""1/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95203","1.0","307","[""CSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95204","1.0","378","[""DANCE""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95205","1.0","496","[""FREN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95206","1.0","551","[""GREEK""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95207","1.0","657","[""FAMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95208","1.0","710","[""ID""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95209","1.0","726","[""LATIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95210","1.0","789","[""MGMT""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95211","1.0","798","[""MEDIA""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95212","1.0","937","[""NORW""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95213","1.0","963","[""NURS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95214","1.0","1068","[""ESTH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95215","1.0","1152","[""PSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95216","1.0","1190","[""PSYCH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95217","1.0","1355","[""SPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95218","1.0","1373","[""SWRK""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95219","1.0","1414","[""STAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95220","1.0","15","[""AMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95222","1.0","18615","[""AFAM""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95223","1.0","18619","[""BMOLS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95224","1.0","671","[""JAPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95225","1.0","791","[""MEDVL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95226","1.0","1285","[""RUSST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95227","1.0","451","[""ENGL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95228","1.0","345","[""EDUC""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95229","1.0","642","[""HIST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95230","1.0","236","[""CLASS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95231","1.0","530","[""GERM""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95232","1.0","692","[""IS""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95233","1.0","993","[""PHIL""]","1","""0/999""","[""WRI""]","","","[""Jeanine Grenberg""]","""0/999""","300","","999","""IR/Kant Moral Theory Adv.""","398","false","","2","""1/999""","""0/999""","""C""","20142","","""Independent Research""","""Research""","2014"
"95234","1.0","866","[""MUSIC""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95235","1.0","1101","[""PHYS""]","1","""0/999""","","","","[""Jason J. Engbrecht""]","""0/999""","300","","999","""IR/Robotics Research""","398","false","","2","""1/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95236","1.0","223","[""CHEM""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95237","1.0","1280","[""RUSSN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95238","1.0","920","[""NEURO""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95239","1.0","75","[""ART""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research: Art History""","""Research""","2014"
"95240","1.0","767","[""MATH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95241","1.0","1401","[""THEAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95242","1.0","1257","[""REL""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95243","1.0","175","[""BIO""]","2","""0/999""","","","","[""Anne Walter""]","""2/999""","300","","999","""IR/Cardiac Development""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95244","1.0","1320","[""SOAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95245","1.0","467","[""ENVST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95246","1.0","26174","[""WMGST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95247","1.0","767","[""MATH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95249","1.0","307","[""CSCI""]","1","""0/999""","","","","[""Olaf A. Hall-Holt""]","""0/999""","300","","999","""IR/CS125 Development""","398","false","""A""","2","""1/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95250","1.0","1190","[""PSYCH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95253","1.0","1068","[""ESTH""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95254","1.0","642","[""HIST""]","1","""0/999""","","","","[""J. L. Carrington""]","""0/999""","300","","999","""IR/The Medici Popes""","398","false","""A""","2","""1/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95255","1.0","285","[""ECON""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95256","1.0","27333","[""RACE""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95257","1.0","27402","[""LAMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95258","1.0","75","[""ART""]","5","""0/999""","","","","[""John Saurer""]","""0/999""","300","","999","""IR/Art Apprenticeship 2""","398","false","""A""","2","""5/999""","""0/999""","""C""","20142","","""Independent Research: Art History""","""Research""","2014"
"95259","1.0","937","[""NORW""]","0","""0/999""","[""WRI""]","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95260","1.0","1280","[""RUSSN""]","0","""0/999""","[""WRI""]","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95262","1.0","175","[""BIO""]","1","""0/999""","","","","[""Charles Jr. Umbanhowar""]","""1/999""","300","","999","""IR/Paleo Lake Productiv""","398","false","""A""","2","""0/999""","""0/999""","""C""","20142","","""Independent Research""","""Research""","2014"
"95263","1.0","345","[""EDUC""]","0","""0/999""","","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Research""","""Research""","2014"
"95270","1.0","205","[""CHEM""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95271","1.0","234","[""CLASS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95272","1.0","249","[""CHIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95273","1.0","277","[""ECON""]","1","""0/999""","","","","[""Rebecca Judge""]","""1/999""","200","","999","""IS/Modern Economic Lit""","298","false","","2","""0/999""","""0/999""","""C""","20142","","""Independent Study""","""Research""","2014"
"95274","1.0","300","[""CSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95275","1.0","375","[""DANCE""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95276","1.0","465","[""ENVST""]","1","""0/999""","","","","[""David Booth""]","""0/999""","200","","999","""IS/Religion & Ecology""","298","false","","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95277","1.0","491","[""FREN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95278","1.0","523","[""GERM""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95279","1.0","544","[""GREEK""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95280","1.0","717","[""LATIN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95281","1.0","785","[""MGMT""]","1","""0/999""","","","","[""Richard Goedde""]","""0/999""","200","","999","""IS/Mgmt & Leadership Lit""","298","false","","2","""1/999""","""0/999""","""C""","20142","","""Independent Study""","""Research""","2014"
"95282","1.0","796","[""MEDIA""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95283","1.0","918","[""NEURO""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95284","1.0","932","[""NORW""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95285","1.0","1058","[""ESTH""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95286","1.0","1091","[""PHYS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95287","1.0","1276","[""RUSSN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95288","1.0","1342","[""SPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95289","1.0","1410","[""STAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95290","1.0","12","[""AMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95292","1.0","18613","[""AFAM""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95293","1.0","18617","[""BMOLS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95294","1.0","669","[""JAPAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95295","1.0","18621","[""MEDVL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95296","1.0","1283","[""RUSST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95297","1.0","1179","[""PSYCH""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95298","1.0","69","[""ART""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95299","1.0","986","[""PHIL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95300","1.0","847","[""MUSIC""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95301","1.0","625","[""HIST""]","1","""0/999""","","","","[""Abdulai Iddrisu""]","""0/999""","200","","999","""IS/Ancient Tatu Mediterr""","298","false","","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95302","1.0","1367","[""SWRK""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95303","1.0","752","[""MATH""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95304","1.0","1395","[""THEAT""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95305","1.0","94","[""ASIAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95306","1.0","1239","[""REL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95307","1.0","943","[""NURS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95308","1.0","654","[""FAMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95309","1.0","1316","[""SOAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95310","1.0","434","[""ENGL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95311","1.0","687","[""IS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95312","1.0","708","[""ID""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95313","1.0","1141","[""PSCI""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95314","1.0","314","[""EDUC""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95315","1.0","1091","[""PHYS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95316","1.0","26171","[""WMGST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""C""","20142","","""Independent Study""","""Research""","2014"
"95318","1.0","94","[""ASIAN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95319","1.0","277","[""ECON""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95324","1.0","1179","[""PSYCH""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95325","1.0","27330","[""RACE""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95326","1.0","27399","[""LAMST""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95327","1.0","154","[""BIO""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95328","1.0","1058","[""ESTH""]","1","""0/999""","[""WRI""]","","","[""Cynthia Book""]","""0/999""","200","","999","""IS/Wellness Promotion II""","298","false","""A""","2","""1/999""","""0/999""","""C""","20142","","""Independent Study""","""Research""","2014"
"95331","1.0","69","[""ART""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95332","1.0","375","[""DANCE""]","1","""0/999""","","","","[""Janice Roberts""]","""0/999""","200","","999","""IS/Modern in the Studio""","298","false","""A""","2","""1/999""","""0/999""","""C""","20142","","""Independent Study""","""Research""","2014"
"95333","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","","[""John Giannini""]","""0/999""","200","","999","""IS/Comprehensive Cataract""","298","false","""A""","2","""1/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95336","1.0","1367","[""SWRK""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95337","1.0","434","[""ENGL""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95338","1.0","26171","[""WMGST""]","0","""0/999""","[""WRI""]","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95339","1.0","1276","[""RUSSN""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95340","1.0","847","[""MUSIC""]","1","""0/999""","[""WRI""]","","","[""James McKeel""]","""0/999""","200","","999","""IS/Music Arranging""","298","false","""A""","2","""1/999""","""0/999""","""C""","20142","","""Independent Study""","""Research""","2014"
