"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"20240","0.25","347","[""DNCTE""]","24","""5/999""","","","[""Anne von Bibra""]","""3/999""","100","[""SAC S GYM""]","20","""Ballrm I Men""","106","true","""A""","3","""10/999""","""1/999""","""C""","19963","[""MW 1255-0150PM""]","""Research""","1996"
"20241","0.25","347","[""DNCTE""]","27","""0/999""","","","[""Anne von Bibra""]","""0/999""","100","[""SAC S GYM""]","12","""Ballrm I Wmn""","106","true","""B""","3","""12/999""","""0/999""","""C""","19963","[""MW 1255-0150PM""]","""Research""","1996"
"20242","0.25","347","[""DNCTE""]","9","""4/999""","","","[""Ann (wagner) Wagner""]","""2/999""","100","[""SAC S GYM""]","20","""Ballrm I Men""","106","true","""C""","3","""2/999""","""2/999""","""O""","19963","[""TTh 1255-0150PM""]","""Research""","1996"
"20243","0.25","347","[""DNCTE""]","9","""0/999""","","","[""Ann (wagner) Wagner""]","""5/999""","100","[""SAC S GYM""]","12","""Ballrm I Wmn""","106","true","""D""","3","""7/999""","""0/999""","""C""","19963","[""TTh 1255-0150PM""]","""Research""","1996"
"20244","0.25","347","[""DNCTE""]","19","""5/999""","","","[""Ann (wagner) Wagner""]","""4/999""","100","[""SAC S GYM""]","20","""Ballrm I Men""","106","true","""E""","3","""3/999""","""5/999""","""O""","19963","[""TTh 0200-0255PM""]","""Research""","1996"
"20245","0.25","347","[""DNCTE""]","19","""0/999""","","","[""Ann (wagner) Wagner""]","""2/999""","100","[""SAC S GYM""]","12","""Ballrm I Wmn""","106","true","""F""","3","""10/999""","""0/999""","""C""","19963","[""TTh 0200-0255PM""]","""Research""","1996"
"20246","0.25","348","[""DNCTE""]","18","""0/999""","","","[""Anne von Bibra""]","""3/999""","100","[""CTR ST""]","18","""Am Dn: Native/Immigrnt""","108","true","","3","""7/999""","""8/999""","""C""","19963","[""TTh 0200-0255PM""]","""Research""","1996"
"20247","0.25","351","[""DNCTE""]","12","""2/999""","","","[""Anthony Roberts""]","""4/999""","100","[""SPT RHT""]","16","""Modern Dance I""","111","true","""A""","3","""3/999""","""3/999""","""O""","19963","[""MW 1150-1245PM""]","""Research""","1996"
"20248","0.25","351","[""DNCTE""]","21","""3/999""","","","[""Anthony Roberts""]","""5/999""","100","[""CHM 140""]","16","""Modern Dance I""","111","true","""B""","3","""5/999""","""3/999""","""C""","19963","[""TTh 1150-1245PM""]","""Research""","1996"
"20251","0.25","355","[""DNCTE""]","14","""3/999""","","","[""Ann (wagner) Wagner""]","""1/999""","200","[""SAC S GYM""]","25","""Ballrm II Men""","206","true","""A""","3","""5/999""","""4/999""","""O""","19963","[""MW 0200-0255PM""]","""Research""","1996"
"20252","0.25","355","[""DNCTE""]","20","""0/999""","","","[""Ann (wagner) Wagner""]","""0/999""","200","[""SAC S GYM""]","12","""Ballrm II Wmn""","206","true","""B""","3","""12/999""","""0/999""","""C""","19963","[""MW 0200-0255PM""]","""Research""","1996"
"20253","0.5","357","[""DNCTE""]","9","""6/999""","","","[""Anthony Roberts""]","""0/999""","200","[""SPT RHT""]","16","""Modern Dance II""","210","false","","3","""0/999""","""4/999""","""O""","19963","[""MW 0200-0330PM""]","""Research""","1996"
"20254","0.25","358","[""DNCTE""]","19","""3/999""","","","[""Anthony Roberts""]","""4/999""","200","[""SPT RHT""]","16","""Modern Dance II""","211","false","","3","""4/999""","""5/999""","""C""","19963","[""MW 0200-0330PM""]","""Research""","1996"
"20255","0.5","359","[""DNCTE""]","5","""2/999""","","","[""Anthony Roberts""]","""2/999""","200","[""SPT RHT""]","16","""Ballet II""","220","false","","3","""0/999""","""1/999""","""O""","19963","[""MW 0800-1000""]","""Research""","1996"
"20256","0.25","360","[""DNCTE""]","9","""5/999""","","","[""Anthony Roberts""]","""2/999""","200","[""SPT RHT""]","16","""Ballet II""","221","false","","3","""1/999""","""0/999""","""O""","19963","[""MW 0800-1000""]","""Research""","1996"
"20257","0.5","362","[""DNCTE""]","1","""0/999""","","","[""Janice Roberts""]","""0/999""","300","[""SPT RHT""]","12","""Modern III""","310","false","","3","""2/999""","""0/999""","""O""","19963","[""MWF 0330-0500PM""]","""Research""","1996"
"20258","0.25","363","[""DNCTE""]","9","""1/999""","","","[""Janice Roberts""]","""2/999""","300","[""SPT RHT""]","12","""Modern III""","311","false","","3","""3/999""","""1/999""","""O""","19963","[""MWF 0330-0500PM""]","""Research""","1996"
"20259","0.5","364","[""DNCTE""]","2","""0/999""","","","[""Anthony Roberts""]","""0/999""","300","[""SPT RHT""]","12","""Ballet III""","320","false","","3","""0/999""","""2/999""","""O""","19963","[""TTh 0330-0500PM""]","""Research""","1996"
"20260","0.25","365","[""DNCTE""]","12","""2/999""","","","[""Anthony Roberts""]","""3/999""","300","[""SPT RHT""]","12","""Ballet III""","321","false","","3","""3/999""","""4/999""","""C""","19963","[""TTh 0330-0500PM""]","""Research""","1996"
"20261","1.0","367","[""DNCTH""]","","","","","[""Anne von Bibra""]","","100","[""CTR ST"", ""CTR CF3""]","","""World Dance Tradit'ns""","124","false","","3","","","""O""","19963","[""TTh 1150-1245PM"", ""MW 1150-1245PM""]","""Research""","1996"
"20262","1.0","1650","[""DNCTH""]","","","","","[""Ann (wagner) Wagner""]","","200","[""SPT 216""]","","""Rise of Ballet""","245","false","","3","","","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20263","1.0","372","[""DNCTH""]","","","","","[""Susan Bauer""]","","200","[""SPT RHT""]","","""Articulate Body""","260","false","","3","","","""O""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20264","1.0","375","[""DNCTH""]","","","","","[""Anthony Roberts""]","","200","","","""IS/Men in Dance""","298","false","","3","","","""O""","19963","","""Research""","1996"
"20265","1.0","376","[""DNCTH""]","","","","","[""Janice Roberts""]","","300","[""SPT RHT""]","","""Advanced Choreography""","374","false","","3","","","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20266","1.0","1660","[""ENGL""]","18","""13/999""","","","[""Richard Buckstead""]","""0/999""","100","[""L 421""]","19","""College English""","111","false","""A""","3","""0/999""","""0/999""","""O""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20267","1.0","1660","[""ENGL""]","21","""18/999""","","","[""Colin Wells""]","""0/999""","100","[""L 515""]","19","""College English""","111","false","""B""","3","""0/999""","""0/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20268","1.0","1660","[""ENGL""]","21","""18/999""","","","[""Jan C. Hill""]","""0/999""","100","[""L 420""]","19","""College English""","111","false","""C""","3","""0/999""","""1/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20269","1.0","1660","[""ENGL""]","18","""19/999""","","","[""Jan C. Hill""]","""0/999""","100","[""L 177""]","19","""College English""","111","false","""D""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20270","1.0","1669","[""ENGL""]","25","""0/999""","","","[""Joseph L. Mbele""]","""0/999""","100","[""L 515""]","25","""Intro to Literature""","125","false","""A""","3","""0/999""","""25/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20271","1.0","1669","[""ENGL""]","24","""11/999""","","","[""Diana Postlethwaite""]","""0/999""","100","[""L 515""]","25","""Intro to Literature""","125","false","""B""","3","""0/999""","""14/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20272","1.0","1669","[""ENGL""]","23","""17/999""","","","[""Jon Eric Nelson""]","""0/999""","100","[""L 421""]","25","""Intro to Literature""","125","false","""C""","3","""0/999""","""8/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20273","1.0","1669","[""ENGL""]","21","""0/999""","","","[""Colin Wells""]","""0/999""","100","[""L 515""]","999","""Intro to Literature""","125","false","""D""","3","""0/999""","""0/999""","""C""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20274","1.0","397","[""ENGL""]","43","""9/999""","","","[""Karen Cherewatuk"", ""Ronald J. Lee""]","""0/999""","200","[""L 525""]","60","""Lit in Engl to 1650""","221","false","","3","""0/999""","""31/999""","""O""","19963","[""MW 0905-1000""]","""Research""","1996"
"20275","0.0","398","[""ENGL""]","12","""0/999""","","","[""Staff""]","""0/999""","200","[""L 525""]","15","""Lit Engl to 1650/Disc""","221","false","""A""","3","""0/999""","""15/999""","""C""","19963","[""F 0905-1000""]","""Discussion""","1996"
"20276","0.0","398","[""ENGL""]","14","""4/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Engl to 1650/Disc""","221","false","""B""","3","""0/999""","""11/999""","""C""","19963","[""F 0905-1000""]","""Discussion""","1996"
"20277","0.0","398","[""ENGL""]","12","""4/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Engl to 1650/Disc""","221","false","""C""","3","""0/999""","""2/999""","""O""","19963","[""F 0800-0855""]","""Discussion""","1996"
"20278","0.0","398","[""ENGL""]","4","""0/999""","","","[""Staff""]","""0/999""","200","[""L 525""]","15","""Lit Engl to 1650/Disc""","221","false","""D""","3","""0/999""","""3/999""","""O""","19963","[""F 0800-0855""]","""Discussion""","1996"
"20279","1.0","399","[""ENGL""]","41","""0/999""","","","[""Jonathan Hill"", ""Colin Wells""]","""5/999""","200","[""L 515""]","60","""Lit in Engl 1650-1850""","222","false","","3","""0/999""","""32/999""","""O""","19963","[""MW 1045-1140""]","""Research""","1996"
"20280","0.0","400","[""ENGL""]","16","""0/999""","","","[""Staff""]","""4/999""","200","[""L 515""]","15","""Lit Eng 1650-1850/Dis""","222","false","""A""","3","""0/999""","""11/999""","""C""","19963","[""F 1045-1140""]","""Discussion""","1996"
"20281","0.0","400","[""ENGL""]","15","""0/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Eng 1650-1850/Dis""","222","false","""B""","3","""0/999""","""15/999""","""C""","19963","[""F 1045-1140""]","""Discussion""","1996"
"20282","0.0","400","[""ENGL""]","6","""0/999""","","","[""Staff""]","""1/999""","200","[""L 515""]","15","""Lit Eng 1650-1850/Dis""","222","false","""C""","3","""0/999""","""3/999""","""O""","19963","[""F 1255-0150PM""]","""Discussion""","1996"
"20283","0.0","400","[""ENGL""]","4","""0/999""","","","[""Staff""]","""0/999""","200","[""L 520""]","15","""Lit Eng 1650-1850/Dis""","222","false","""D""","3","""0/999""","""2/999""","""O""","19963","[""F 1255-0150PM""]","""Discussion""","1996"
"20284","1.0","401","[""ENGL""]","36","""0/999""","","","[""Jon Eric Nelson"", ""Abby Werlock""]","""19/999""","200","[""L 525""]","60","""Lit in Engl 1850-Pres""","223","false","","3","""10/999""","""4/999""","""O""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20285","0.0","402","[""ENGL""]","14","""0/999""","","","[""Staff""]","""10/999""","200","[""L 525""]","15","""Lit in Engl 1850-Disc""","223","false","""A""","3","""5/999""","""0/999""","""C""","19963","[""Th 1145-0110PM""]","""Discussion""","1996"
"20286","0.0","402","[""ENGL""]","12","""0/999""","","","[""Staff""]","""8/999""","200","[""L 421""]","15","""Lit in Engl 1850-Disc""","223","false","""B""","3","""2/999""","""2/999""","""C""","19963","[""Th 1145-0110PM""]","""Discussion""","1996"
"20287","0.0","402","[""ENGL""]","8","""0/999""","","","[""Staff""]","""1/999""","200","[""L 520""]","15","""Lit in Engl 1850-Disc""","223","false","""C""","3","""2/999""","""2/999""","""O""","19963","[""Th 0800-0925""]","""Discussion""","1996"
"20288","0.0","402","[""ENGL""]","1","""0/999""","","","[""Staff""]","""0/999""","200","[""L 420""]","15","""Lit in Engl 1850-Disc""","223","false","""D""","3","""1/999""","""0/999""","""O""","19963","[""Th 0800-0925""]","""Discussion""","1996"
"20289","1.0","1692","[""ENGL""]","6","""1/999""","","","[""Richard Buckstead""]","""1/999""","200","[""L 525""]","999","""The Victorian Era""","236","false","","3","""3/999""","""3/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20290","1.0","1697","[""ENGL""]","33","""1/999""","","","[""Richard Buckstead""]","""11/999""","200","[""L 525""]","35","""Amer Lit 1915-1945""","243","false","","3","""2/999""","""9/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20291","1.0","1698","[""ENGL""]","33","""2/999""","","","[""Abby Werlock""]","""11/999""","200","[""L 515""]","35","""Amer Lit Since 1945""","244","false","","3","""7/999""","""14/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20292","1.0","411","[""ENGL""]","31","""0/999""","","","[""Joseph L. Mbele""]","""5/999""","200","[""L 525""]","32","""Post-Col/3rd-Wrld Lit""","247","false","","3","""27/999""","""0/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20293","1.0","413","[""ENGL""]","16","""1/999""","","","[""Mark Allister""]","""0/999""","200","[""L 520""]","18","""Expository Writing""","251","false","""A""","3","""4/999""","""10/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20294","1.0","413","[""ENGL""]","15","""2/999""","","","[""Pamela Schwandt""]","""0/999""","200","[""L 520""]","18","""Expository Writing""","251","false","""B""","3","""3/999""","""6/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20295","1.0","417","[""ENGL""]","15","""0/999""","","","[""Jan C. Hill""]","""4/999""","200","[""L 420""]","18","""Journalistic Writing""","255","false","","3","""14/999""","""0/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20296","1.0","418","[""ENGL""]","15","""0/999""","","","[""James Heynen""]","""5/999""","200","[""L 577""]","18","""Creative Writing I""","257","false","","3","""13/999""","""0/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20298","1.0","425","[""ENGL""]","22","""3/999""","","","[""Mark Allister""]","""2/999""","200","[""L 525""]","35","""Lit and Environment""","276","false","","3","""6/999""","""7/999""","""O""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20299","1.0","426","[""ENGL""]","37","""2/999""","","","[""Ronald J. Lee""]","""8/999""","200","[""L 525""]","35","""Intro to Shakespeare""","280","false","","3","""15/999""","""10/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20300","1.0","431","[""ENGL""]","21","""3/999""","","","[""Mary Titus""]","""8/999""","200","[""L 525""]","35","""Top: Amer Women Poets""","286","false","","3","""10/999""","""6/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20301","1.0","433","[""ENGL""]","1","""0/999""","","","[""Jan C. Hill""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20302","1.0","434","[""ENGL""]","1","""0/999""","","","[""Abby Werlock""]","""0/999""","200","","999","""IS/Morrison and Tan""","298","false","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20303","1.0","434","[""ENGL""]","1","""0/999""","","","[""Jon Eric Nelson""]","""0/999""","200","","999","""IS/Writing for Kids""","298","false","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20305","1.0","441","[""ENGL""]","18","""0/999""","","","[""James Heynen""]","""8/999""","300","[""L 420""]","18","""Cr Writ II: Poet/Fict""","372","false","","3","""10/999""","""0/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20306","1.0","449","[""ENGL""]","1","""0/999""","","","[""Jan C. Hill""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","19963","","""Research""","1996"
"20307","1.0","451","[""ENGL""]","3","""0/999""","","","[""Abby Werlock""]","""0/999""","300","","999","""IR/Black American Lit""","398","false","","3","""3/999""","""0/999""","""O""","19963","","""Research""","1996"
"20308","1.0","451","[""ENGL""]","1","""0/999""","","","[""Ronald J. Lee""]","""0/999""","300","","999","""IR/Shakespeare & Gndr""","398","false","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20309","1.0","451","[""ENGL""]","1","""0/999""","","","[""Abby Werlock""]","""0/999""","300","","999","""IR/Morrison and Tan""","398","false","""B""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20310","1.0","451","[""ENGL""]","1","""0/999""","","","[""Mark Allister""]","""0/999""","300","","999","""IR/Contemp Amer Fictn""","398","false","""C""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20311","1.0","451","[""ENGL""]","1","""0/999""","","","[""Mary Titus""]","""0/999""","300","","999","""IR/Growing Up Female""","398","false","""D""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20312","1.0","451","[""ENGL""]","1","""0/999""","","","[""Jonathan Hill""]","""0/999""","300","","999","""IR/Classic Lit & WWWeb""","398","false","""E""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20313","1.0","451","[""ENGL""]","1","""0/999""","","","[""Jan C. Hill""]","""0/999""","300","","999","""IR/Biojournalism IS""","398","false","""F""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20314","1.0","451","[""ENGL""]","1","""0/999""","","","[""Joseph L. Mbele""]","""0/999""","300","","999","""IR/Trickster Rastafar""","398","false","""G""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20316","1.0","451","[""ENGL""]","1","""0/999""","","","[""Jon Eric Nelson""]","""0/999""","300","","999","""IR/Creative Writing""","398","false","""I""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20317","1.0","451","[""ENGL""]","1","""0/999""","","","[""Olivia Frey""]","""0/999""","300","","999","""IR/Writing the Novel""","398","false","""K""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20318","1.0","451","[""ENGL""]","1","""0/999""","","","[""David Brunet""]","""0/999""","300","","999","""IR/Writing Projects""","398","false","""L""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20319","1.0","452","[""ENGL""]","9","""0/999""","","","[""Richard DuRocher""]","""0/999""","300","[""L 520""]","15","""Major Seminar""","399","false","""A""","3","""7/999""","""0/999""","""O""","19963","[""TTh 0935-1100""]","""Seminar""","1996"
"20320","1.0","452","[""ENGL""]","17","""0/999""","","","[""Abby Werlock""]","""0/999""","300","[""L 515""]","15","""Major Seminar""","399","false","""B""","3","""15/999""","""0/999""","""C""","19963","[""M 0700-1000PM""]","""Seminar""","1996"
"20322","1.0","1729","[""ENVST""]","22","""0/999""","","","[""Eugene Bakko"", ""Paul Cabe""]","""13/999""","200","[""SC 130""]","18","""Intro: Enviro Studies""","237","false","""B""","3","""5/999""","""1/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20323","1.0","462","[""ENVST""]","17","""1/999""","","","[""Gary Deason""]","""5/999""","200","[""SC 188""]","24","""Saving Wild Places""","259","false","","3","""9/999""","""6/999""","""O""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20324","1.0","467","[""ENVST""]","1","""0/999""","","","[""Frieda Knobloch""]","""0/999""","300","","999","""IR/Env Justice""","398","false","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20325","1.0","468","[""ENVST""]","19","""0/999""","","","[""Charles Jr. Umbanhowar""]","""1/999""","300","[""SC 129""]","30","""Sem: Environ Studies""","399","false","","3","""17/999""","""0/999""","""O""","19963","[""TTh 1145-0110PM""]","""Seminar""","1996"
"20326","1.0","473","[""IDFA""]","","","","","[""Susan Bauer""]","","300","[""SPT RHT""]","","""Senior Studies""","374","false","","3","","","""O""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20327","1.0","476","[""FREN""]","13","""7/999""","","","[""Herve Pensec""]","""0/999""","100","[""M 30""]","25","""Beginning French I""","111","false","","3","""3/999""","""1/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20328","1.0","477","[""FREN""]","19","""19/999""","","","[""Herve Pensec""]","""2/999""","100","[""M 26""]","999","""Beginning French II""","112","false","","3","""1/999""","""3/999""","""O""","19963","[""MWF 1045-1150""]","""Research""","1996"
"20329","1.0","479","[""FREN""]","18","""17/999""","","","[""Mary Cisar""]","""0/999""","200","[""M 30""]","30","""Intermed French I""","231","false","","3","""2/999""","""1/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20330","1.0","480","[""FREN""]","15","""15/999""","","","[""Wendy Allen""]","""0/999""","200","[""M 26""]","25","""Intermed French II""","232","false","""A""","3","""0/999""","""1/999""","""O""","19963","[""MWF 0800-0855""]","""Research""","1996"
"20331","1.0","480","[""FREN""]","21","""13/999""","","","[""Wendy Allen""]","""3/999""","200","[""M 26""]","25","""Intermed French II""","232","false","""B""","3","""0/999""","""4/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20333","1.0","480","[""FREN""]","14","""14/999""","","","[""Mary Cisar""]","""1/999""","200","[""M 26""]","25","""Intermed French II""","232","false","""D""","3","""0/999""","""4/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20334","1.0","483","[""FREN""]","18","""11/999""","","","[""Jolene Barjasteh""]","""0/999""","200","[""M 26""]","25","""Writing French""","251","false","","3","""0/999""","""8/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20335","1.0","491","[""FREN""]","4","""0/999""","","","[""Mary Cisar""]","""0/999""","200","","999","""IS/French in Manitoba""","298","false","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20336","1.0","493","[""FREN""]","12","""1/999""","","","[""Jolene Barjasteh""]","""7/999""","300","[""M 26""]","20","""Genre: Short Story""","373","false","","3","""2/999""","""3/999""","""O""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20338","1.0","498","[""GE""]","20","""18/999""","","","[""Rebecca Judge""]","""0/999""","100","[""H 413""]","19","""First Year Seminar""","111","false","""B""","3","""0/999""","""1/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20340","1.0","498","[""GE""]","19","""18/999""","","","[""Mary Steen""]","""0/999""","100","[""L 525""]","19","""First Year Seminar""","111","false","""D""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20341","1.0","498","[""GE""]","22","""19/999""","","","[""Olivia Frey""]","""0/999""","100","[""L 515""]","19","""First Year Seminar""","111","false","""E""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20342","1.0","498","[""GE""]","22","""19/999""","","","[""Jonathan Hill""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""G""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20343","1.0","498","[""GE""]","22","""19/999""","","","[""Pamela Schwandt""]","""0/999""","100","[""MFH 232""]","19","""First Year Seminar""","111","false","""H""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20344","1.0","498","[""GE""]","22","""19/999""","","","[""Kenneth S. Casey""]","""0/999""","100","[""H 501""]","19","""First Year Seminar""","111","false","""I""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20345","1.0","498","[""GE""]","16","""19/999""","","","[""Mary Steen""]","""0/999""","100","[""L 277""]","19","""First Year Seminar""","111","false","""J""","3","""0/999""","""0/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20346","1.0","498","[""GE""]","22","""19/999""","","","[""David Brunet""]","""0/999""","100","[""L 277""]","19","""First Year Seminar""","111","false","""K""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20348","1.0","498","[""GE""]","22","""19/999""","","","[""John T. Day""]","""0/999""","100","[""L 515""]","19","""First Year Seminar""","111","false","""M""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20349","1.0","499","[""GEOG""]","","","","","[""Richard Dunning""]","","200","[""L 177""]","","""Human Geography""","232","false","","3","","","""O""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20350","1.0","504","[""GERM""]","16","""13/999""","","","[""Norman M. Watt""]","""0/999""","100","[""M 35""]","25","""Beginning German I""","111","false","","3","""1/999""","""2/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20351","1.0","505","[""GERM""]","13","""15/999""","","","[""Karen R. Achberger""]","""1/999""","100","[""M 35""]","25","""Beginning German II""","112","false","""A""","3","""1/999""","""1/999""","""O""","19963","[""MWF 0800-0855""]","""Research""","1996"
"20352","1.0","505","[""GERM""]","18","""9/999""","","","[""Karl Fink""]","""1/999""","100","[""M 31""]","25","""Beginning German II""","112","false","""B""","3","""0/999""","""6/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20354","1.0","509","[""GERM""]","15","""12/999""","","","[""Karl Fink""]","""1/999""","200","[""M 4""]","20","""Intermed German II""","232","false","""A""","3","""0/999""","""2/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20355","1.0","509","[""GERM""]","16","""7/999""","","","[""Lavern Rippley""]","""1/999""","200","[""M 35""]","20","""Intermed German II""","232","false","""B""","3","""0/999""","""7/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20356","1.0","509","[""GERM""]","23","""9/999""","","","[""Norman M. Watt""]","""0/999""","200","[""M 35""]","20","""Intermed German II""","232","false","""C""","3","""0/999""","""6/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20358","1.0","523","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""0/999""","200","","999","""IS/Ger Science Trans""","298","false","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20359","1.0","524","[""GERM""]","18","""3/999""","","","[""Karl Fink""]","""5/999""","300","[""M 1""]","999","""Sem: Naturwiss""","340","false","","3","""1/999""","""6/999""","""O""","19963","[""MWF 1255-0150PM""]","""Seminar""","1996"
"20360","1.0","1762","[""GERM""]","8","""2/999""","","","[""Lavern Rippley""]","""0/999""","300","[""M 35""]","10","""Sem: Deutsch-Amerikane""","350","false","","3","""2/999""","""5/999""","""O""","19963","[""TTh 0935-1100""]","""Seminar""","1996"
"20361","1.0","587","[""GERM""]","7","""3/999""","","","[""Norman M. Watt""]","""1/999""","300","[""M 35""]","10","""Lyrik""","385","false","","3","""1/999""","""4/999""","""O""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20362","1.0","533","[""GCON""]","21","""24/999""","","","[""David Booth""]","""0/999""","100","[""YH 100""]","23","""Medieval Synthesis""","116","false","""A""","3","""0/999""","""0/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20363","1.0","533","[""GCON""]","21","""23/999""","","","[""Karen Cherewatuk""]","""0/999""","100","[""YH 130""]","23","""Medieval Synthesis""","116","false","""B""","3","""0/999""","""0/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20364","1.0","533","[""GCON""]","21","""16/999""","","","[""Gerald Hoekstra""]","""0/999""","100","[""YH 132""]","23","""Medieval Synthesis""","116","false","""C""","3","""0/999""","""1/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20365","1.0","535","[""GCON""]","13","""0/999""","","","[""J. L. Carrington""]","""0/999""","200","[""H 514""]","18","""Dissenters/Defenders""","218","false","""A""","3","""0/999""","""13/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20366","1.0","535","[""GCON""]","19","""0/999""","","","[""Richard DuRocher""]","""1/999""","200","[""H 515""]","18","""Dissenters/Defenders""","218","false","""B""","3","""0/999""","""18/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20367","1.0","535","[""GCON""]","16","""0/999""","","","[""Edmund Santurri""]","""0/999""","200","[""H 516""]","18","""Dissenters/Defenders""","218","false","""C""","3","""0/999""","""16/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
