"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"101430","0.5","833","[""MUSIC""]","21","""1/999""","","","","","[""Anton Armstrong""]","""5/999""","200","[""CHM 233"", ""CHM 233""]","25","""Conducting""","251","false","""B""","3","""2/999""","""13/999""","""O""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101433","1.0","21544","[""HIST""]","18","""18/999""","[""MCG"", ""WRI""]","","","","[""Jeane DeLaney""]","""0/0""","100","[""BMC 202"", ""BMC 202""]","18","""Conquest and Colonization""","126","false","","3","""0/0""","""0/0""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101434","1.0","454","[""BIO"", ""ENVST""]","31","""5/999""","[""IST""]","","","","[""Shelby A. Flint""]","""11/999""","200","[""RNS 290""]","24","""Conservation Biology""","226","false","","3","""7/999""","""8/999""","""C""","20153","[""MWF 1150-1245PM""]","","""Research""","2015"
"101438","0.5","335","[""EDUC""]","23","""0/0""","","","","","[""Anthony Taylor""]","""9/999""","300","[""TOH 212""]","30","""Counseling/Communication in Schools""","372","false","","3","""5/999""","""9/999""","""O""","20153","[""Th 1245-0205PM""]","""Counseling and Communication in Schools""","""Research""","2015"
"101439","1.0","21525","[""ENGL""]","20","""0/999""","[""WRI""]","","","","[""Juliet Patterson""]","""4/4""","100","[""RML 520""]","18","""Craft of Creative Writing""","150","false","","3","""5/4""","""11/999""","""C""","20153","[""MWF 1045-1140""]","""The Craft of Creative Writing""","""Research""","2015"
"101442","1.0","21602","[""SCICN""]","20","""0/999""","[""BTS-T"", ""HBS"", ""WRI""]","","","","[""Gregory A. Walter"", ""Joshua Anderson""]","""0/999""","200","[""OM 240"", ""OM 240""]","24","""Cultural Context""","217","false","","3","""0/999""","""20/999""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","""The Cultural Context: Science and Society""","""Research""","2015"
"101443","1.0","371","[""DANCE""]","33","""2/999""","[""ALS-A"", ""MCD"", ""WRI""]","","","","[""Heather J. Klopchin""]","""13/999""","200","[""RNS 290""]","13","""Dance in United States""","246","false","","3","""6/999""","""12/999""","""C""","20153","[""MWF 1255-0150PM""]","""Dance in the United States""","""Research""","2015"
"101444","1.0","177","[""AMCON""]","17","""17/999""","[""FYW"", ""HWC""]","","","","[""Judy Kutulas"", ""Matthew Rohn""]","""0/0""","100","[""TOH 210""]","19","""Democratic Vistas: 1800-1900""","102","false","""A""","3","""0/0""","""0/0""","""C""","20153","[""MWF 1255-0150PM""]","""Democratic Vistas, 1800-1900""","""Research""","2015"
"101445","1.0","177","[""AMCON""]","20","""20/999""","[""FYW"", ""HWC""]","","","","[""Judy Kutulas"", ""Matthew Rohn""]","""0/0""","100","[""TOH 214""]","19","""Democratic Vistas: 1800-1900""","102","false","""B""","3","""0/0""","""0/0""","""C""","20153","[""MWF 1255-0150PM""]","""Democratic Vistas, 1800-1900""","""Research""","2015"
"101448","1.0","164","[""BIO""]","25","""0/0""","[""WRI""]","164","","","[""Eric Cole""]","""2/999""","300","[""RNS 435"", ""RNS 435""]","20","""Developmental Biology""","372","false","","3","""23/999""","""0/0""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101449","0.0","165","[""BIO""]","14","""0/0""","","164","","","[""Eric Cole""]","""1/999""","300","[""RNS 246""]","10","""Developmental Biology Lab""","372","false","""B""","3","""13/999""","""0/0""","""C""","20153","[""F 0200-0500PM""]","","""Lab""","2015"
"101450","1.0","1168","[""PSYCH""]","32","""0/999""","[""HBS""]","","","","[""Anna E. Johnson""]","""8/999""","200","[""RNS 190""]","25","""Developmental Psych""","241","false","""A""","3","""4/999""","""20/999""","""C""","20153","[""MWF 1045-1140""]","""Developmental Psychology""","""Research""","2015"
"101451","1.0","1168","[""PSYCH""]","30","""7/999""","[""HBS""]","","","","[""Anna E. Johnson""]","""2/999""","200","[""RNS 190""]","25","""Developmental Psych""","241","false","""B""","3","""13/999""","""8/999""","""C""","20153","[""MWF 1150-1245PM""]","""Developmental Psychology""","""Research""","2015"
"101454","1.0","740","[""MATH""]","24","""4/999""","","","","","[""Matthew Wright""]","""4/999""","200","[""RNS 204"", ""RNS 204""]","24","""Differential Equations I""","230","false","""A""","3","""2/999""","""14/999""","""C""","20153","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"101455","1.0","740","[""MATH""]","22","""9/999""","","","","","[""Matthew Wright""]","""1/999""","200","[""RNS 204"", ""RNS 204""]","24","""Differential Equations I""","230","false","""B""","3","""1/999""","""11/999""","""C""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2015"
"101456","0.5","336","[""EDUC""]","15","""0/0""","","","","","[""Heather Campbell""]","""10/999""","300","[""TOH 214""]","30","""Differentiated Instruct""","375","false","","3","""4/999""","""1/0""","""O""","20153","[""Th 0800-0920""]","""Differentiated Instruction for Exceptional Learners""","""Research""","2015"
"101458","1.0","535","[""GCON""]","17","""1/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Patricia Beckman""]","""0/0""","200","[""OM 110""]","22","""Dissenters/Defenders""","218","false","""A""","3","""0/0""","""16/999""","""C""","20153","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2015"
"101459","1.0","535","[""GCON""]","18","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Christopher M. Brunelle""]","""0/0""","200","[""OM 140""]","19","""Dissenters/Defenders""","218","false","""B""","3","""0/0""","""18/999""","""C""","20153","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2015"
"101460","1.0","535","[""GCON""]","18","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Anthony J. Rudd""]","""0/0""","200","[""OM 210""]","19","""Dissenters/Defenders""","218","false","""C""","3","""0/0""","""18/999""","""C""","20153","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2015"
"101461","1.0","535","[""GCON""]","12","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Steven C. Hahn""]","""0/0""","200","[""RML 420""]","19","""Dissenters/Defenders""","218","false","""D""","3","""0/0""","""12/999""","""C""","20153","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2015"
"101462","1.0","535","[""GCON""]","14","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Mary E. Trull""]","""0/0""","200","[""RML 520""]","19","""Dissenters/Defenders""","218","false","""E""","3","""0/0""","""14/999""","""C""","20153","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2015"
"101463","1.0","535","[""GCON""]","15","""1/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Charles Wilson""]","""0/0""","200","[""RML 525""]","19","""Dissenters/Defenders""","218","false","""F""","3","""0/0""","""14/999""","""C""","20153","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2015"
"101465","0.0","309","[""EDUC""]","24","""0/0""","","","","""1""","[""Sarah Shippy""]","""13/999""","200","[""TOH 210""]","50","""Drugs & Alcohol""","231","true","","3","""1/999""","""10/999""","""O""","20153","[""M 0700-0900PM""]","""Drugs and Alcohol""","""Research""","2015"
"101467","0.0","27962","[""MUSEN""]","21","""5/999""","","","","","[""Therees Hibbard""]","""9/999""","100","[""CHM 233"", ""CHM 233""]","999","""Early Music Singers""","102","true","","3","""2/999""","""5/999""","""O""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Ensemble""","2015"
"101468","1.0","139","[""BIO""]","61","""1/10""","[""SED""]","139","","","[""Alyson Center""]","""25/999""","200","[""RNS 150""]","54","""Ecological Principles""","261","false","","3","""18/999""","""17/999""","""C""","20153","[""MWF 0905-1000""]","","""Research""","2015"
"101469","0.0","140","[""BIO""]","17","""0/999""","","139","","","[""Alyson Center""]","""7/999""","200","[""RNS 440""]","18","""Ecological Principles Lab""","261","false","""A""","3","""5/999""","""5/999""","""C""","20153","[""T 0800-1100""]","","""Lab""","2015"
"101470","0.0","140","[""BIO""]","20","""0/999""","","139","","","[""Alyson Center""]","""7/999""","200","[""RNS 440""]","18","""Ecological Principles Lab""","261","false","""B""","3","""4/999""","""9/999""","""C""","20153","[""T 0120-0420PM""]","","""Lab""","2015"
"101475","1.0","311","[""EDUC""]","22","""1/0""","[""HBS""]","","","","[""Maurella Cunningham""]","""3/999""","200","[""TOH 210"", ""TOH 210""]","60","""Educational Psychology""","290","false","","3","""0/999""","""18/999""","""O""","20153","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"101478","1.0","736","[""MATH""]","24","""19/999""","[""AQR""]","","","","[""Kristina Garrett""]","""3/999""","200","[""TOH 184""]","24","""Elem Linear Algebra""","220","false","""B""","3","""0/999""","""2/999""","""C""","20153","[""MWF 0200-0255PM""]","""Elementary Linear Algebra""","""Research""","2015"
"101479","1.0","736","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Staff""]","""0/999""","200","[""TOH 184""]","0","""Elem Linear Algebra""","220","false","""C""","3","""0/999""","""0/999""","""X""","20153","[""MWF 0800-0855""]","""Elementary Linear Algebra""","""Research""","2015"
"101480","1.0","736","[""MATH""]","22","""15/999""","[""AQR""]","","","","[""Kosmas Diveris""]","""3/999""","200","[""TOH 186""]","24","""Elem Linear Algebra""","220","false","""D""","3","""0/999""","""4/999""","""C""","20153","[""MWF 1150-1245PM""]","""Elementary Linear Algebra""","""Research""","2015"
"101481","1.0","736","[""MATH""]","0","""0/999""","[""AQR""]","","","","[""Staff""]","""0/999""","200","[""TOH 184""]","22","""Elem Linear Algebra""","220","false","""A""","3","""0/999""","""0/999""","""C""","20153","[""MWF 1255-0150PM""]","""Elementary Linear Algebra""","""Research""","2015"
"101483","1.0","982","[""PHIL""]","66","""0/0""","[""EIN"", ""WRI""]","","","","[""Charles Taliaferro""]","""26/11""","200","[""RNS 290"", ""RNS 290""]","45","""Environmental Ethics""","257","false","""A""","3","""38/34""","""2/0""","""C""","20153","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"101484","1.0","982","[""PHIL""]","57","""2/0""","[""EIN"", ""WRI""]","","","","[""Charles Taliaferro""]","""19/11""","200","[""RNS 310"", ""RNS 310""]","37","""Environmental Ethics""","257","false","""B""","3","""31/26""","""5/0""","""C""","20153","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2015"
"101485","1.0","617","[""HIST""]","21","""2/999""","[""HWC""]","","","","[""Edward P. Pompeian""]","""9/999""","200","[""RNS 390""]","20","""Environmental History""","275","false","","3","""4/999""","""6/999""","""C""","20153","[""MWF 0200-0255PM""]","","""Research""","2015"
"101488","1.0","295","[""CSCI""]","19","""0/0""","[""EIN"", ""ORC""]","","","","[""Richard Brown""]","""10/999""","200","[""RNS 203"", ""RNS 203""]","18","""Ethical Issues in Software Design""","263","false","","3","""6/999""","""3/999""","""C""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2015"
"101489","1.0","1318","[""SOAN""]","15","""0/0""","[""WRI""]","","","","[""Christopher L. Chiappari""]","""8/999""","300","[""OM 140"", ""OM 140""]","14","""Ethnograph Rsch Meth""","373","false","""B""","3","""7/999""","""0/999""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","""Ethnographic Research Methods""","""Research""","2015"
"101490","1.0","1318","[""SOAN""]","7","""0/0""","[""WRI""]","","","","[""Christopher L. Chiappari""]","""5/999""","300","[""OM 140"", ""OM 140""]","14","""Ethnograph Rsch Meth""","373","false","""A""","3","""2/999""","""0/999""","""O""","20153","[""T 0800-0925"", ""Th 0800-0920""]","""Ethnographic Research Methods""","""Research""","2015"
"101493","1.0","574","[""HIST""]","19","""6/999""","[""HWC""]","","","","[""Dolores Peters""]","""6/999""","100","[""RML 525"", ""RML 525""]","30","""Europe from Reformation to Modern""","191","false","","3","""1/999""","""6/999""","""O""","20153","[""T 0935-1100"", ""Th 0930-1050""]","""Europe from the Reformation to Modern Times""","""Research""","2015"
"101495","1.0","18785","[""PSCI""]","23","""1/999""","[""HBS"", ""HWC""]","","","","[""J. Patrick Dale""]","""10/999""","200","[""TOH 210""]","24","""European Social Democracy""","283","false","","3","""7/999""","""5/999""","""C""","20153","[""MWF 1150-1245PM""]","","""Research""","2015"
"101496","1.0","1066","[""ESTH""]","16","""0/0""","[""WRI""]","","","","[""Cynthia Book""]","""0/0""","300","[""SAC 103""]","14","""Exercise Science Seminar""","390","false","""B""","3","""16/999""","""0/0""","""C""","20153","[""MWF 1255-0150PM""]","","""Research""","2015"
"101497","0.25","209","[""CHEM""]","9","""0/999""","","","","","[""William C. Solomon""]","""5/999""","300","[""RNS 393""]","10","""Experimental Biochem""","373","true","","3","""4/999""","""0/999""","""C""","20153","[""W 0100-0500PM""]","""Experimental Biochemistry""","""Research""","2015"
"101498","0.25","224","[""BMOLS""]","14","""0/999""","","","","","[""Eric Cole""]","""5/999""","200","[""RNS 400""]","30","""Expl Biomolecular Sci""","201","true","","3","""2/999""","""7/999""","""O""","20153","[""Th 0700-0900PM""]","""Explorations in Biomolecular Science""","""Research""","2015"
"101499","1.0","1339","[""SPAN""]","19","""1/999""","[""ALS-L""]","","","","[""Gwendolyn Barnes-Karol""]","""4/999""","200","[""TOH 314"", ""TOH 314""]","17","""Exploring Hispanic Lit""","275","false","","3","""1/999""","""13/999""","""C""","20153","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Exploring Hispanic Literature""","""Research""","2015"
"101500","1.0","649","[""FAMST""]","35","""0/0""","","","","","[""Kanewischer Erica""]","""14/10""","200","[""RML 515""]","28","""Family Relationships""","242","false","","3","""14/12""","""7/6""","""C""","20153","[""MWF 1045-1140""]","","""Research""","2015"
"101502","1.0","28967","[""FILM""]","19","""2/999""","[""ALS-A""]","","","","[""Linda Mokdad""]","""9/999""","200","[""RNS 190"", ""TOH 280""]","19","""Film History""","240","false","","3","""6/999""","""2/999""","""C""","20153","[""MWF 1255-0150PM"", ""Th 0700-1000PM""]","","""Research""","2015"
"101503","1.0","498","[""WRIT""]","17","""17/999""","[""FYW""]","","","","[""Karen E. Marsalek""]","""0/0""","100","[""DC 202"", ""DC 202""]","18","""First-Year Writing""","111","false","""J""","3","""0/0""","""0/999""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101504","1.0","498","[""WRIT""]","18","""18/999""","[""FYW""]","","","","[""Matthew Rohn""]","""0/0""","100","[""DC 202""]","18","""First-Year Writing""","111","false","""A""","3","""0/0""","""0/999""","""C""","20153","[""MWF 0800-0855""]","","""Research""","2015"
"101505","1.0","498","[""WRIT""]","18","""18/999""","[""FYW""]","","","","[""Sally Franson""]","""0/0""","100","[""OM 340"", ""OM 340""]","18","""First-Year Writing""","111","false","""N""","3","""0/0""","""0/999""","""C""","20153","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2015"
"101506","1.0","498","[""WRIT""]","19","""19/999""","[""FYW""]","","","","[""Anthony Lott""]","""0/0""","100","[""RNS 124"", ""RNS 124""]","18","""First-Year Writing""","111","false","""K""","3","""0/0""","""0/999""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101507","1.0","498","[""WRIT""]","19","""19/999""","[""FYW""]","","","","[""Carlos Gallego""]","""0/0""","100","[""BMC 012""]","18","""First-Year Writing""","111","false","""E""","3","""0/0""","""0/999""","""C""","20153","[""MWF 1150-1245PM""]","","""Research""","2015"
"101508","1.0","498","[""WRIT""]","18","""17/999""","[""FYW""]","","","","[""Sally Franson""]","""0/0""","100","[""OM 340"", ""OM 340""]","18","""First-Year Writing""","111","false","""M""","3","""0/0""","""1/999""","""C""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2015"
"101509","1.0","498","[""WRIT""]","18","""17/999""","[""FYW""]","","","","[""Mary E. Trull""]","""0/0""","100","[""RML 420""]","18","""First-Year Writing""","111","false","""C""","3","""1/0""","""0/999""","""C""","20153","[""MWF 0905-1000""]","","""Research""","2015"
"101510","1.0","498","[""WRIT""]","17","""16/999""","[""FYW""]","","","","[""Jonathan T. Naito""]","""0/0""","100","[""RML 421""]","18","""First-Year Writing""","111","false","""D""","3","""0/0""","""1/999""","""C""","20153","[""MWF 1150-1245PM""]","","""Research""","2015"
"101511","1.0","498","[""WRIT""]","18","""18/999""","[""FYW""]","","","","[""Karen Cherewatuk""]","""0/0""","100","[""OM 210""]","18","""First-Year Writing""","111","false","""B""","3","""0/0""","""0/999""","""C""","20153","[""MWF 0905-1000""]","","""Research""","2015"
"101512","1.0","498","[""WRIT""]","15","""15/999""","[""FYW""]","","","","[""Mary E. Trull""]","""0/0""","100","[""RML 421""]","18","""First-Year Writing""","111","false","""G""","3","""0/0""","""0/999""","""C""","20153","[""MWF 0200-0255PM""]","","""Research""","2015"
"101513","1.0","498","[""WRIT""]","19","""18/999""","[""FYW""]","","","","[""Jacob J. Erickson""]","""0/0""","100","[""OM 305"", ""OM 305""]","18","""First-Year Writing""","111","false","""H""","3","""0/0""","""1/999""","""C""","20153","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"101514","1.0","498","[""WRIT""]","14","""14/999""","[""FYW""]","","","","[""Kaethe Schwehn""]","""0/0""","100","[""RML 421"", ""RML 421""]","19","""First-Year Writing""","111","false","""I""","3","""0/0""","""0/0""","""C""","20153","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"101515","1.0","498","[""WRIT""]","17","""16/999""","[""FYW""]","","","","[""Joseph L. Mbele""]","""0/0""","100","[""RML 421"", ""RML 421""]","18","""First-Year Writing""","111","false","""O""","3","""0/0""","""1/999""","""C""","20153","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2015"
"101516","1.0","498","[""WRIT""]","18","""17/999""","[""FYW""]","","","","[""Diana Postlethwaite""]","""0/0""","100","[""RML 420"", ""RML 420""]","18","""First-Year Writing""","111","false","""L""","3","""0/0""","""1/999""","""C""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2015"
"101517","1.0","498","[""WRIT""]","18","""17/999""","[""FYW""]","","","","[""Paul J. Roback""]","""0/0""","100","[""RNS 124""]","18","""First-Year Writing""","111","false","""F""","3","""0/0""","""1/999""","""C""","20153","[""MWF 1255-0150PM""]","","""Research""","2015"
"101518","0.25","1015","[""ESAC""]","29","""0/999""","[""SPM""]","","","","[""Daniel Kosmoski""]","""14/999""","100","[""Tostrud Ctr""]","24","""Fitness Walking""","136","false","""A""","3","""10/999""","""5/999""","""C""","20153","[""MW 0905-1000""]","","""Research""","2015"
"101519","0.25","1015","[""ESAC""]","24","""3/999""","[""SPM""]","","","","[""Daniel Kosmoski""]","""5/999""","100","[""Tostrud Ctr""]","24","""Fitness Walking""","136","false","""B""","3","""6/999""","""10/999""","""C""","20153","[""TTh 1255-0150PM""]","","""Research""","2015"
"101520","0.25","1015","[""ESAC""]","23","""3/999""","[""SPM""]","","","","[""Kathryn L. Bretscher""]","""3/999""","100","[""Tostrud Ctr""]","24","""Fitness Walking""","136","false","""C""","3","""12/999""","""5/999""","""C""","20153","[""TTh 0935-1030""]","","""Research""","2015"
"101524","0.25","1009","[""ESAC""]","21","""0/0""","[""SPM""]","","","","[""Scott Nesbit""]","""2/0""","100","[""SAC 103""]","15","""Fly Fishing""","128","false","","3","""18/999""","""1/0""","""C""","20153","[""TTh 1255-0150PM""]","""Fly-Fishing/Fly-Tying""","""Research""","2015"
"101525","1.0","395","[""ENGL""]","30","""2/999""","[""ALS-L"", ""MCG""]","","","","[""Joseph L. Mbele""]","""6/999""","200","[""RML 421"", ""RML 421""]","25","""Folklore""","258","false","","3","""13/999""","""9/999""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101526","1.0","972","[""PHIL""]","25","""5/999""","","","","","[""Arthur Cunningham""]","""6/999""","200","[""TOH 210""]","30","""Formal Logic""","240","false","","3","""3/999""","""11/999""","""C""","20153","[""MWF 0905-1000""]","","""Research""","2015"
"101527","1.0","20055","[""ART""]","16","""2/999""","[""ALS-A""]","","","","[""Peter B. Nelson""]","""7/999""","100","[""DC 116""]","15","""Foundation New Media""","104","false","""A""","3","""3/999""","""4/999""","""C""","20153","[""MWF 1045-1245PM""]","","""Research""","2015"
"101528","1.0","20054","[""ART""]","18","""5/999""","[""ALS-A""]","","","","[""Michon Weeks""]","""3/999""","100","[""DC 216""]","22","""Foundation 2-D Media""","102","false","""A""","3","""8/999""","""2/999""","""C""","20153","[""MWF 0800-1000""]","""Foundation Two-Dimensional Media""","""Research""","2015"
"101529","1.0","20054","[""ART""]","19","""11/999""","[""ALS-A""]","","","","[""John Saurer""]","""2/999""","100","[""DC 216"", ""DC 216""]","22","""Foundation 2-D Media""","102","false","""B""","3","""4/999""","""2/999""","""C""","20153","[""T 0800-1100"", ""Th 0800-1050""]","""Foundation Two-Dimensional Media""","""Research""","2015"
"101530","1.0","20056","[""ART""]","21","""3/999""","[""ALS-A""]","","","","[""Irve Dell""]","""6/999""","100","[""DC 106""]","22","""Foundation 3-D Media""","103","false","","3","""5/999""","""7/999""","""C""","20153","[""MWF 1045-1245PM""]","""Foundation Three-Dimensional Media""","""Research""","2015"
"101540","1.0","1330","[""SPAN""]","17","""9/999""","[""FOL-S"", ""WRI""]","","","","[""Kris A. Cropsey""]","""0/999""","200","[""TOH 114"", ""TOH 114""]","18","""Gateway Spanish-Speaking World""","250","false","""B""","3","""0/999""","""8/999""","""C""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Gateway to the Spanish-Speaking World""","""Research""","2015"
"101541","1.0","1330","[""SPAN""]","20","""14/999""","[""FOL-S"", ""WRI""]","","","","[""Gwendolyn Barnes-Karol""]","""1/999""","200","[""TOH 114"", ""TOH 114""]","18","""Gateway Spanish-Speaking World""","250","false","""A""","3","""2/999""","""3/999""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","""Gateway to the Spanish-Speaking World""","""Research""","2015"
"101542","1.0","728","[""MATH""]","23","""12/999""","[""AQR""]","","","","[""Joseph Benson""]","""2/999""","100","[""TOH 184"", ""TOH 184""]","24","""Gateways/Mathematics""","117","false","","3","""6/999""","""3/999""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","""Gateways to Mathematics""","""Research""","2015"
"101556","1.0","460","[""ENVST""]","25","""1/0""","[""IST""]","","","","[""Thomas Rodengen""]","""8/999""","200","[""RNS 208"", ""RNS 208""]","22","""Global Climate Change""","245","false","","3","""2/999""","""14/999""","""C""","20153","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2015"
"101562","0.25","997","[""ESAC""]","14","""0/999""","[""SPM""]","","","","[""David A. Stromme""]","""0/999""","100","[""Tostrud Ctr""]","16","""Golf""","103","false","""A""","3","""14/999""","""0/999""","""C""","20153","[""F 0800-1000""]","","""Research""","2015"
"101563","0.25","997","[""ESAC""]","22","""0/999""","[""SPM""]","","","","[""David A. Stromme""]","""3/999""","100","[""Tostrud Ctr""]","16","""Golf""","103","false","""B""","3","""19/999""","""0/999""","""C""","20153","[""F 1200-0200PM""]","","""Research""","2015"
"101573","1.0","1336","[""SPAN""]","10","""3/999""","","","","","[""Sylvia Carullo""]","""2/999""","200","[""TOH 114""]","17","""Heritage Latin America""","272","false","","3","""3/999""","""2/999""","""C""","20153","[""MWF 1150-1245PM""]","""Cultural Heritage of Latin America""","""Research""","2015"
"101574","1.0","832","[""MUSIC""]","31","""0/999""","","","","","[""Matthew Henseler""]","""1/999""","200","[""CHM 239""]","32","""Hist & Lit Music II""","242","false","""A""","3","""0/999""","""30/999""","""C""","20153","[""MWF 1255-0150PM""]","""History And Literature of Music II""","""Research""","2015"
"101575","1.0","832","[""MUSIC""]","24","""0/999""","","","","","[""Matthew Henseler""]","""3/999""","200","[""CHM 239""]","32","""Hist & Lit Music II""","242","false","""B""","3","""0/999""","""21/999""","""O""","20153","[""MWF 0200-0255PM""]","""History And Literature of Music II""","""Research""","2015"
"101580","1.0","126","[""BIO""]","62","""1/4""","","126","","","[""Sarah Amugongo""]","""22/999""","200","[""RNS 410""]","60","""Human Anatomy & Physiology""","243","false","","3","""18/999""","""21/999""","""C""","20153","[""MWF 0800-0855""]","""Human Anatomy and Physiology: Organs and Organ Systems""","""Research""","2015"
"101581","0.0","127","[""BIO""]","20","""1/3""","","126","","","[""Sarah Amugongo""]","""10/999""","200","[""RNS 254""]","20","""Human Anatomy & Physiology Lab""","243","false","""A""","3","""5/999""","""4/999""","""C""","20153","[""W 0200-0500PM""]","","""Lab""","2015"
"101582","0.0","127","[""BIO""]","18","""0/999""","","126","","","[""Sarah Amugongo""]","""3/999""","200","[""RNS 254""]","20","""Human Anatomy & Physiology Lab""","243","false","""C""","3","""10/999""","""5/999""","""C""","20153","[""Th 0245-0545PM""]","","""Lab""","2015"
"101583","0.0","127","[""BIO""]","24","""0/999""","","126","","","[""Sarah Amugongo""]","""9/999""","200","[""RNS 254""]","20","""Human Anatomy & Physiology Lab""","243","false","""B""","3","""3/999""","""12/999""","""C""","20153","[""Th 0800-1100""]","","""Lab""","2015"
"101585","0.0","341","[""EDUC""]","20","""0/0""","","","","","[""Rosemary A. Pfarr-Baker""]","""0/0""","300","","30","""Human Relations""","382","true","","3","""20/999""","""0/0""","""O""","20153","","","""Research""","2015"
"101586","1.0","651","[""FAMST""]","33","""1/0""","","","","","[""Lisa L. Moore""]","""8/14""","200","[""OM 030"", ""OM 030""]","30","""Human Sexuality""","253","false","","3","""15/10""","""9/6""","""C""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101589","1.0","935","[""NORW""]","9","""0/0""","[""EIN""]","","","","[""Solveig Zempel""]","""6/999""","200","[""TOH 212"", ""TOH 212""]","19","""Ibsen""","282","false","","3","""2/999""","""1/0""","""O""","20153","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2015"
"101590","0.25","92","[""ASIAN""]","15","""2/999""","","","","","[""Kristina MacPherson""]","""3/999""","200","[""RML 420""]","25","""ID Approaches to Asia""","275","false","","3","""1/999""","""9/999""","""O""","20153","[""M 0700-0900PM""]","""Interdisciplinary Approaches to Asia""","""Research""","2015"
"101596","1.0","1364","[""SWRK""]","19","""0/0""","","","","","[""Lisa L. Moore""]","""19/18""","200","[""TOH 112"", ""TOH 112""]","18","""Incl Pract: Grp/Org/Cm""","261","false","","3","""0/0""","""0/0""","""C""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Inclusive Practice: Groups, Organizations and Communities""","""Research""","2015"
"101597","0.5","1012","[""ESAC""]","28","""0/999""","[""SPM""]","","","","[""Kurt Anderson""]","""3/999""","100","[""SAC 112""]","24","""Individual Fitness .50""","133","false","""A""","3","""22/999""","""3/999""","""C""","20153","[""MWF 1255-0150PM""]","""Individual Fitness""","""Research""","2015"
"101598","0.25","841","[""MUSIC""]","18","""7/999""","","","","","[""Kent M. McWilliams""]","""5/999""","200","","40","""Instr Chamber Music""","275","false","","3","""2/999""","""4/999""","""O""","20153","","""Instrumental Chamber Music""","""Research""","2015"
"101599","0.5","835","[""MUSIC""]","18","""0/999""","","","","","[""Timothy Mahr""]","""13/999""","200","[""CHM 138"", ""CHM 138""]","25","""Instru Conducting""","253","false","","3","""4/999""","""1/999""","""O""","20153","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Instrumental Conducting""","""Research""","2015"
