"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"75917","0.5","795","[""MEDIA""]","1","""0/999""","","","","[""Richard Brown""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75922","1.0","299","[""CSCI""]","1","""0/999""","","","","[""Richard Brown""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75924","0.5","1236","[""REL""]","1","""0/999""","","","","[""L. DeAne Lagerquist""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""0/999""","""O""","20095","","","""Research""","2009"
"75926","0.5","709","[""ID""]","1","""0/999""","","","","[""John Giannini""]","""0/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""1/999""","""O""","20095","","","""Research""","2009"
"75927","1.0","797","[""MEDIA""]","1","""0/999""","","","","[""William Sonnega""]","""1/999""","300","","999","""Academic Internship""","394","true","","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75932","0.5","20628","[""ID""]","9","""0/999""","","","""R""","[""Heather Campbell""]","""9/999""","200","","999","""Research Across Disciplin""","236","true","","5","""0/999""","""0/999""","""O""","20095","","""Research Strategies Across the Disciplines""","""Research""","2009"
"75945","0.5","433","[""ENGL""]","1","""0/999""","","","","[""Jenny Dunning""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75946","1.0","1139","[""PSCI""]","1","""0/999""","","","","[""Anthony Lott""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75947","0.5","1236","[""REL""]","1","""0/999""","","","","[""James Hanson""]","""1/999""","200","","999","""Academic Internship""","294","true","""D""","5","""0/999""","""0/999""","""O""","20095","","","""Research""","2009"
"75948","0.5","1236","[""REL""]","1","""0/999""","","","","[""Jennifer Koenig""]","""1/999""","200","","999","""Academic Internship""","294","true","""E""","5","""0/999""","""0/999""","""O""","20095","","","""Research""","2009"
"75949","0.5","1236","[""REL""]","1","""0/999""","","","","[""David Booth""]","""1/999""","200","","999","""Academic Internship""","294","true","""F""","5","""0/999""","""0/999""","""O""","20095","","","""Research""","2009"
"75950","0.5","795","[""MEDIA""]","1","""0/999""","","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","5","""1/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75951","0.5","784","[""MGMT""]","1","""0/999""","","","","[""Sian E. Muir""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75952","1.0","1257","[""REL""]","1","""0/999""","","","","[""Margaret Odell""]","""0/999""","300","","999","""IR/Old Testament Prayer""","398","false","","5","""1/999""","""0/999""","""O""","20095","","""Independent Research""","""Research""","2009"
"75954","1.0","624","[""HIST""]","1","""0/999""","","","","[""Steven C. Hahn""]","""1/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"
"75971","0.5","707","[""ID""]","3","""0/999""","","","","[""Mark Allister""]","""3/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20095","","","""Research""","2009"
"75972","0.5","707","[""ID""]","3","""0/999""","","","","[""Daniel Hofrenning""]","""2/999""","200","","999","""Academic Internship""","294","true","""B""","5","""0/999""","""1/999""","""O""","20095","","","""Research""","2009"
"75992","0.5","707","[""ID""]","3","""0/999""","","","","[""Thomas A. Williamson""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","5","""0/999""","""2/999""","""O""","20095","","","""Research""","2009"
"76036","1.0","708","[""ID""]","1","""0/999""","[""WRI""]","","","[""Susan Bauer""]","""0/999""","200","","999","""IS/Art Form Relationships""","298","false","","5","""1/999""","""0/999""","""O""","20095","","""Independent Study""","""Research""","2009"
"76050","1.0","434","[""ENGL""]","1","""0/999""","[""WRI""]","","","[""Stephen Longfellow""]","""1/999""","200","","999","""IS/Image of Women""","298","false","","5","""0/999""","""0/999""","""O""","20095","","""Independent Study""","""Research""","2009"
"76051","1.0","223","[""CHEM""]","1","""0/999""","","","","[""Peter J. Gittins""]","""0/999""","300","","999","""IR/Dendrimer Synthesis""","398","false","","5","""0/999""","""1/999""","""O""","20095","","""Independent Research""","""Research""","2009"
"76052","1.0","1178","[""PSYCH""]","1","""0/999""","","","","[""McMillan Donna K.""]","""0/999""","200","","999","""Academic Internship""","294","true","","5","""0/999""","""1/999""","""O""","20095","","","""Research""","2009"
"76111","1.0","75","[""ART""]","1","""0/999""","","","","[""Nancy M. Thompson""]","""0/999""","300","","999","""IR/Quilts as Art""","398","false","","5","""1/999""","""0/999""","""O""","20095","","""Independent Research: Art History""","""Research""","2009"
"76168","1.0","708","[""ID""]","1","""0/999""","[""WRI""]","","","[""Mark Allister""]","""0/999""","200","","999","""IS/Leadership/Discipline""","298","false","""A""","5","""0/999""","""1/999""","""O""","20095","","""Independent Study""","""Research""","2009"
"76170","1.0","69","[""ART""]","1","""0/999""","","","","[""Guido Alvarez""]","""1/999""","200","","999","""IS/Digital Media/Sculpt""","298","false","""A""","5","""0/999""","""0/999""","""O""","20095","","""Independent Study""","""Research""","2009"
"76174","1.0","784","[""MGMT""]","1","""0/999""","","","","[""Sian E. Muir""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","5","""0/999""","""0/999""","""O""","20095","","""Internship""","""Research""","2009"

