"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"95775","0.0","143","[""BIO""]","11","""0/999""","","142","","","[""Michael Swift""]","""3/999""","200","[""RNS 254""]","16","""Comp Vertebrate Anat Lab""","266","false","""A""","3","""3/999""","""5/999""","""O""","20143","[""T 0800-1100""]","","""Lab""","2014"
"95776","0.0","143","[""BIO""]","9","""0/999""","","142","","","[""Michael Swift""]","""4/999""","200","[""RNS 254""]","16","""Comp Vertebrate Anat Lab""","266","false","""B""","3","""3/999""","""2/999""","""O""","20143","[""T 0120-0420PM""]","","""Lab""","2014"
"95779","1.0","754","[""MATH""]","20","""0/999""","","","","","[""Marju Purin""]","""11/999""","300","[""TOH 184"", ""TOH 184""]","20","""Complex Analysis""","340","false","","3","""6/999""","""3/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2014"
"95780","1.0","822","[""MUSIC""]","5","""1/999""","","","","","[""Reinaldo Moya""]","""2/999""","200","[""CHM 232"", ""CHM 232""]","19","""Composition I""","223","false","","3","""2/999""","""0/999""","""O""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95781","1.0","851","[""MUSIC""]","4","""1/999""","","","","","[""Justin W. Merritt""]","""0/999""","300","[""CHM 224""]","8","""Composition II""","324","false","","3","""2/999""","""1/999""","""O""","20143","[""MWF 1045-1140""]","","""Research""","2014"
"95782","1.0","852","[""MUSIC""]","2","""0/999""","","","","","[""Justin W. Merritt""]","""1/999""","300","[""CHM 224""]","4","""Composition III""","325","false","","3","""1/999""","""0/999""","""O""","20143","[""MWF 1045-1140""]","","""Research""","2014"
"95783","0.5","833","[""MUSIC""]","21","""1/999""","","","","","[""Steven Amundson""]","""3/999""","200","[""CHM 140"", ""CHM 140""]","25","""Conducting""","251","false","""A""","3","""2/999""","""15/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95784","0.5","833","[""MUSIC""]","20","""0/999""","","","","","[""Anton Armstrong""]","""6/999""","200","[""CHM 233"", ""CHM 233""]","25","""Conducting""","251","false","""B""","3","""3/999""","""11/999""","""O""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95787","1.0","21544","[""HIST""]","14","""14/999""","[""MCG"", ""WRI""]","","","","[""Jeane DeLaney""]","""0/0""","100","[""HH 515"", ""HH 515""]","18","""Conquest and Colonization""","126","false","","3","""0/0""","""0/0""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95789","1.0","454","[""BIO"", ""ENVST""]","25","""3/999""","[""IST""]","","","","[""Diane K. Angell""]","""9/999""","200","[""RNS 208""]","24","""Conservation Biology""","226","false","","3","""7/999""","""6/999""","""C""","20143","[""MWF 1150-1245PM""]","","""Research""","2014"
"95795","0.5","335","[""EDUC""]","20","""0/0""","","","","","[""Rosemary A. Pfarr-Baker""]","""5/999""","300","[""TOH 212""]","30","""Counsel/Comm Schools""","372","false","","3","""7/999""","""8/999""","""C""","20143","[""Th 1245-0205PM""]","""Counseling and Communication in Schools""","""Research""","2014"
"95800","1.0","27686","[""PSCI""]","17","""1/999""","[""HWC""]","","","","[""Joshua Anderson""]","""7/999""","200","[""HH 514"", ""HH 514""]","19","""Critics of the State""","262","false","","3","""4/999""","""5/999""","""C""","20143","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2014"
"95801","1.0","21602","[""SCICN""]","21","""1/999""","[""BTS-T"", ""HBS"", ""WRI""]","","","","[""Charles Huff"", ""David Booth""]","""0/999""","200","[""OM 340"", ""OM 340""]","24","""Cultural Context""","217","false","","3","""0/999""","""20/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","""The Cultural Context: Science and Society""","""Research""","2014"
"95802","1.0","371","[""DANCE""]","22","""0/999""","[""ALS-A"", ""MCD"", ""WRI""]","","","","[""Gabriel R. Anderson""]","""10/999""","200","[""DC 305""]","15","""Dance in United States""","246","false","","3","""5/999""","""7/999""","""C""","20143","[""MWF 0905-1000""]","""Dance in the United States""","""Research""","2014"
"95803","1.0","177","[""AMCON""]","18","""18/999""","[""FYW"", ""HWC""]","","","","[""Colin Wells""]","""0/0""","100","[""HH 319""]","19","""Dem Vistas: 1800-1900""","102","false","""A""","3","""0/0""","""0/0""","""C""","20143","[""MWF 1255-0150PM""]","""Democratic Vistas, 1800-1900""","""Research""","2014"
"95804","1.0","177","[""AMCON""]","22","""22/999""","[""FYW"", ""HWC""]","","","","[""Jeanne I. Willcoxon""]","""0/0""","100","[""HH 403""]","19","""Dem Vistas: 1800-1900""","102","false","""B""","3","""0/0""","""0/0""","""C""","20143","[""MWF 1255-0150PM""]","""Democratic Vistas, 1800-1900""","""Research""","2014"
"95808","1.0","164","[""BIO""]","12","""0/0""","[""WRI""]","164","","","[""Eric Cole""]","""5/999""","300","[""RNS 435"", ""RNS 435""]","12","""Developmental Biology""","372","false","","3","""7/999""","""0/0""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95809","0.0","165","[""BIO""]","12","""0/0""","","164","","","[""Eric Cole""]","""5/999""","300","[""RNS 246""]","12","""Developmental Biology Lab""","372","false","","3","""7/999""","""0/0""","""C""","20143","[""Th 0215-0515PM""]","","""Lab""","2014"
"95811","1.0","1168","[""PSYCH""]","29","""10/999""","[""HBS""]","","","","[""Anna E. Johnson""]","""8/999""","200","[""TOH 114""]","24","""Developmental Psych""","241","false","""A""","3","""3/999""","""8/999""","""C""","20143","[""MWF 1045-1140""]","""Developmental Psychology""","""Research""","2014"
"95812","1.0","1168","[""PSYCH""]","31","""8/999""","[""HBS""]","","","","[""Anna E. Johnson""]","""7/999""","200","[""RNS 290""]","26","""Developmental Psych""","241","false","""B""","3","""5/999""","""11/999""","""C""","20143","[""MWF 1255-0150PM""]","""Developmental Psychology""","""Research""","2014"
"95813","1.0","740","[""MATH""]","15","""3/999""","","","","","[""Thomas Rogers""]","""1/999""","200","[""TOH 184""]","22","""Differential Equations I""","230","false","""A""","3","""3/999""","""8/999""","""O""","20143","[""MWF 0200-0255PM""]","","""Research""","2014"
"95814","1.0","740","[""MATH""]","22","""7/999""","","","","","[""Joseph Benson""]","""2/999""","200","[""RNS 204"", ""RNS 204""]","22","""Differential Equations I""","230","false","""B""","3","""0/999""","""13/999""","""C""","20143","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2014"
"95815","0.5","336","[""EDUC""]","27","""0/0""","","","","","[""Heather Campbell""]","""20/999""","300","[""TOH 214""]","30","""Differentiated Instruct""","375","false","","3","""7/999""","""0/0""","""O""","20143","[""Th 0800-0920""]","""Differentiated Instruction for Exceptional Learners""","""Research""","2014"
"95816","1.0","741","[""MATH""]","10","""5/999""","","","","","[""Ryota Matsuura""]","""0/999""","200","[""TOH 186""]","22","""Discrete Mathematics""","232","false","","3","""3/999""","""2/999""","""O""","20143","[""MWF 0200-0255PM""]","","""Research""","2014"
"95817","1.0","535","[""GCON""]","14","""1/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Douglas J. Casson""]","""0/0""","200","[""OM 110""]","22","""Dissenters/Defenders""","218","false","""A""","3","""0/0""","""13/999""","""C""","20143","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2014"
"95818","1.0","535","[""GCON""]","18","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Jeanine Grenberg""]","""1/0""","200","[""OM 140""]","19","""Dissenters/Defenders""","218","false","""B""","3","""0/0""","""17/999""","""C""","20143","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2014"
"95819","1.0","535","[""GCON""]","17","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Gregory A. Walter""]","""0/0""","200","[""OM 210""]","19","""Dissenters/Defenders""","218","false","""C""","3","""0/0""","""17/999""","""C""","20143","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2014"
"95820","1.0","535","[""GCON""]","17","""2/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Kathryn Ananda-Owens""]","""0/0""","200","[""RML 420""]","19","""Dissenters/Defenders""","218","false","""D""","3","""0/0""","""15/999""","""C""","20143","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2014"
"95821","1.0","535","[""GCON""]","17","""1/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Anna Kuxhausen""]","""0/0""","200","[""RML 520""]","19","""Dissenters/Defenders""","218","false","""E""","3","""0/0""","""16/999""","""C""","20143","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2014"
"95822","1.0","535","[""GCON""]","18","""0/0""","[""ALS-A"", ""HWC"", ""ORC"", ""WRI""]","","","","[""Jeanne I. Willcoxon""]","""0/0""","200","[""RML 525""]","19","""Dissenters/Defenders""","218","false","""F""","3","""0/0""","""18/999""","""C""","20143","[""MWF 1150-1245PM""]","""The Tradition in Crisis: Dissenters and Defenders""","""Research""","2014"
"95824","0.0","309","[""EDUC""]","23","""0/0""","","","","""1""","[""Mark Storry""]","""11/999""","200","[""TOH 210""]","50","""Drugs & Alcohol""","231","true","","3","""1/999""","""11/999""","""O""","20143","[""Th 0700-0900PM""]","""Drugs and Alcohol""","""Research""","2014"
"95826","1.0","139","[""BIO""]","47","""0/10""","[""SED""]","139","","","[""Kathleen L. Shea""]","""22/999""","200","[""RNS 210""]","44","""Ecological Principles""","261","false","","3","""16/999""","""9/999""","""C""","20143","[""MWF 0905-1000""]","","""Research""","2014"
"95827","0.0","140","[""BIO""]","24","""0/999""","","139","","","[""Kathleen L. Shea""]","""11/999""","200","[""RNS 440""]","22","""Ecological Principles Lab""","261","false","""A""","3","""9/999""","""4/999""","""C""","20143","[""T 0120-0420PM""]","","""Lab""","2014"
"95828","0.0","140","[""BIO""]","23","""0/999""","","139","","","[""Kathleen L. Shea""]","""11/999""","200","[""RNS 440""]","22","""Ecological Principles Lab""","261","false","""B""","3","""7/999""","""5/999""","""C""","20143","[""W 0200-0500PM""]","","""Lab""","2014"
"95829","1.0","278","[""ECON""]","13","""0/0""","[""EIN"", ""WRI""]","","","","[""Rebecca Judge""]","""5/0""","300","[""HH 302"", ""HH 302""]","15","""Econ of Public Policy""","371","false","","3","""8/999""","""0/0""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Economics of Public Policy""","""Research""","2014"
"95831","1.0","311","[""EDUC""]","27","""0/0""","[""HBS""]","","","","[""Maurella Cunningham""]","""3/999""","200","[""TOH 210"", ""TOH 210""]","60","""Educ Psychology""","290","false","","3","""0/999""","""24/999""","""O""","20143","[""T 0800-0925"", ""Th 0800-0920""]","""Educational Psychology""","""Research""","2014"
"95834","1.0","736","[""MATH""]","21","""14/999""","[""AQR""]","","","","[""Adam H. Berliner""]","""0/999""","200","[""RNS 206""]","22","""Elem Linear Algebra""","220","false","""B""","3","""2/999""","""5/999""","""C""","20143","[""MWF 1045-1140""]","""Elementary Linear Algebra""","""Research""","2014"
"95835","1.0","736","[""MATH""]","21","""21/999""","[""AQR""]","","","","[""Kristina Garrett""]","""0/999""","200","[""TOH 184""]","22","""Elem Linear Algebra""","220","false","""C""","3","""0/999""","""0/999""","""C""","20143","[""MWF 1150-1245PM""]","""Elementary Linear Algebra""","""Research""","2014"
"95836","1.0","736","[""MATH""]","21","""13/999""","[""AQR""]","","","","[""Kristina Garrett""]","""2/999""","200","[""TOH 184""]","22","""Elem Linear Algebra""","220","false","""D""","3","""0/999""","""6/999""","""O""","20143","[""MWF 1255-0150PM""]","""Elementary Linear Algebra""","""Research""","2014"
"95837","1.0","736","[""MATH""]","16","""10/999""","[""AQR""]","","","","[""Adam H. Berliner""]","""1/999""","200","[""RNS 206""]","22","""Elem Linear Algebra""","220","false","""A""","3","""2/999""","""3/999""","""C""","20143","[""MWF 0905-1000""]","""Elementary Linear Algebra""","""Research""","2014"
"95838","1.0","423","[""ENGL""]","20","""0/999""","","","","","[""Rika Ito""]","""8/999""","200","[""TOH 110""]","22","""Eng Lang/Linguistics""","250","false","","3","""7/999""","""5/999""","""C""","20143","[""MWF 0905-1000""]","""English Language and Linguistics""","""Research""","2014"
"95839","1.0","982","[""PHIL""]","58","""0/0""","[""EIN"", ""WRI""]","","","","[""Charles Taliaferro""]","""25/11""","200","[""HH 307"", ""HH 307""]","35","""Environmental Ethics""","257","false","""A""","3","""28/24""","""5/0""","""C""","20143","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2014"
"95840","1.0","982","[""PHIL""]","52","""1/0""","[""EIN"", ""WRI""]","","","","[""Charles Taliaferro""]","""16/11""","200","[""HH 307"", ""HH 307""]","35","""Environmental Ethics""","257","false","""B""","3","""31/24""","""4/0""","""C""","20143","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2014"
"95841","1.0","1135","[""ENVST"", ""PSCI""]","24","""3/999""","[""HBS""]","","","","[""Joshua Anderson""]","""5/999""","200","[""RNS 208"", ""RNS 208""]","24","""Environmental Politics""","276","false","","3","""6/999""","""10/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95842","1.0","295","[""CSCI""]","20","""0/0""","[""EIN"", ""ORC""]","","","","[""Charles Huff""]","""12/999""","200","[""RNS 204"", ""RNS 204""]","18","""Ethical Iss: Software""","263","false","","3","""3/999""","""5/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Ethical Issues in Software Design""","""Research""","2014"
"95843","1.0","1318","[""SOAN""]","19","""0/0""","[""WRI""]","","","","[""Christopher L. Chiappari""]","""16/999""","300","[""OM 110"", ""OM 110""]","18","""Ethnograph Rsch Meth""","373","false","""B""","3","""3/999""","""0/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","""Ethnographic Research Methods""","""Research""","2014"
"95844","1.0","1318","[""SOAN""]","15","""0/0""","[""WRI""]","","","","[""Christopher L. Chiappari""]","""11/999""","300","[""OM 110"", ""OM 110""]","18","""Ethnograph Rsch Meth""","373","false","""A""","3","""3/999""","""1/999""","""O""","20143","[""T 0800-0925"", ""Th 0800-0920""]","""Ethnographic Research Methods""","""Research""","2014"
"95847","1.0","574","[""HIST""]","27","""6/999""","[""HWC""]","","","","[""Gary De Krey""]","""6/999""","100","[""RML 525""]","30","""Eur/Reform/Modern""","191","false","","3","""5/999""","""10/999""","""C""","20143","[""MWF 1045-1140""]","""Europe from the Reformation to Modern Times""","""Research""","2014"
"95848","1.0","557","[""HIST""]","17","""17/999""","[""HWC""]","","","","[""Dolores Peters""]","""0/0""","100","[""DC 204"", ""DC 204""]","18","""Europe-Great War""","122","false","","3","""0/0""","""0/0""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","""Europe and the Great War""","""Research""","2014"
"95849","1.0","1365","[""SWRK""]","20","""0/0""","","","","","[""Susan E. Smalling""]","""15/18""","200","[""HH 317"", ""HH 317""]","21","""Res Methods/Social Work""","274","false","","3","""4/3""","""1/0""","""O""","20143","[""T 0800-0925"", ""Th 0800-0920""]","""Research Methods in Social Work""","""Research""","2014"
"95850","1.0","1066","[""ESTH""]","17","""0/0""","[""WRI""]","","","","[""Cynthia Book""]","""0/0""","300","[""SAC 103""]","24","""Exercise Sci Seminar""","390","false","","3","""17/999""","""0/0""","""O""","20143","[""MWF 1255-0150PM""]","""Exercise Science Seminar""","""Research""","2014"
"95851","0.25","209","[""CHEM""]","8","""0/999""","","","","","[""Gregory W. Muth""]","""3/999""","300","[""RNS 393""]","10","""Experimental Biochem""","373","true","","3","""5/999""","""0/999""","""C""","20143","[""W 0100-0500PM""]","""Experimental Biochemistry""","""Research""","2014"
"95852","0.25","224","[""BMOLS""]","18","""2/999""","","","","","[""Jeffrey J. Schwinefus""]","""6/999""","200","[""RNS 400""]","30","""Expl Biomolecular Sci""","201","true","","3","""2/999""","""8/999""","""O""","20143","[""Th 0700-0900PM""]","""Explorations in Biomolecular Science""","""Research""","2014"
"95853","1.0","1339","[""SPAN""]","17","""4/999""","[""ALS-L""]","","","","[""Gwendolyn Barnes-Karol""]","""2/999""","200","[""TOH 112"", ""TOH 112""]","18","""Exploring Hispanic Lit""","275","false","","3","""0/999""","""11/999""","""C""","20143","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Exploring Hispanic Literature""","""Research""","2014"
"95855","1.0","649","[""FAMST""]","31","""0/0""","","","","","[""Jennifer Manner""]","""11/10""","200","[""HH 403""]","28","""Family Relationships""","242","false","","3","""17/12""","""3/6""","""C""","20143","[""MWF 1045-1140""]","","""Research""","2014"
"95856","1.0","498","[""WRIT""]","19","""19/999""","[""FYW""]","","","","[""Diana Postlethwaite""]","""0/0""","100","[""RML 420"", ""RML 420""]","18","""First-Year Writing""","111","false","""J""","3","""0/0""","""0/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95857","1.0","498","[""WRIT""]","12","""12/999""","[""FYW""]","","","","[""Allen Young""]","""0/0""","100","[""RML 420""]","18","""First-Year Writing""","111","false","""A""","3","""0/0""","""0/999""","""C""","20143","[""MWF 0800-0855""]","","""Research""","2014"
"95858","1.0","498","[""WRIT""]","19","""18/999""","[""FYW""]","","","","[""Karen E. Marsalek""]","""0/0""","100","[""RML 420"", ""RML 420""]","18","""First-Year Writing""","111","false","""N""","3","""0/0""","""1/999""","""C""","20143","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2014"
"95860","1.0","498","[""WRIT""]","18","""18/999""","[""FYW""]","","","","[""Kaethe Schwehn""]","""0/0""","100","[""OM 020"", ""OM 020""]","19","""First-Year Writing""","111","false","""K""","3","""0/0""","""0/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95861","1.0","498","[""WRIT""]","16","""16/999""","[""FYW""]","","","","[""Juliet Patterson""]","""0/0""","100","[""TB 227""]","18","""First-Year Writing""","111","false","""G""","3","""0/0""","""0/999""","""C""","20143","[""MWF 1150-1245PM""]","","""Research""","2014"
"95862","1.0","498","[""WRIT""]","20","""20/999""","[""FYW""]","","","","[""Paul Zorn""]","""0/0""","100","[""RNS 206"", ""RNS 206""]","18","""First-Year Writing""","111","false","""M""","3","""0/0""","""0/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2014"
"95863","1.0","498","[""WRIT""]","15","""14/999""","[""FYW""]","","","","[""Marc David""]","""0/0""","100","[""RML 520""]","18","""First-Year Writing""","111","false","""C""","3","""0/0""","""1/999""","""C""","20143","[""MWF 0905-1000""]","","""Research""","2014"
"95864","1.0","498","[""WRIT""]","16","""16/999""","[""FYW""]","","","","[""Jonathan T. Naito""]","""0/0""","100","[""TOH 316""]","18","""First-Year Writing""","111","false","""F""","3","""0/0""","""0/999""","""C""","20143","[""MWF 1150-1245PM""]","","""Research""","2014"
"95865","1.0","498","[""WRIT""]","17","""15/999""","[""FYW""]","","","","[""Lise R. Hoy""]","""0/0""","100","[""RML 421""]","18","""First-Year Writing""","111","false","""B""","3","""0/0""","""2/999""","""C""","20143","[""MWF 0905-1000""]","","""Research""","2014"
"95866","1.0","498","[""WRIT""]","16","""15/999""","[""FYW""]","","","","[""Mary E. Trull""]","""0/0""","100","[""RML 520""]","18","""First-Year Writing""","111","false","""I""","3","""0/0""","""1/999""","""C""","20143","[""MWF 0200-0255PM""]","","""Research""","2014"
"95867","1.0","498","[""WRIT""]","19","""19/999""","[""FYW""]","","","","[""Jonathan T. Naito""]","""0/0""","100","[""TOH 316""]","18","""First-Year Writing""","111","false","""D""","3","""0/0""","""0/999""","""C""","20143","[""MWF 1045-1140""]","","""Research""","2014"
"95868","1.0","498","[""WRIT""]","18","""17/999""","[""FYW""]","","","","[""Colin Wells""]","""0/0""","100","[""RML 520""]","18","""First-Year Writing""","111","false","""E""","3","""0/0""","""1/999""","""C""","20143","[""MWF 1045-1140""]","","""Research""","2014"
"95869","1.0","498","[""WRIT""]","19","""19/999""","[""FYW""]","","","","[""William H. Bridges IV""]","""0/0""","100","[""TOH 212"", ""TOH 212""]","18","""First-Year Writing""","111","false","""O""","3","""0/0""","""0/999""","""C""","20143","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2014"
"95870","1.0","498","[""WRIT""]","19","""19/999""","[""FYW""]","","","","[""Carol Holly""]","""0/0""","100","[""RML 515"", ""RML 515""]","18","""First-Year Writing""","111","false","""L""","3","""0/0""","""0/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2014"
"95871","0.25","1015","[""ESAC""]","31","""0/999""","[""SPM""]","","","","[""Daniel Kosmoski""]","""13/999""","100","[""Tostrud Ctr""]","24","""Fitness Walking""","136","false","""A""","3","""13/999""","""5/999""","""C""","20143","[""MW 0905-1000""]","","""Research""","2014"
"95872","0.25","1015","[""ESAC""]","25","""2/999""","[""SPM""]","","","","[""Daniel Kosmoski""]","""6/999""","100","[""Tostrud Ctr""]","24","""Fitness Walking""","136","false","""B""","3","""12/999""","""5/999""","""C""","20143","[""TTh 1255-0150PM""]","","""Research""","2014"
"95876","0.25","1009","[""ESAC""]","17","""0/0""","[""SPM""]","","","","[""Scott Nesbit""]","""1/0""","100","[""SAC 112""]","15","""Fly Fishing""","128","false","","3","""16/999""","""0/0""","""C""","20143","[""TTh 1255-0150PM""]","""Fly-Fishing/Fly-Tying""","""Research""","2014"
"95879","1.0","972","[""PHIL""]","25","""4/999""","","","","","[""Arthur Cunningham""]","""9/999""","200","[""OM 010""]","30","""Formal Logic""","240","false","","3","""7/999""","""5/999""","""C""","20143","[""MWF 0905-1000""]","","""Research""","2014"
"95880","1.0","20055","[""ART""]","18","""3/999""","[""ALS-A""]","","","","[""Peter B. Nelson""]","""7/999""","100","[""DC 100""]","18","""Foundation New Media""","104","false","","3","""0/999""","""8/999""","""C""","20143","[""MWF 0800-1000""]","","""Research""","2014"
"95881","1.0","20054","[""ART""]","21","""6/999""","[""ALS-A""]","","","","[""Michon Weeks""]","""2/999""","100","[""DC 216""]","21","""Foundation 2-D Media""","102","false","""A""","3","""7/999""","""6/999""","""C""","20143","[""MWF 0800-1000""]","""Foundation Two-Dimensional Media""","""Research""","2014"
"95882","1.0","20054","[""ART""]","20","""12/999""","[""ALS-A""]","","","","[""Wendell Arneson""]","""1/999""","100","[""DC 216"", ""DC 216""]","22","""Foundation 2-D Media""","102","false","""B""","3","""4/999""","""3/999""","""C""","20143","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Foundation Two-Dimensional Media""","""Research""","2014"
"95884","1.0","20056","[""ART""]","24","""9/999""","[""ALS-A""]","","","","[""Irve Dell""]","""7/999""","100","[""DC 106"", ""DC 106""]","22","""Foundation 3-D Media""","103","false","","3","""3/999""","""5/999""","""C""","20143","[""T 0800-1100"", ""Th 0800-1050""]","""Foundation Three-Dimensional Media""","""Research""","2014"
"95893","1.0","21525","[""ENGL""]","21","""7/999""","[""WRI""]","","","","[""Kaethe Schwehn""]","""4/4""","100","[""OM 020"", ""OM 020""]","20","""Craft of Creative Writing""","150","false","","3","""5/4""","""5/999""","""C""","20143","[""T 0800-0925"", ""Th 0800-0920""]","""The Craft of Creative Writing""","""Research""","2014"
"95894","1.0","263","[""ECON""]","29","""1/999""","","","","","[""Anthony Becker""]","""8/999""","200","[""HH 317"", ""HH 317""]","25","""Game Theory in Economics""","222","false","","3","""6/999""","""14/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95895","1.0","1330","[""SPAN""]","11","""6/999""","[""FOL-S"", ""WRI""]","","","","[""Sylvia Carullo""]","""0/999""","200","[""TOH 312"", ""TOH 312""]","15","""Gateway Sp-Spkng Wrld""","250","false","""A""","3","""0/999""","""5/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Gateway to the Spanish-Speaking World""","""Research""","2014"
"95896","1.0","1330","[""SPAN""]","14","""10/999""","[""FOL-S"", ""WRI""]","","","","[""Jonathan P. O'Conner""]","""0/999""","200","[""TOH 312"", ""TOH 312""]","15","""Gateway Sp-Spkng Wrld""","250","false","""B""","3","""0/999""","""4/999""","""C""","20143","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Gateway to the Spanish-Speaking World""","""Research""","2014"
"95897","1.0","728","[""MATH""]","22","""9/999""","[""AQR""]","","","","[""Joseph Benson""]","""0/999""","100","[""RNS 204"", ""RNS 204""]","24","""Gateways/Mathematics""","117","false","""A""","3","""3/999""","""10/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","""Gateways to Mathematics""","""Research""","2014"
"95909","1.0","460","[""ENVST""]","25","""0/0""","[""IST""]","","","","[""Daniel Douglass""]","""10/999""","200","[""RNS 435"", ""RNS 435""]","22","""Global Climate Change""","245","false","","3","""6/999""","""9/999""","""C""","20143","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2014"
"95910","1.0","25625","[""PSCI""]","13","""6/999""","[""HBS"", ""ORC""]","","","","[""Katherine S. Tegtmeyer Pak""]","""2/999""","100","[""TOH 110"", ""TOH 110""]","19","""Global Democracy""","115","false","","3","""3/999""","""2/999""","""C""","20143","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2014"
"95912","1.0","24282","[""PHIL""]","20","""0/0""","[""EIN""]","","","","[""Karen Gervais""]","""4/999""","200","[""HH 413""]","24","""Global Health Ethics""","259","false","","3","""12/999""","""4/1""","""O""","20143","[""MWF 0800-0855""]","","""Research""","2014"
"95913","1.0","576","[""HIST""]","23","""4/999""","[""MCG""]","","","","[""Abdulai Iddrisu""]","""6/999""","100","[""OM 310""]","24","""Global 1500-Present""","195","false","","3","""4/999""","""9/999""","""C""","20143","[""MWF 1045-1140""]","""Global Histories from 1500 to the Present""","""Research""","2014"
"95915","0.25","997","[""ESAC""]","13","""0/999""","[""SPM""]","","","","[""David A. Stromme""]","""4/999""","100","[""Tostrud Ctr""]","16","""Golf""","103","false","""A""","3","""9/999""","""0/999""","""C""","20143","[""F 0800-1000""]","","""Research""","2014"
"95916","0.25","997","[""ESAC""]","19","""0/999""","[""SPM""]","","","","[""David A. Stromme""]","""4/999""","100","[""Tostrud Ctr""]","16","""Golf""","103","false","""B""","3","""14/999""","""1/999""","""C""","20143","[""F 1200-0200PM""]","","""Research""","2014"
"95930","1.0","832","[""MUSIC""]","25","""0/999""","","","","","[""Louis K. Epstein""]","""2/999""","200","[""CHM 239""]","32","""Hist & Lit Music II""","242","false","""A""","3","""0/999""","""23/999""","""O""","20143","[""MWF 1255-0150PM""]","""History And Literature of Music II""","""Research""","2014"
"95931","1.0","832","[""MUSIC""]","31","""0/999""","","","","","[""Louis K. Epstein""]","""5/999""","200","[""CHM 239""]","32","""Hist & Lit Music II""","242","false","""B""","3","""0/999""","""26/999""","""C""","20143","[""MWF 0200-0255PM""]","""History And Literature of Music II""","""Research""","2014"
"95934","1.0","271","[""ECON""]","24","""4/999""","[""HWC""]","","","","[""Paul Wojick""]","""7/999""","200","[""OM 030""]","25","""History Econ Thought""","247","false","","3","""5/999""","""8/999""","""C""","20143","[""MWF 1150-1245PM""]","""History of Economic Thought""","""Research""","2014"
