"clbid","credits","crsid","departments","enrolled","firsties","gereqs","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"24109","1.0","805","[""MUSIC""]","35","""5/5""","","[""David Carter""]","""6/13""","100","[""CHM 233""]","30","""Orchestral Music""","132","false","","2","""2/7""","""13/999""","""C""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24110","1.0","823","[""MUSIC""]","22","""8/999""","","[""Peter S. Hamlin""]","""1/999""","200","[""CHM 224""]","16","""Music/Electronic Med""","225","false","","2","""7/999""","""0/999""","""C""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24111","1.0","824","[""MUSIC""]","27","""7/7""","","[""Gerald Hoekstra""]","""10/10""","200","[""CHM 239""]","30","""History of Jazz""","231","false","","2","""5/7""","""8/999""","""O""","19982","[""M-F 0100-0300PM""]","""Research""","1998"
"24112","1.0","825","[""MUSIC""]","19","""2/7""","","[""Alice Hanson""]","""5/17""","200","[""CHM 239"", ""CHM 239""]","30","""America's Hit Parade""","232","false","","2","""3/11""","""14/999""","""O""","19982","[""M-Th 0900-1000"", ""M-Th 1040-1200PM""]","""Research""","1998"
"24113","1.0","840","[""MUSIC""]","18","""2/999""","","[""James McKeel""]","""4/999""","200","[""URNESS"", ""URNESS""]","15","""Opera Workshop""","269","false","","2","""8/999""","""1/999""","""C""","19982","[""M-Th 1000-1200PM"", ""M-Th 0100-0300PM""]","""Research""","1998"
"24114","1.0","847","[""MUSIC""]","1","""0/999""","","[""Timothy Mahr""]","""0/999""","200","","999","""IS/Band Music Ticheli""","298","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24115","1.0","847","[""MUSIC""]","1","""0/999""","","[""John Ferguson""]","""0/999""","200","","999","""IS/Comp for Worship""","298","false","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24117","1.0","939","[""NURS""]","41","""17/5""","","[""Mary Kuehn""]","""2/2""","100","[""H 215""]","37","""Nutrition & Wellness""","110","false","","2","""7/7""","""11/11""","""C""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24118","1.0","942","[""NURS""]","1","""0/999""","","[""Judith Sateren""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24119","1.0","2023","[""NURS""]","19","""11/999""","","[""Valborg Tollefsrud""]","""0/999""","300","","20","""Health Care Third Wld""","370","false","","2","""7/999""","""0/999""","""O""","19982","","""Research""","1998"
"24120","1.0","961","[""NURS""]","3","""6/999""","","[""Rita Glazebrook""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24121","1.0","961","[""NURS""]","2","""0/999""","","[""Diana Neal""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24122","1.0","961","[""NURS""]","2","""0/999""","","[""Mary Johnson""]","""0/999""","300","","999","""Academic Internship""","394","true","""B""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24123","1.0","2061","[""PARA""]","","","","[""Charles Huff""]","","100","[""CH 102""]","","""Religion & Self""","144","false","","2","","","""C""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24124","1.0","2159","[""PHIL""]","26","""0/0""","","[""Corliss Swain""]","""0/999""","100","[""M 20""]","25","""Friendship/Love/Life""","131","false","","2","""0/0""","""25/999""","""C""","19982","[""M-F 1245-0300PM""]","""Research""","1998"
"24125","1.0","967","[""PHIL""]","19","""0/0""","","[""Edward Langerak""]","""0/0""","100","[""CHM 232""]","25","""Death/Meaning of Life""","147","false","","2","""0/0""","""16/999""","""O""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24126","1.0","2162","[""PHIL""]","28","""0/5""","","[""John Poling""]","""7/999""","100","[""H 302"", ""H 302""]","25","""Art Georgia O'keeffe""","155","false","","2","""4/5""","""14/999""","""C""","19982","[""MTWF 1040-1200PM"", ""M-F 0100-0200PM""]","""Research""","1998"
"24127","1.0","977","[""PHIL""]","22","""10/999""","","[""Karen Gervais""]","""0/999""","200","[""M 11""]","25","""Biomedical Ethics""","250","false","","2","""15/999""","""0/999""","""C""","19982","[""M-F 1230-0300PM""]","""Research""","1998"
"24128","1.0","984","[""PHIL""]","31","""6/999""","","[""Gordon D. Marino""]","""17/999""","200","[""M 15""]","30","""Freud/Human Behavior""","261","false","","2","""7/999""","""0/999""","""C""","19982","[""M-Th 0100-0300PM""]","""Research""","1998"
"24129","1.0","2217","[""PETH""]","24","""7/999""","","[""Gary Wicks""]","""8/999""","200","[""SAC 140""]","24","""Hist/Phil P Ed/Sport""","280","false","","2","""9/999""","""0/999""","""C""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24130","1.0","1057","[""PETH""]","1","""0/999""","","[""Daniel Hagen""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24131","1.0","1057","[""PETH""]","2","""0/999""","","[""Gary Wicks""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24132","1.0","1068","[""PETH""]","1","""0/999""","","[""Daniel Hagen""]","""0/999""","300","","999","""IR/Injury Assessment""","398","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24133","1.0","1084","[""PHYS""]","11","""4/999""","","[""David Nitz""]","""6/999""","200","[""SC 129""]","16","""Electronic Circuits""","246","false","","2","""2/999""","""0/999""","""O""","19982","[""M-F 1030-1200PM""]","""Research""","1998"
"24134","0.0","1085","[""PHYS""]","9","""3/999""","","[""David Nitz""]","""5/999""","200","[""SC 125""]","16","""Electronic Circ/Lab""","246","false","","2","""2/999""","""0/999""","""O""","19982","[""M-F 0130-0400PM""]","""Lab""","1998"
"24135","1.0","1086","[""PHYS""]","30","""4/3""","","[""Amy Larsen""]","""14/20""","200","[""SC 170"", ""SC 159""]","32","""Musical Acoustics""","252","false","","2","""3/7""","""11/999""","""O""","19982","[""M-F 0830-1000"", ""M-F 0100-0330PM""]","""Research""","1998"
"24136","1.0","1100","[""PHYS""]","1","""0/999""","","[""Dahl David A.""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24137","1.0","1107","[""PSCI""]","16","""0/0""","","[""Daniel Hofrenning""]","""2/9""","100","[""CTR CONF RM3""]","30","""Politics of Religion""","115","false","","2","""1/2""","""13/999""","""O""","19982","[""MTThF 0800-1000""]","""Research""","1998"
"24138","1.0","1109","[""PSCI""]","27","""4/5""","","[""Kristina Thalhammer""]","""7/7""","100","[""L 177""]","25","""Politics Human Rights""","117","false","","2","""7/7""","""7/7""","""C""","19982","[""M-Th 1030-1230PM""]","""Research""","1998"
"24139","1.0","2251","[""PSCI""]","17","""4/7""","","[""Michael Chambers""]","""7/999""","200","[""L 177""]","25","""East Asia & World Pol""","230","false","","2","""6/10""","""1/999""","""O""","19982","[""M-Th 0800-1000""]","""Research""","1998"
"24140","1.0","1139","[""PSCI""]","1","""0/999""","","[""Daniel Hofrenning""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24141","1.0","1139","[""PSCI""]","5","""0/999""","","[""Charles E. Umbanhowar Sr""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24142","1.0","1141","[""PSCI""]","1","""0/999""","","[""Daniel Hofrenning""]","""0/999""","200","","999","""IS/Cons Policy Chile""","298","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24143","1.0","1141","[""PSCI""]","1","""0/999""","","[""Charles E. Umbanhowar Sr""]","""0/999""","200","","999","""IS/Political Phil""","298","false","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24144","1.0","1151","[""PSCI""]","1","""0/999""","","[""Daniel Hofrenning""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24145","1.0","1152","[""PSCI""]","2","""1/999""","","[""Rodney G. Grubb""]","""0/999""","300","","999","""IR/Politics-So Africa""","398","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24146","1.0","2280","[""PSYCH""]","28","""14/999""","","[""McMillan Donna K.""]","""0/999""","200","[""H 307""]","28","""Sleep and Dreaming""","224","false","","2","""14/999""","""0/999""","""C""","19982","[""T-F 1040-0100PM""]","""Research""","1998"
"24147","1.0","1157","[""PSYCH""]","14","""2/999""","","[""Howard Thorsheim""]","""9/999""","200","[""H 319""]","15","""Psychophysiology""","225","false","","2","""4/999""","""0/999""","""C""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24148","1.0","2281","[""PSYCH""]","13","""6/12""","","[""Dana Gross""]","""5/14""","200","[""M 20""]","20","""Childhood in China""","226","false","","2","""0/12""","""4/999""","""O""","19982","[""MTThF 1040-1240PM""]","""Research""","1998"
"24149","1.0","2291","[""PSYCH""]","22","""3/10""","","[""Bruce B. Roberts""]","""3/23""","200","[""H 301""]","30","""Cross-Cultural Psych""","259","false","","2","""4/7""","""3/999""","""O""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24150","1.0","1178","[""PSYCH""]","1","""1/999""","","[""Dana Gross""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24151","1.0","1178","[""PSYCH""]","1","""0/999""","","[""Charles Huff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24152","1.0","1178","[""PSYCH""]","2","""0/999""","","[""Richard Senese""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24153","1.0","1179","[""PSYCH""]","2","""1/999""","","[""Howard Thorsheim""]","""0/999""","200","","999","""IS/Psychophys Setting""","298","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24154","1.0","1179","[""PSYCH""]","1","""0/999""","","[""Staff""]","""0/999""","200","","999","""IS/Forensic Psych""","298","false","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24155","1.0","2311","[""PSYCH""]","3","""3/999""","","[""Richard Senese""]","""0/999""","300","","30","""Placement Applied Set""","393","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24156","1.0","1188","[""PSYCH""]","1","""1/999""","","[""Dana Gross""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24157","1.0","1188","[""PSYCH""]","1","""0/999""","","[""Richard Senese""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24158","1.0","1190","[""PSYCH""]","1","""0/999""","","[""McMillan Donna K.""]","""0/999""","300","","999","""IR/Women & Wilderness""","398","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24159","1.0","1194","[""REL""]","21","""4/999""","","[""Mark A. Granquist""]","""14/999""","200","[""CH 110""]","25","""The Greats""","203","false","","2","""7/999""","""0/999""","""O""","19982","[""M-F 0800-1000""]","""Research""","1998"
"24160","1.0","1200","[""REL""]","25","""2/999""","","[""Eric Lund""]","""21/999""","200","[""CH 110""]","25","""Reformation Theology""","214","false","","2","""2/999""","""0/999""","""C""","19982","[""M-F 0100-0300PM""]","""Research""","1998"
"24162","1.0","2315","[""REL""]","25","""17/999""","","[""James Hanson""]","""0/999""","200","[""CH 101""]","25","""Jesus""","220","false","","2","""8/999""","""0/999""","""C""","19982","[""M-F 0100-0300PM""]","""Research""","1998"
"24163","1.0","1206","[""REL""]","30","""1/999""","","[""Margaret Odell""]","""12/999""","200","[""CH 111""]","25","""The Biblical God""","222","false","","2","""12/999""","""0/999""","""C""","19982","[""M-F 0100-0300PM""]","""Research""","1998"
"24166","1.0","1223","[""REL""]","18","""3/999""","","[""William Poehlmann""]","""5/999""","200","","999","""Religion/Culture/Rome""","259","false","","2","""9/999""","""1/999""","""O""","19982","","""Research""","1998"
"24167","1.0","1231","[""REL""]","22","""7/999""","","[""W. Bruce Benson""]","""3/999""","200","","999","""Histor Geograph Bible""","275","false","","2","""9/999""","""1/999""","""O""","19982","","""Research""","1998"
"24168","1.0","1235","[""REL""]","20","""11/999""","","[""John Barbour""]","""0/999""","200","[""CH 109""]","20","""Virtue""","293","false","","2","""9/999""","""0/999""","""C""","19982","[""M-F 1045-1245PM""]","""Research""","1998"
"24169","1.0","1236","[""REL""]","1","""1/999""","","[""Eric Lund""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24170","1.0","1246","[""REL""]","20","""5/999""","","[""Susan Lindley""]","""5/999""","300","[""CH 110""]","20","""Feminist/Christ Ethic""","344","false","","2","""10/999""","""0/999""","""C""","19982","[""M-F 1045-1245PM""]","""Research""","1998"
"24171","1.0","1253","[""REL""]","1","""0/999""","","[""Mark A. Granquist""]","""0/999""","300","","999","""Academic Internship""","394","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24172","1.0","1268","[""RUSSN""]","9","""0/999""","","[""Marc Robinson""]","""4/999""","200","[""M 21""]","999","""Top: Brave New Wrld-Tr""","250","false","","2","""1/999""","""2/999""","""O""","19982","[""M-F 1045-1245PM""]","""Topic""","1998"
"24173","1.0","1271","[""RUSSN""]","12","""1/999""","","[""Irina Walter""]","""6/999""","200","","999","""Capitals/Russ Lit-Tr""","255","false","","2","""6/999""","""0/999""","""O""","19982","","""Research""","1998"
"24174","0.0","1271","[""RUSSN""]","4","""0/999""","","[""Irina Walter""]","""0/999""","200","","999","""FLC-Russian""","255","false","""L""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24175","1.0","1276","[""RUSSN""]","1","""0/999""","","[""Phyllis Hyland Larson""]","""0/999""","200","","999","""IS/Japanese Up-Close""","298","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24180","1.0","2417","[""SOAN""]","30","""5/5""","","[""Carolyn Anderson""]","""9/11""","100","[""H 301"", ""FIELD TRIPS""]","30","""Museums in America""","142","false","","2","""4/5""","""12/999""","""C""","19982","[""T-F 0100-0300PM"", ""T-F 0900-0400PM""]","""Research""","1998"
"24181","1.0","1298","[""SOAN""]","16","""4/999""","","[""James Tallon""]","""4/999""","200","","999","""Modern IReland""","231","false","","2","""7/999""","""0/999""","""O""","19982","","""Research""","1998"
"24182","1.0","2435","[""SOAN""]","17","""14/999""","","[""Michael Leming""]","""0/999""","200","","999","""Karen of N. Thailand""","263","false","","2","""3/999""","""0/999""","""O""","19982","","""Research""","1998"
"24183","1.0","2432","[""SOAN""]","9","""2/999""","","[""Raymond DeVries""]","""1/999""","200","[""H 403""]","20","""Work/Career/Mod Soc""","269","false","","2","""2/999""","""1/999""","""O""","19982","[""M-F 0100-0300PM""]","""Research""","1998"
"24184","1.0","1315","[""SOAN""]","1","""0/999""","","[""Bruce Nordstrom-Loeb""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24187","1.0","1328","[""SPAN""]","19","""2/999""","[""MCG""]","[""Gwendolyn Barnes-Karol""]","""14/999""","200","","20","""Ad Inter Span-Ecuador""","233","false","","2","""1/999""","""1/999""","""O""","19982","","""Research""","1998"
"24188","1.0","1329","[""SPAN""]","20","""0/999""","","[""Frank L. Odd""]","""14/999""","200","","20","""Ad Int Spa-Costa Rica""","234","false","","2","""2/999""","""4/999""","""C""","19982","","""Research""","1998"
"24189","1.0","1362","[""SWRK""]","12","""3/999""","","[""Naurine Lennox""]","""7/999""","200","","15","""Fam Soc Srv Cntrl Mex""","256","false","","2","""2/999""","""0/999""","""O""","19982","","""Research""","1998"
"24190","1.0","1366","[""SWRK""]","1","""0/999""","","[""Mary Carlsen""]","""1/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24191","1.0","1367","[""SWRK""]","1","""0/999""","","[""Mary Carlsen""]","""0/999""","200","","999","""IS/SW and Corrections""","298","false","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24192","1.0","1380","[""THEAT""]","11","""9/999""","","[""Brian Bjorklund""]","""1/999""","100","[""KELSEY"", ""KELSEY""]","999","""Prod Theater: Intro""","133","true","","2","""0/999""","""1/999""","""C""","19982","[""M-F 0900-0500PM"", ""M-F 0700-1000PM""]","""Research""","1998"
"24193","1.0","2469","[""THEAT""]","19","""8/999""","","[""Adrienne H. Daniels""]","""9/999""","200","[""SPT 227""]","25","""Advertising""","225","false","","2","""7/999""","""1/999""","""O""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24194","1.0","1387","[""THEAT""]","10","""10/999""","","[""Dona W. Freeman""]","""1/999""","200","[""KELSEY"", ""KELSEY""]","999","""Prod Theater: Advanced""","234","true","","2","""0/999""","""0/999""","""C""","19982","[""M-F 0900-0500PM"", ""M-F 0700-1000PM""]","""Research""","1998"
"24195","1.0","1393","[""THEAT""]","9","""1/999""","","[""William Sonnega""]","""4/999""","200","[""SPT 216""]","25","""Writing-Performance""","275","false","","2","""1/999""","""5/999""","""O""","19982","[""M-F 1040-1240PM""]","""Research""","1998"
"24196","1.0","1394","[""THEAT""]","1","""0/999""","","[""Adrienne H. Daniels""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""1/999""","""0/999""","""O""","19982","","""Research""","1998"
"24197","1.0","1394","[""THEAT""]","1","""0/999""","","[""Michael Maguire""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"
"24228","1.0","1477","[""WMNST""]","2","""0/999""","","[""Mary Titus""]","""0/999""","200","","999","""Academic Internship""","294","true","","2","""0/999""","""0/999""","""O""","19982","","""Research""","1998"

