"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"21323","0.0","402","[""ENGL""]","15","""0/999""","","","[""Staff""]","""12/999""","200","[""L 520""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""B""","1","""3/999""","""0/999""","""C""","19971","[""W 1255-0150PM""]","""Discussion""","1997"
"21324","0.0","402","[""ENGL""]","11","""1/999""","","","[""Staff""]","""6/999""","200","[""L 520""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""C""","1","""1/999""","""3/999""","""C""","19971","[""W 0200-0255PM""]","""Discussion""","1997"
"21325","0.0","402","[""ENGL""]","1","""0/999""","","","[""Staff""]","""1/999""","200","[""L 420""]","15","""Lit Eng 1850-Pres/Dis""","223","false","""D""","1","""0/999""","""0/999""","""C""","19971","[""W 0200-0255PM""]","""Discussion""","1997"
"21326","1.0","1697","[""ENGL""]","20","""-1/999""","","","[""Richard Buckstead""]","""6/999""","200","[""L 525""]","30","""Amer Lit 1915-1945""","243","false","","1","""5/999""","""6/999""","""C""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21327","1.0","410","[""ENGL""]","31","""0/999""","","","[""Joan Hepburn""]","""10/999""","200","[""L 525""]","30","""Amer Racial/Multi Lit""","245","false","","1","""17/999""","""3/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21328","1.0","413","[""ENGL""]","14","""0/999""","","","[""Mary Steen""]","""5/999""","200","[""L 420""]","18","""Expository Writing""","251","false","""A""","1","""4/999""","""4/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21329","1.0","413","[""ENGL""]","18","""0/999""","","","[""David Brunet""]","""5/999""","200","[""L 277""]","18","""Expository Writing""","251","false","""B""","1","""2/999""","""11/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21330","1.0","418","[""ENGL""]","17","""0/999""","","","[""Olivia Frey""]","""5/999""","200","[""L 520""]","18","""Creative Writing I""","257","false","""A""","1","""13/999""","""0/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21331","1.0","418","[""ENGL""]","16","""0/999""","","","[""James Heynen""]","""13/999""","200","[""L 520""]","18","""Creative Writing I""","257","false","""B""","1","""5/999""","""0/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21332","1.0","429","[""ENGL""]","16","""2/999""","","","[""Richard Buckstead""]","""2/999""","200","[""L 525""]","30","""Major American Novel""","283","false","","1","""3/999""","""2/999""","""C""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21333","1.0","431","[""ENGL""]","30","""1/999""","","","[""Abby Werlock""]","""13/999""","200","[""L 515""]","30","""Women and Literature""","286","false","","1","""14/999""","""3/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21334","1.0","432","[""ENGL""]","16","""4/999""","","","[""Diana Postlethwaite""]","""5/999""","200","[""L 515""]","30","""Austen, Eliot, James""","290","false","","1","""4/999""","""1/999""","""C""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21335","1.0","433","[""ENGL""]","1","""0/999""","","","[""Jan C. Hill""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21336","1.0","434","[""ENGL""]","1","""0/999""","","","[""James Heynen""]","""0/999""","200","","999","""IS/Creative Nonfict""","298","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21337","1.0","442","[""ENGL""]","10","""1/999""","","","[""Jon Eric Nelson""]","""1/999""","300","[""L 515""]","15","""Cr Writ II: Nonfiction""","373","false","","1","""8/999""","""0/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21338","1.0","444","[""ENGL""]","14","""1/999""","","","[""Lowell E. Johnson""]","""2/999""","300","[""L 525""]","15","""Shakespeare""","380","false","","1","""11/999""","""0/999""","""C""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21339","1.0","451","[""ENGL""]","1","""0/999""","","","[""Abby Werlock""]","""0/999""","300","","999","""IR/M Atwoods Fiction""","398","false","","1","""2/999""","""0/999""","""O""","19971","","""Research""","1997"
"21340","1.0","451","[""ENGL""]","1","""0/999""","","","[""Olivia Frey""]","""0/999""","300","","999","""IR/Indian Literature""","398","false","""A""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21341","1.0","451","[""ENGL""]","1","""0/999""","","","[""James Heynen""]","""0/999""","300","","999","""IR/Poetry/Fiction""","398","false","""B""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21342","1.0","451","[""ENGL""]","1","""0/999""","","","[""Olivia Frey""]","""0/999""","300","","999","""IR/Short Fiction""","398","false","""C""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21343","1.0","451","[""ENGL""]","1","""0/999""","","","[""James Heynen""]","""0/999""","300","","999","""IR/Fiction & Poetry""","398","false","""D""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21344","1.0","452","[""ENGL""]","15","""0/999""","","","[""David Wee""]","""0/999""","300","[""L 520""]","15","""Major Seminar""","399","false","""A""","1","""15/999""","""0/999""","""C""","19971","[""MWF 1045-1140""]","""Seminar""","1997"
"21345","1.0","452","[""ENGL""]","13","""0/999""","","","[""Carol Holly""]","""0/999""","300","[""L 520""]","15","""Major Seminar""","399","false","""B""","1","""11/999""","""0/999""","""C""","19971","[""TTh 0935-1100""]","""Seminar""","1997"
"21346","1.0","1729","[""ENVST""]","26","""1/999""","","","[""Gary Deason""]","""2/8""","200","[""SC 278""]","18","""Intro: Enviro Studies""","237","false","""A""","1","""3/0""","""14/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21347","1.0","1729","[""ENVST""]","26","""1/999""","","","[""Robert Jacobel""]","""0/999""","200","[""SC 129/278""]","18","""Intro: Enviro Studies""","237","false","""B""","1","""0/0""","""19/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21348","1.0","465","[""ENVST""]","1","""0/999""","","","[""Gary Deason""]","""0/999""","200","","999","""IS/Natl Wilderness""","298","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21349","1.0","467","[""ENVST""]","1","""0/999""","","","[""Daniel Hofrenning""]","""0/999""","300","","999","""IR/Land Use""","398","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21350","1.0","470","[""IDFA""]","","","","","[""Dan Dressen""]","","200","[""SPT RHT""]","","""Exploring the Arts""","274","false","","1","","","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21351","1.0","476","[""FREN""]","17","""10/999""","","","[""Wendy Allen""]","""1/999""","100","[""M 26""]","999","""Beginning French I""","111","false","","1","""3/999""","""2/999""","""O""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21352","1.0","477","[""FREN""]","23","""17/999""","","","[""Jolene Barjasteh""]","""1/999""","100","[""M 26""]","999","""Beginning French II""","112","false","""A""","1","""1/999""","""4/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21353","1.0","477","[""FREN""]","18","""13/999""","","","[""Jolene Barjasteh""]","""1/999""","100","[""M 26""]","999","""Beginning French II""","112","false","""B""","1","""0/999""","""5/999""","""O""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21354","1.0","479","[""FREN""]","28","""29/999""","","","[""Wendy Allen""]","""1/999""","200","[""M 26""]","999","""Intermed French I""","231","false","""A""","1","""0/999""","""0/999""","""O""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21355","1.0","479","[""FREN""]","24","""25/999""","","","[""Herve Pensec""]","""0/999""","200","[""M 2""]","999","""Intermed French I""","231","false","""B""","1","""0/999""","""3/999""","""C""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21356","1.0","479","[""FREN""]","25","""14/999""","","","[""Herve Pensec""]","""1/999""","200","[""M 2""]","999","""Intermed French I""","231","false","""C""","1","""2/999""","""8/999""","""C""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21357","1.0","480","[""FREN""]","25","""20/999""","","","[""M. Clare Mather""]","""0/999""","200","[""M 26""]","999","""Intermed French II""","232","false","""A""","1","""0/999""","""6/999""","""O""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21358","1.0","480","[""FREN""]","16","""13/999""","","","[""M. Clare Mather""]","""0/999""","200","[""M 26""]","999","""Intermed French II""","232","false","""B""","1","""0/999""","""5/999""","""O""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21359","1.0","483","[""FREN""]","9","""4/999""","","","[""Jolene Barjasteh""]","""1/999""","200","[""M 26""]","999","""Writing French""","251","false","","1","""0/999""","""9/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21360","1.0","484","[""FREN""]","13","""1/999""","","","[""Herve Pensec""]","""4/999""","200","[""M 26""]","999","""Top: French Civilizatn""","252","false","","1","""4/999""","""5/999""","""O""","19971","[""TTh 0935-1100""]","""Topic""","1997"
"21361","1.0","487","[""FREN""]","10","""1/999""","","","[""Wendy Allen""]","""5/999""","200","[""M 4""]","999","""Contemporary France""","272","false","","1","""2/999""","""2/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21362","1.0","493","[""FREN""]","17","""2/999""","","","[""M. Clare Mather""]","""4/999""","300","[""M 26""]","999","""Genre: Queb. Theatre""","373","false","","1","""9/999""","""1/999""","""O""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21363","1.0","496","[""FREN""]","1","""0/999""","","","[""Wendy Allen""]","""0/999""","300","","0","""IR/Fr/Alg Relations""","398","false","","1","""0/999""","""0/999""","""C""","19971","","""Research""","1997"
"21364","1.0","498","[""GE""]","12","""16/999""","","","[""Robert Nichols""]","""0/999""","100","[""H 515""]","19","""First Year Seminar""","111","false","""A""","1","""0/999""","""0/999""","""C""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21365","1.0","498","[""GE""]","18","""18/999""","","","[""Diana Postlethwaite""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""B""","1","""0/999""","""0/999""","""C""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21366","1.0","498","[""GE""]","16","""14/999""","","","[""James Farrell""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""C""","1","""0/999""","""0/999""","""C""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21367","1.0","498","[""GE""]","20","""19/999""","","","[""Anantanand Rambachan""]","""0/999""","100","[""L 515""]","19","""First Year Seminar""","111","false","""D""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21368","1.0","498","[""GE""]","19","""20/999""","","","[""Mary Steen""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""E""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21369","1.0","498","[""GE""]","19","""18/999""","","","[""Lavern Rippley""]","""0/999""","100","[""M 2""]","19","""First Year Seminar""","111","false","""F""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21370","1.0","498","[""GE""]","19","""18/999""","","","[""Phyllis Hyland Larson""]","""0/999""","100","[""L 420""]","19","""First Year Seminar""","111","false","""G""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21371","1.0","498","[""GE""]","19","""19/999""","","","[""Jon Eric Nelson""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""H""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21372","1.0","498","[""GE""]","19","""20/999""","","","[""Carol Holly""]","""0/999""","100","[""L 420""]","19","""First Year Seminar""","111","false","""J""","1","""0/999""","""0/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21373","1.0","498","[""GE""]","19","""18/999""","","","[""Rick A. Fairbanks""]","""0/999""","100","[""L 177""]","19","""First Year Seminar""","111","false","""K""","1","""0/999""","""1/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21374","1.0","498","[""GE""]","20","""19/999""","","","[""Richard DuRocher""]","""0/999""","100","[""L 421""]","19","""First Year Seminar""","111","false","""L""","1","""0/999""","""0/999""","""C""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21375","1.0","504","[""GERM""]","15","""14/999""","","","[""Lavern Rippley""]","""0/999""","100","[""M 31""]","25","""Beginning German I""","111","false","""A""","1","""1/999""","""1/999""","""O""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21376","1.0","504","[""GERM""]","15","""9/999""","","","[""Norman M. Watt""]","""4/999""","100","[""M 35""]","25","""Beginning German I""","111","false","""B""","1","""1/999""","""4/999""","""C""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21377","1.0","505","[""GERM""]","22","""11/999""","","","[""Norman M. Watt""]","""1/999""","100","[""M 30""]","999","""Beginning German II""","112","false","","1","""0/999""","""12/999""","""O""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21379","1.0","508","[""GERM""]","21","""8/999""","","","[""Karl Fink""]","""2/999""","200","[""M 4""]","25","""Intermed German I""","231","false","""B""","1","""1/999""","""9/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21380","1.0","508","[""GERM""]","20","""8/999""","","","[""Norman M. Watt""]","""0/999""","200","[""M 35""]","25","""Intermed German I""","231","false","""C""","1","""2/999""","""9/999""","""O""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21381","1.0","509","[""GERM""]","22","""13/999""","","","[""Karl Fink""]","""2/999""","200","[""M 35""]","25","""Intermed German II""","232","false","""A""","1","""0/999""","""7/999""","""O""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21382","1.0","509","[""GERM""]","18","""6/999""","","","[""Karl Fink""]","""2/999""","200","[""M 30""]","25","""Intermed German II""","232","false","""B""","1","""3/999""","""8/999""","""O""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21384","1.0","1760","[""GERM""]","6","""0/999""","","","[""Lavern Rippley""]","""2/999""","200","[""M 35""]","25","""German for Economics""","266","false","","1","""2/999""","""3/999""","""O""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21386","1.0","530","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""0/999""","300","","999","""IR/Adv German Trans""","398","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21387","1.0","530","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""0/999""","300","","999","""IR/Ger Sci Dict & Jour""","398","false","""A""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21388","1.0","531","[""GCON""]","23","""23/999""","","","[""Rick A. Fairbanks""]","""0/999""","100","[""H 514"", ""H 501 PLENARY""]","23","""Greeks and Hebrews""","113","false","""A""","1","""0/999""","""0/999""","""C""","19971","[""MWF 1255-0150PM"", ""MWF 1255-0150PM""]","""Research""","1997"
"21389","1.0","531","[""GCON""]","23","""23/999""","","","[""Edmund Santurri""]","""0/999""","100","[""H 515"", ""H 501 PLENARY""]","23","""Greeks and Hebrews""","113","false","""B""","1","""0/999""","""0/999""","""C""","19971","[""MWF 1255-0150PM"", ""MWF 1255-0150PM""]","""Research""","1997"
"21390","1.0","531","[""GCON""]","23","""22/999""","","","[""Gary Stansell""]","""0/999""","100","[""H 516"", ""H 501 PLENARY""]","23","""Greeks and Hebrews""","113","false","""C""","1","""0/999""","""0/999""","""C""","19971","[""MWF 1255-0150PM"", ""MWF 1255-0150PM""]","""Research""","1997"
"21391","1.0","534","[""GCON""]","19","""0/999""","","","[""David Booth""]","""0/999""","200","[""L 420""]","22","""New Forces of Secular""","217","false","""A""","1","""0/999""","""22/999""","""C""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21392","1.0","534","[""GCON""]","19","""0/999""","","","[""Karen Cherewatuk""]","""0/999""","200","[""L 515""]","22","""New Forces of Secular""","217","false","""B""","1","""0/999""","""22/999""","""C""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21393","1.0","534","[""GCON""]","20","""0/999""","","","[""Gerald Hoekstra""]","""0/999""","200","[""L 520""]","22","""New Forces of Secular""","217","false","""C""","1","""0/999""","""13/999""","""O""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21394","1.0","539","[""GREEK""]","14","""9/999""","","","[""Steve T. Reece""]","""2/999""","100","[""M 30""]","999","""Beginning Greek I""","111","false","""A""","1","""1/999""","""2/999""","""O""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21395","1.0","539","[""GREEK""]","11","""7/999""","","","[""Steve T. Reece""]","""1/999""","100","[""M 30""]","999","""Beginning Greek I""","111","false","""B""","1","""3/999""","""4/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21396","1.0","541","[""GREEK""]","9","""0/999""","","","[""Gwendolyn Compton-Engle""]","""1/999""","200","[""M 30""]","999","""Intermediate Greek""","231","false","","1","""3/999""","""5/999""","""O""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21397","1.0","549","[""GREEK""]","3","""0/999""","","","[""Steve T. Reece""]","""1/999""","300","[""M 36""]","999","""Homer & Greek Epic""","375","false","","1","""3/999""","""0/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21398","1.0","1769","[""HIST""]","18","""16/999""","","","[""Richard A. Olson""]","""0/999""","100","[""H 501""]","23","""Athens & Rome""","101","false","","1","""0/999""","""0/999""","""O""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21399","1.0","1772","[""HIST""]","22","""22/999""","","","[""Gary De Krey""]","""0/999""","100","[""CH 101""]","25","""Harry & Bess""","106","false","","1","""0/999""","""0/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21400","1.0","556","[""HIST""]","25","""25/999""","","","[""Robert Nichols""]","""0/999""","100","[""H 514""]","25","""Fall Russian Monarchy""","108","false","","1","""0/999""","""0/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21402","1.0","1780","[""HIST""]","25","""23/999""","","","[""Stephen Blake""]","""0/999""","100","[""M 11""]","23","""Mahatma Gandhi""","122","false","","1","""0/999""","""0/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21403","1.0","1791","[""HIST""]","22","""23/999""","","","[""Michael Fitzgerald""]","""0/999""","100","[""H 514""]","23","""Slavery/Americas""","132","false","","1","""0/999""","""0/999""","""O""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21404","1.0","573","[""HIST""]","30","""6/999""","","","[""J. L. Carrington""]","""10/999""","100","[""H 317""]","40","""Ancient/Med Europe""","190","false","","1","""2/999""","""23/999""","""O""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21405","1.0","575","[""HIST""]","20","""8/999""","","","[""Stephen Blake""]","""1/999""","100","[""M 1""]","40","""Global Hist to 1500""","195","false","","1","""1/999""","""10/999""","""O""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21406","1.0","1816","[""HIST""]","35","""0/999""","","","[""Christopher D. Grasso""]","""15/999""","200","[""H 307""]","40","""America 1490-1865""","205","false","""A""","1","""9/999""","""16/999""","""C""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21407","1.0","1816","[""HIST""]","27","""0/999""","","","[""Christopher D. Grasso""]","""10/999""","200","[""H 307""]","30","""America 1490-1865""","205","false","""B""","1","""5/999""","""15/999""","""C""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21408","1.0","1813","[""HIST""]","36","""1/999""","","","[""Richard A. Olson""]","""10/999""","200","[""H 413""]","35","""Ancient: Mid E/Greece""","210","false","","1","""6/999""","""13/999""","""C""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21409","1.0","586","[""HIST""]","22","""4/999""","","","[""Gary De Krey""]","""5/999""","200","[""H 403""]","35","""Reformation Europe""","214","false","","1","""1/999""","""13/999""","""O""","19971","[""MWF 1255-0150PM""]","""Research""","1997"
"21410","1.0","595","[""HIST""]","19","""3/999""","","","[""Robert Nichols""]","""3/999""","200","[""H 514""]","35","""Russia--Old Regime""","222","false","","1","""5/999""","""8/999""","""O""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21411","0.25","16224","[""HIST""]","4","""0/999""","","","[""Irina Walter""]","""2/999""","200","","10","""FLC - Russian""","222","true","""L""","1","""1/999""","""0/999""","""O""","19971","","""FLAC""","1997"
"21412","1.0","593","[""HIST""]","21","""2/999""","","","[""Dolores Peters""]","""6/999""","200","[""H 307""]","35","""Modern France""","226","false","","1","""3/999""","""14/999""","""O""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21413","0.25","16225","[""HIST""]","12","""0/999""","","","[""Jolene Barjasteh""]","""3/999""","200","[""M 3""]","999","""FLC - French""","226","false","""L""","1","""3/999""","""4/999""","""O""","19971","[""W 0200-0300PM""]","""FLAC""","1997"
"21414","1.0","616","[""HIST""]","35","""1/999""","","","[""Judy Kutulas""]","""12/999""","200","[""H 501""]","40","""Women in America""","240","false","","1","""28/999""","""0/999""","""C""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21415","1.0","621","[""HIST""]","38","""0/999""","","","[""Michael Fitzgerald""]","""11/999""","200","[""H 501""]","35","""America in Civil War""","244","false","","1","""14/999""","""10/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21416","1.0","611","[""HIST""]","13","""0/999""","","","[""Robert Entenmann""]","""5/999""","200","[""M 30""]","35","""Modern Japan""","263","false","","1","""2/999""","""2/999""","""O""","19971","[""TTh 0800-0925""]","""Research""","1997"
"21417","1.0","624","[""HIST""]","2","""0/999""","","","[""James Farrell""]","""0/999""","200","","999","""Academic Internship""","294","true","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21418","1.0","1869","[""HIST""]","20","""0/999""","","","[""Christopher D. Grasso""]","""7/999""","300","[""M 4""]","20","""Us Sem: Early Republic""","345","false","","1","""13/999""","""0/999""","""C""","19971","[""TTh 0935-1100""]","""Seminar""","1997"
"21419","1.0","637","[""HIST""]","11","""2/999""","","","[""Robert Entenmann""]","""4/999""","300","[""M 11""]","20","""East Asian Seminar""","360","false","","1","""9/999""","""0/999""","""O""","19971","[""MWF 1045-1140""]","""Seminar""","1997"
"21420","1.0","641","[""HIST""]","18","""1/999""","","","[""Dolores Peters""]","""0/999""","300","[""H 302""]","20","""Senior Thesis Seminar""","396","false","","1","""17/999""","""0/999""","""O""","19971","[""TTh 0120-0245PM""]","""Seminar""","1997"
"21421","1.0","642","[""HIST""]","1","""0/999""","","","[""Richard A. Olson""]","""2/999""","300","","999","""IR/Finding Atlantis""","398","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21423","1.0","642","[""HIST""]","2","""0/999""","","","[""Judy Kutulas""]","""0/999""","300","","999","""IR/Social Hist Am Wmn""","398","false","""B""","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21424","1.0","648","[""FAMST""]","34","""3/999""","","","[""C. George Holt""]","""10/10""","200","[""H 317""]","25","""Marriage""","232","false","","1","""15/15""","""0/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21425","1.0","1879","[""FAMST""]","25","""3/999""","","","[""Linda Marie Ernst""]","""7/999""","200","[""H 301""]","30","""Child Devel in Family""","251","false","","1","""11/999""","""4/999""","""O""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21426","1.0","651","[""FAMST""]","50","""2/999""","","","[""C. George Holt""]","""4/35""","200","[""H 501""]","70","""Human Sexuality""","253","false","","1","""35/55""","""4/999""","""O""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21427","1.0","1881","[""FAMST""]","50","""0/999""","","","[""Rebecca A. Benedict""]","""12/999""","200","[""H 403""]","40","""Human Nutrition""","255","false","","1","""12/40""","""16/999""","""C""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21428","1.0","654","[""FAMST""]","1","""0/999""","","","[""Rebecca A. Benedict""]","""0/999""","200","","999","""IS/Nutr: Preg-Childhd""","298","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21429","1.0","656","[""FAMST""]","1","""0/999""","","","[""Rebecca A. Benedict""]","""0/999""","300","","999","""Academic Internship""","394","true","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21430","1.0","658","[""JAPAN""]","11","""12/999""","","","[""Gia Someya""]","""1/999""","100","[""M 1""]","25","""Beginning Japanese I""","111","false","""A""","1","""0/999""","""2/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
"21431","0.0","659","[""JAPAN""]","10","""5/999""","","","[""Staff""]","""0/999""","100","[""M 2""]","25","""Begin Japanese I/Lab""","111","false","""A""","1","""0/999""","""1/999""","""O""","19971","[""T 0200-0255PM""]","""Lab""","1997"
"21432","1.0","658","[""JAPAN""]","11","""1/999""","","","[""Gia Someya""]","""0/999""","100","[""M 1""]","25","""Beginning Japanese I""","111","false","""B""","1","""0/999""","""0/999""","""O""","19971","[""MWF 1150-1245PM""]","""Research""","1997"
"21433","0.0","659","[""JAPAN""]","12","""8/999""","","","[""Staff""]","""1/999""","100","[""M 2""]","25","""Begin Japanese I/Lab""","111","false","""B""","1","""0/999""","""1/999""","""O""","19971","[""T 0305-0400PM""]","""Lab""","1997"
"21434","1.0","662","[""JAPAN""]","20","""5/999""","","","[""Phyllis Hyland Larson""]","""2/999""","200","[""M 1""]","999","""Intermed Japanese I""","231","false","","1","""0/999""","""13/999""","""O""","19971","[""MWF 0905-1000""]","""Research""","1997"
"21435","1.0","1888","[""JAPAN""]","8","""1/999""","","","[""Phyllis Hyland Larson""]","""2/999""","200","[""M 15""]","999","""Modern Japn Lit-Tr""","235","false","","1","""0/999""","""4/999""","""O""","19971","[""TTh 0120-0245PM""]","""Research""","1997"
"21436","1.0","666","[""JAPAN""]","6","""2/999""","","","[""Gia Someya""]","""2/999""","200","[""M 1""]","999","""Advanced Japanese I""","251","false","","1","""1/999""","""0/999""","""O""","19971","[""MWF 0200-0255PM""]","""Research""","1997"
"21437","1.0","669","[""JAPAN""]","1","""0/999""","","","[""Phyllis Hyland Larson""]","""0/999""","200","","999","""IS/4th Year Japanese""","298","false","","1","""0/999""","""0/999""","""O""","19971","","""Research""","1997"
"21438","1.0","1891","[""IC""]","","","","","[""Michael Fitzgerald"", ""Joan Hepburn""]","","200","[""L 577""]","","""Africa & the Americas""","231","false","","1","","","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21439","1.0","695","[""ID""]","42","""0/999""","","","[""Raymond DeVries"", ""Karen Gervais""]","""19/999""","200","[""H 403""]","40","""Soc/Ethics & Medicine""","232","false","","1","""16/999""","""5/999""","""C""","19971","[""M 0700-1000PM""]","""Topic""","1997"
"21440","1.0","697","[""ID""]","34","""2/999""","","","[""Charles Taliaferro""]","""12/999""","200","[""H 516""]","25","""War and Peace""","238","false","","1","""13/999""","""0/999""","""C""","19971","[""TTh 1145-0110PM""]","""Research""","1997"
"21442","1.0","1928","[""ID""]","10","""0/999""","","","[""Robert Weinstock-Collins""]","""3/999""","300","[""SC 310""]","20","""The Spirit of Science""","300","false","","1","""10/999""","""0/999""","""O""","19971","[""TTh 0935-1100""]","""Research""","1997"
"21443","1.0","711","[""LATIN""]","20","""12/999""","","","[""Anne Groton""]","""1/999""","100","[""M 2""]","999","""Beginning Latin I""","111","false","""A""","1","""1/999""","""4/999""","""O""","19971","[""MWF 0800-0855""]","""Research""","1997"
"21444","1.0","711","[""LATIN""]","16","""10/999""","","","[""Gwendolyn Compton-Engle""]","""3/999""","100","[""M 31""]","999","""Beginning Latin I""","111","false","""B""","1","""2/999""","""10/999""","""O""","19971","[""MWF 1045-1140""]","""Research""","1997"
