"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"114639","0.25","1022","[""ESAC""]","[""SPM""]","","","""2""","[""Judith Tegtmeyer""]","100","[""SAC FH"", ""SAC FH""]","""Tennis""","157","false","","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"114640","0.25","1390","[""THEAT""]","","","","","[""Todd F. Edwards""]","200","","""Th Prac: Design/Tech Prod""","253","true","","3","""O""","20173","","""Theater Practicum: Design, Technical Production""","""Research""","2017"
"114641","0.25","30307","[""DANCE""]","[""ALS-A"", ""SPM""]","","","","[""Anne von Bibra""]","200","[""CAD Studio 1"", ""CAD Studio 1""]","""The Art of Couple Dancing""","207","true","","3","""O""","20173","[""T 0200-0255PM"", ""Th 0240-0335PM""]","""Art of Partner Dancing""","""Research""","2017"
"114642","1.0","170","[""BIO""]","[""IST""]","","","","[""Kevin M. Crisp""]","300","[""RNS 435"", ""RNS 435""]","""The Neuron""","385","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"114643","1.0","1278","[""RUSSN""]","[""FOL-R"", ""ORC""]","","","","[""Staff""]","300","[""TOH 312""]","""The Russian Press""","372","false","","3","""O""","20173","[""MWF 0200-0255PM""]","","""Research""","2017"
"114646","1.0","802","[""MUSIC""]","","","","","[""Staff""]","100","[""CHM 233"", ""CHM 233"", ""CHM 233""]","""Musicianship: Tonality""","114","false","""A""","3","""O""","20173","[""MF 0800-0855"", ""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"114648","1.0","802","[""MUSIC""]","","","","","[""Steven Amundson""]","100","[""TBA"", ""CHM 224"", ""CHM 224""]","""Musicianship: Tonality""","114","false","""B""","3","""O""","20173","[""MF 1255-0150PM"", ""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"114650","1.0","818","[""MUSIC""]","","","","","[""David R. Castro""]","200","[""TBA"", ""TBA""]","""Post-Tonal Musicianship""","214","false","""C""","3","""O""","20173","[""MWF 1045-1140"", ""Th 1145-0110PM""]","","""Research""","2017"
"114651","1.0","818","[""MUSIC""]","","","","","[""Staff""]","200","[""CHM 232"", ""CHM 232""]","""Post-Tonal Musicianship""","214","false","""B""","3","""O""","20173","[""MWF 0905-1000"", ""Th 0930-1050""]","","""Research""","2017"
"114653","0.25","1386","[""THEAT""]","","","","","[""Michelle C. Gibbs""]","200","","""Thtr Prac: Act/Direct""","233","true","","3","""O""","20173","","""Theater Practicum: Acting, Directing, Dramaturgy""","""Research""","2017"
"114654","1.0","1345","[""SPAN""]","[""ALS-L""]","","","","[""Gwendolyn Barnes-Karol""]","300","[""TOH 316"", ""TOH 316""]","""Top: Lit/Soc/Sp: Topics""","313","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Literature and Society in Spain""","""Topic""","2017"
"114659","0.25","30304","[""DANCE""]","[""SPM""]","","","","[""Staff""]","100","[""CAD Studio 1""]","""Top: Rhythm in Dance""","107","true","","3","""O""","20173","[""Th 0700-0900PM""]","""Topics in Rhythm in Dance""","""Topic""","2017"
"114661","0.25","152","[""BIO""]","","","","","[""Steven Freedberg""]","200","[""TBA""]","""Top: Research""","291","false","""A""","3","""O""","20173","[""W 0300-0500PM""]","""Topics in Biological Research""","""Topic""","2017"
"114663","1.0","18778","[""ENVST""]","","","","","[""Paul T. Jackson""]","200","[""RNS 435"", ""RNS 435""]","""Top: Topics in ES""","281","false","""B""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Topics in Environmental Studies""","""Topic""","2017"
"114664","1.0","1244","[""REL""]","[""WRI""]","","","","[""Margaret Odell""]","300","[""OM 110""]","""Top: Interpreting Sacred Texts""","320","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Interpreting Sacred Texts""","""Topic""","2017"
"114666","1.0","301","[""CSCI""]","","","","","[""Staff""]","300","[""RNS 203""]","""Top: Computer Science""","300","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Topics in Computer Science""","""Topic""","2017"
"114667","0.25","152","[""BIO""]","","","","","[""Kevin B. Potts""]","200","[""TBA""]","""Top: Research""","291","false","""B""","3","""C""","20173","[""W 0200-0400PM""]","""Topics in Biological Research""","""Topic""","2017"
"114675","1.0","1398","[""THEAT""]","","","","","[""Dona W. Freeman""]","300","[""TBA""]","""Top: Acting Shakespeare""","379","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Topics in Interpretation and Theater""","""Topic""","2017"
"114676","1.0","20072","[""WRIT""]","[""WRI""]","","","","[""Diane C. LeBlanc""]","200","[""CAD 202""]","""Top: Sci in World & Word""","211","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""Topics in Writing""","""Topic""","2017"
"114683","0.25","30305","[""DANCE""]","[""SPM""]","","","","[""Staff""]","100","[""CAD Studio 2"", ""CAD Studio 2""]","""Top: Movement Studies/Dance""","141","true","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Topics in Movement Studies in Dance""","""Topic""","2017"
"114686","0.25","30310","[""ESAC""]","[""SPM""]","","","","[""Robert Hauck""]","100","[""TBA""]","""Triathlon Training""","110","false","","3","""O""","20173","[""MW 1255-0150PM""]","","""Research""","2017"
"114703","1.0","124","[""BIO""]","[""SED""]","124","","","[""Steven Freedberg""]","200","[""RNS 310"", ""RNS 310""]","""Vertebrate Biology""","242","false","","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"114704","0.0","125","[""BIO""]","","124","","","[""Steven Freedberg""]","200","[""TBA""]","""Vertebrate Biology Lab""","242","false","""A""","3","""O""","20173","[""T 0120-0420PM""]","","""Lab""","2017"
"114705","0.0","125","[""BIO""]","","124","","","[""Steven Freedberg""]","200","[""RNS 250""]","""Vertebrate Biology Lab""","242","false","""B""","3","""O""","20173","[""Th 1245-0345PM""]","","""Lab""","2017"
"114743","0.25","810","[""MUSIC""]","","","","","[""Therees Hibbard""]","100","[""CHM 233""]","""Voice Class""","164","false","""A""","3","""O""","20173","[""MW 0905-1000""]","","""Research""","2017"
"114747","1.0","17626","[""REL""]","[""WRI""]","","","","[""Patricia Beckman""]","200","[""OM 110""]","""What is Religion?""","285","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""What is Religion? Approaches and Methods""","""Research""","2017"
"114752","0.25","1018","[""ESAC""]","[""SPM""]","","","","[""Kayla R. Hatting""]","100","[""Tostrud Ctr""]","""Wt Training-Women""","142","false","""A""","3","""O""","20173","[""TTh 0800-0855""]","""Weight Training Women""","""Research""","2017"
"114753","0.25","1018","[""ESAC""]","[""SPM""]","","","","[""Kayla R. Hatting""]","100","[""Tostrud Ctr""]","""Wt Training-Women""","142","false","""B""","3","""O""","20173","[""TTh 0935-1030""]","""Weight Training Women""","""Research""","2017"
"114754","1.0","596","[""HIST""]","[""HWC""]","","","","[""Anna Kuxhausen""]","200","","""20th Century Russia""","231","false","","3","""O""","20173","[""MWF 0200-0255PM""]","""20th-Century Russia""","""Research""","2017"
"115135","1.0","4","[""AMST""]","[""HBS"", ""MCD""]","","","","[""Mary Titus""]","100","[""TBA""]","""Perspect Am Culture""","100","false","""A""","3","""O""","20173","[""MWF 1045-1140""]","""American Culture: Interdisciplinary Perspectives""","""Research""","2017"
"115136","1.0","13","[""AMST""]","","","","","[""Louis K. Epstein""]","300","[""TBA"", ""TBA""]","""Sem: American Music and Race""","301","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Seminar in American Studies""","""Seminar""","2017"
"115137","1.0","230","[""CLASS""]","[""ALS-L"", ""HWC""]","","","","[""Staff""]","200","[""TBA"", ""TBA""]","""Golden Age Greece-Tr""","243","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""The Golden Age of Greece""","""Research""","2017"
"115138","1.0","540","[""GREEK""]","","","","","[""Christopher M. Brunelle""]","100","[""TBA""]","""Beginning Greek II""","112","false","","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"115139","1.0","542","[""GREEK""]","[""ALS-L"", ""FOL-K""]","","","","[""Anne Groton""]","200","","""New Testament Greek""","253","false","","3","""O""","20173","[""MWF 0200-0255PM""]","","""Research""","2017"
"115140","1.0","549","[""GREEK""]","[""FOL-K""]","","","","[""Steve T. Reece""]","300","[""TBA"", ""TBA""]","""Homer & Greek Epic""","375","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Homer and Greek Epic""","""Research""","2017"
"115141","1.0","712","[""LATIN""]","","","","","[""Staff""]","100","[""TBA""]","""Beginning Latin II""","112","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","","""Research""","2017"
"115142","1.0","712","[""LATIN""]","","","","","[""Christopher M. Brunelle""]","100","","""Beginning Latin II""","112","false","""B""","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"115143","1.0","714","[""LATIN""]","[""ALS-L"", ""FOL-L""]","","","","[""Staff""]","200","","""Medieval Latin""","235","false","","3","""O""","20173","[""MWF 0200-0255PM""]","","""Research""","2017"
"115144","1.0","724","[""LATIN""]","[""FOL-L""]","","","","[""Christopher M. Brunelle""]","300","[""TBA"", ""TBA""]","""Latin Satire""","377","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115145","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Colin Wells""]","100","","""First-Year Writing""","111","false","""G""","3","""O""","20173","[""MWF 0200-0255PM""]","","""Research""","2017"
"115146","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Joseph L. Mbele""]","100","[""TBA""]","""First-Year Writing""","111","false","""K""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115147","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Bjorn Nordfjord""]","100","[""TBA""]","""First-Year Writing""","111","false","""L""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115148","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Nicolette Bucciaglia""]","100","[""TBA"", ""TBA""]","""First-Year Writing""","111","false","""M""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115149","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Emily Mohl""]","100","[""TBA"", ""TBA""]","""First-Year Writing""","111","false","""O""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115159","1.0","968","[""PHIL""]","[""HBS""]","","","","[""Charles Taliaferro""]","200","[""TBA"", ""TBA""]","""Philosophy of Mind""","231","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115160","1.0","969","[""PHIL""]","[""HWC""]","","","","[""Gordon D. Marino""]","200","","""Kierkegaard""","233","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Kierkegaard and Existentialism""","""Research""","2017"
"115161","1.0","979","[""PHIL""]","[""EIN""]","","","","[""Corliss Swain""]","200","","""Ethics and the Good Life""","252","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115162","1.0","18522","[""PHIL""]","[""EIN""]","","","","[""Kathryn R. Swanson""]","200","[""TBA""]","""Moral Theory""","278","false","","3","""O""","20173","[""MWF 0905-1000""]","","""Research""","2017"
"115199","1.0","181","[""CHEM""]","[""IST"", ""SED""]","181","","","[""Adam Dittmer""]","100","[""TBA""]","""Forensic Sci With Lab""","107","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Forensic Science with Lab""","""Research""","2017"
"115200","0.0","17307","[""CHEM""]","","181","","","[""Adam Dittmer""]","100","","""Forensic Science Lab""","107","false","","3","""O""","20173","[""T 1145-0245PM""]","","""Lab""","2017"
"115201","0.25","211","[""CHEM""]","","","","","[""Laura Listenberger""]","300","","""Advanced Lab""","375","true","""F""","3","""O""","20173","","""Advanced Laboratory""","""Lab""","2017"
"115202","0.25","211","[""CHEM""]","","","","","[""Elodie Marlier""]","300","","""Advanced Lab""","375","true","""G""","3","""O""","20173","","""Advanced Laboratory""","""Lab""","2017"
"115203","0.25","211","[""CHEM""]","","","","","[""Staff""]","300","","""Advanced Lab""","375","true","""H""","3","""O""","20173","","""Advanced Laboratory""","""Lab""","2017"
"115204","1.0","221","[""CHEM""]","","","","","[""Paul T. Jackson""]","300","","""Top: Environmental Chemistry""","391","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Selected Topics in Chemistry""","""Topic""","2017"
"115205","1.0","19352","[""CHEM""]","","","","","[""Rodrigo Sanchez-Gonzalez""]","300","","""Research:""","396","false","","3","""O""","20173","[""F 0905-1000""]","""Directed Undergraduate Research""","""Research""","2017"
"115207","1.0","25848","[""ENGL""]","[""ALS-L""]","","","","[""Joseph L. Mbele""]","200","[""TBA""]","""South Asian Literature""","204","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115208","1.0","25202","[""ENGL""]","[""ALS-L"", ""MCG""]","","","","[""Joan Hepburn""]","200","","""Women of African Diaspora""","207","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Women of the African Diaspora""","""Research""","2017"
"115209","1.0","29264","[""ENGL""]","[""ALS-L"", ""MCD""]","","","","[""Linda Mokdad""]","200","[""TBA"", ""TBA""]","""Arab American Literature and Film""","209","false","","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"115210","1.0","25457","[""ENGL""]","[""ALS-L""]","","","","[""Jonathan T. Naito""]","200","","""20C British & Irish Lit""","229","false","","3","""O""","20173","[""MWF 1045-1140""]","""Twentieth-Century British and Irish Literature""","""Research""","2017"
"115211","1.0","28966","[""ENGL""]","[""ALS-L""]","","","","[""Colin Wells""]","200","","""Writing America 1588-1800""","232","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"115212","1.0","395","[""ENGL""]","[""ALS-L"", ""MCG""]","","","","[""Joseph L. Mbele""]","200","[""TBA""]","""Folklore""","258","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115213","1.0","21510","[""ENGL""]","[""ALS-L""]","","","","[""Bjorn Nordfjord""]","200","","""Top: Topic/Cross-Disc:""","260","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Topics in Cross-Disciplinary Literary Study""","""Topic""","2017"
"115215","1.0","417","[""ENGL""]","","","","","[""Jennifer Kwon Dobbs""]","200","","""Journalistic Writing""","289","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"115216","1.0","413","[""ENGL""]","","","","","[""Kaethe Schwehn""]","200","","""Interm Non-Fiction Wrtg""","291","false","","3","""O""","20173","[""Th 0700-1000PM""]","""Intermediate Creative Nonfiction Writing""","""Research""","2017"
"115217","1.0","436","[""ENGL""]","","","","","[""Jonathan T. Naito""]","300","[""TBA""]","""Top: 21C Ethnic American Poetry""","340","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""Advanced Studies in Literary Eras: American""","""Topic""","2017"
"115218","1.0","440","[""ENGL""]","","","","","[""Jennifer Kwon Dobbs""]","300","","""Advanced Poetry Wrtg""","371","false","","3","""O""","20173","[""MWF 0905-1000""]","""Advanced Poetry Writing Workshop""","""Research""","2017"
"115219","1.0","441","[""ENGL""]","","","","","[""Jeremy Nagamatsu""]","300","","""Advanced Fiction Wrtg""","372","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Advanced Fiction Writing Workshop""","""Research""","2017"
"115220","1.0","444","[""ENGL""]","","","","","[""Mary E. Trull""]","300","","""Shakespeare""","380","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"115222","1.0","19416","[""SWRK""]","","","","","[""Mary Carlsen""]","300","","""Research:""","396","false","","3","""O""","20173","","""Directed Undergraduate Research""","""Research""","2017"
"115265","1.0","323","[""EDUC""]","","","","","[""Paul S. Briggs""]","300","","""Teaching of Art, K-12""","341","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Teaching of Visual Art, K-12""","""Research""","2017"
"115266","1.0","327","[""EDUC""]","","","","","[""Ryota Matsuura""]","300","","""Teaching of Mathematics, 5-12""","350","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115267","1.0","19730","[""EDUC""]","","","","","[""Staff""]","300","","""Teaching of Theater, K-12""","367","false","","3","""O""","20173","","","""Research""","2017"
"115268","1.0","487","[""FREN""]","","","","","[""Maria Vendetti""]","200","[""TBA""]","""Contemporary France""","272","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115270","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Sharon Lane-Getaz""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","""Statistics for the Sciences""","""Research""","2017"
"115271","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Robert D. Eisinger""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""C""","3","""O""","20173","[""MWF 1150-1245PM""]","""Statistics for the Sciences""","""Research""","2017"
"115272","1.0","1407","[""STAT""]","","","","","[""Paul J. Roback""]","200","[""TBA"", ""TBA""]","""Top: Intro to Data Science""","282","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Topics in Statistics""","""Topic""","2017"
"115431","1.0","29247","[""ART""]","","","","","[""Staff""]","0","[""TBA""]","""Placeholder Course""","1","false","""A""","3","""O""","20173","[""MWF 1045-1245PM""]","","""Research""","2017"
"115432","1.0","29247","[""ART""]","","","","","[""Staff""]","0","","""Placeholder Course""","1","false","""B""","3","""O""","20173","[""MWF 1255-0255PM""]","","""Research""","2017"
"115433","1.0","20054","[""ART""]","[""ALS-A""]","","","","[""Michon Weeks""]","100","","""Foundation 2-D Media""","102","false","""A""","3","""O""","20173","[""MWF 0800-1000""]","""Foundation Two-Dimensional Media""","""Research""","2017"
"115434","1.0","20054","[""ART""]","[""ALS-A""]","","","","[""Michon Weeks""]","100","","""Foundation 2-D Media""","102","false","""B""","3","""O""","20173","[""MWF 1045-1245PM""]","""Foundation Two-Dimensional Media""","""Research""","2017"
"115435","1.0","29","[""ART""]","[""ALS-A""]","","","","[""Margaret Ojala""]","200","[""CAD 122"", ""CAD 122""]","""Photography""","205","false","","3","""O""","20173","[""T 0800-1100"", ""Th 0800-1050""]","","""Research""","2017"
"115436","1.0","37","[""ART""]","","","","","[""Staff""]","200","","""Architectural Drawing and Design I""","225","false","","3","""O""","20173","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Architectural Design I""","""Research""","2017"
"115437","1.0","46","[""ART""]","","","","","[""Margaret Ojala""]","200","","""Intermediate Photography""","238","false","","3","""O""","20173","[""T 1145-0245PM"", ""Th 1245-0345PM""]","","""Research""","2017"
"115439","1.0","58","[""ART""]","[""ALS-A"", ""MCG""]","","","","[""Karil J. Kucera""]","200","","""Arts of Japan""","260","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""The Arts of Japan""","""Research""","2017"
"115440","1.0","20656","[""ART""]","","","","","[""Matthew Rohn""]","300","","""Creating Ecocritical Exhibit""","396","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Directed Undergraduate Research""","""Research""","2017"
"115441","1.0","21531","[""ASIAN"", ""REL""]","[""BTS-T""]","","","","[""L. DeAne Lagerquist""]","200","","""Jesus on the Indian Road""","254","false","","3","""O""","20173","[""MWF 1045-1140""]","""Jesus on the Indian Road: A Perspective on Christianity""","""Research""","2017"
"115442","1.0","1234","[""ASIAN"", ""REL""]","[""EIN""]","","","","[""Barbara Reed""]","200","","""Buddhism, Peace, Justice""","289","false","""A""","3","""O""","20173","[""MWF 1255-0150PM""]","""Buddhism, Peace and Justice""","""Research""","2017"
"115443","1.0","1234","[""ASIAN"", ""REL""]","[""EIN""]","","","","[""Barbara Reed""]","200","","""Buddhism, Peace, Justice""","289","false","""B""","3","""O""","20173","[""MWF 0200-0255PM""]","""Buddhism, Peace and Justice""","""Research""","2017"
"115444","0.25","22786","[""ASIAN""]","","","","","[""Hsiang-Lin Shih""]","0","","""Placeholder  Course""","1","false","","3","""O""","20173","","","""Research""","2017"
"115445","1.0","78","[""ASIAN""]","[""MCG""]","","","","[""Barbara Reed""]","100","[""TBA""]","""Asian Cultures""","121","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Asian Cultures in Comparative Perspectives""","""Research""","2017"
"115446","1.0","88","[""ASIAN""]","[""ALS-L"", ""MCG""]","","","","[""Hsiang-Lin Shih""]","200","[""TBA"", ""TBA""]","""Chinese Lit-Tr""","236","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Chinese Literature""","""Research""","2017"
"115447","1.0","19222","[""BIO""]","","19222","","","[""Jean C. Porterfield""]","200","","""Biology of Reproduction""","275","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115448","0.0","19223","[""BIO""]","","19222","","","[""Jean C. Porterfield""]","200","","""Biology of Reproduction Lab""","275","false","""A""","3","""O""","20173","[""W 0100-0400PM""]","","""Lab""","2017"
"115449","0.0","19223","[""BIO""]","","19222","","","[""Jean C. Porterfield""]","200","","""Biology of Reproduction Lab""","275","false","""B""","3","""O""","20173","[""Th 1245-0345PM""]","","""Lab""","2017"
"115450","1.0","169","[""BIO""]","[""ORC""]","","","","[""Kevin B. Potts""]","300","","""Evolutionary Biology""","383","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115451","0.0","17302","[""BIO""]","","","","","[""Kevin B. Potts""]","300","","""Evolutionary Bio Lab""","383","false","""A""","3","""O""","20173","[""T 1145-0245PM""]","","""Lab""","2017"
"115452","0.0","17302","[""BIO""]","","","","","[""Kevin B. Potts""]","300","","""Evolutionary Bio Lab""","383","false","""B""","3","""O""","20173","[""M 0100-0400PM""]","","""Lab""","2017"
"115453","1.0","18801","[""BIO""]","","","","","[""Norman Lee""]","300","","""Research:""","396","false","""C""","3","""C""","20173","","""Directed Undergraduate Research""","""Research""","2017"
"115454","0.5","357","[""DANCE""]","[""ALS-A"", ""SPM""]","","","","[""Anthony Roberts""]","200","","""Modern Dance II""","210","false","""B""","3","""O""","20173","[""MW 0200-0330PM""]","","""Research""","2017"
"115455","0.25","358","[""DANCE""]","[""ALS-A"", ""SPM""]","","","","[""Anthony Roberts""]","200","","""Modern Dance II""","211","false","""B""","3","""O""","20173","[""MW 0200-0330PM""]","","""Research""","2017"
"115456","1.0","30309","[""DANCE""]","","","","","[""Staff""]","200","","""Top: Topics in Dance""","290","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Topics in Dance""","""Topic""","2017"
"115457","1.0","270","[""ECON""]","[""HBS""]","","","","[""Ashley Hodgson""]","200","","""Health Care Econ""","245","false","""A""","3","""O""","20173","[""MWF 0905-1000""]","""Economics of Health Care""","""Research""","2017"
"115458","1.0","270","[""ECON""]","[""HBS""]","","","","[""Ashley Hodgson""]","200","","""Health Care Econ""","245","false","""B""","3","""O""","20173","[""MWF 1045-1140""]","""Economics of Health Care""","""Research""","2017"
"115459","1.0","271","[""ECON""]","[""HWC""]","","","","[""Paul Wojick""]","200","","""History Econ Thought""","247","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""History of Economic Thought""","""Research""","2017"
"115460","1.0","282","[""ECON""]","[""WRI""]","","","","[""Anthony Becker""]","300","","""Econometrics""","385","false","""A""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115461","1.0","282","[""ECON""]","[""WRI""]","","","","[""Anthony Becker""]","300","","""Econometrics""","385","false","""B""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115462","1.0","286","[""ECON""]","","","","","[""Ashley Hodgson""]","300","","""Sem:""","399","false","""B""","3","""O""","20173","[""MWF 0200-0255PM""]","""Seminar in Economics""","""Seminar""","2017"
"115463","1.0","461","[""ENVST""]","[""IST"", ""SED""]","","","","[""Charles Jr. Umbanhowar""]","200","","""Remote Sensing & GIS""","255","false","","3","""O""","20173","[""MWF 0800-0855""]","""Remote Sensing and Geographic Information Systems""","""Research""","2017"
"115464","0.0","16388","[""ENVST""]","","","","","[""Charles Jr. Umbanhowar""]","200","","""Remote Sensing & GIS Lab""","255","false","""B""","3","""O""","20173","[""W 0200-0500PM""]","","""Lab""","2017"
"115466","1.0","18778","[""ENVST""]","","","","","[""Charles Jr. Umbanhowar""]","200","","""Top: Fences and the Environment""","281","false","""A""","3","""O""","20173","[""MWF 1045-1140""]","""Topics in Environmental Studies""","""Topic""","2017"
"115467","1.0","18782","[""ENVST""]","","","","","[""Staff""]","300","","""Top: Advanced Topics ES""","381","false","","3","""O""","20173","[""MWF 1150-1245PM""]","""Advanced Research Topics in Environmental Studies""","""Topic""","2017"
"115468","1.0","1135","[""ENVST"", ""PSCI""]","[""HBS""]","","","","[""Staff""]","200","[""TBA"", ""TBA""]","""Environmental Politics""","276","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115469","1.0","21584","[""FILM""]","[""ALS-A""]","","","","[""Linda Mokdad""]","100","[""TBA"", ""TBA"", ""TBA""]","""Intro to Film Studies""","101","false","","3","""O""","20173","[""M 0700-1000PM"", ""T 1145-0110PM"", ""Th 1245-0205PM""]","""Introduction to Film Studies""","""Research""","2017"
"115470","1.0","28967","[""FILM""]","[""ALS-A""]","","","","[""Linda Mokdad""]","200","[""TBA"", ""TBA"", ""TBA""]","""Film History""","240","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM"", ""Th 0700-1000PM""]","","""Research""","2017"
"115471","1.0","526","[""GERM""]","","","","","[""Karen R. Achberger""]","300","","""Top: German Studies""","372","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Topics in German Studies""","""Topic""","2017"
"115472","1.0","26652","[""HIST""]","","","","","[""Kevin Mummey""]","0","","""The Reel Middle Ages""","1","false","""A""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115473","1.0","26652","[""HIST""]","","","","","[""Michael Fitzgerald""]","0","","""Placeholder Course""","1","false","""B""","3","""O""","20173","[""MWF 1150-1245PM""]","","""Research""","2017"
"115474","1.0","21544","[""HIST""]","[""MCG""]","","","","[""Jeane DeLaney""]","100","","""Conquest and Colonization""","126","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115475","1.0","563","[""HIST""]","[""HWC"", ""MCD""]","","","","[""Michael Fitzgerald""]","100","","""Slavery/Americas""","165","false","","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Slavery in the Americas""","""Research""","2017"
"115476","1.0","572","[""HIST""]","[""HWC""]","","","","[""Steven C. Hahn""]","100","","""Top: Hamilton""","188","false","""A""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Topical Seminar""","""Topic""","2017"
"115478","1.0","576","[""HIST""]","[""MCG""]","","","","[""Abdulai Iddrisu""]","100","","""Global 1500-Present""","195","false","","3","""O""","20173","[""MWF 1045-1140""]","""Global Histories from 1500 to the Present""","""Research""","2017"
