"clbid","credits","crsid","departments","enrolled","firsties","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"26281","1.0","207","[""CHEM""]","12","""0/999""","","[""Gary Miessler""]","""3/999""","300","[""SC 374""]","999","""Physical Chemistry""","371","false","","3","""8/999""","""0/999""","""O""","19993","[""MWF 1045-1140""]","""Research""","1999"
"26282","0.25","209","[""CHEM""]","12","""0/999""","","[""Jeffrey Dahlseid""]","""5/999""","300","[""SC 344""]","12","""Experimental Biochem""","373","true","""A""","3","""2/999""","""0/999""","""C""","19993","[""T 0130-0530PM""]","""Research""","1999"
"26283","0.25","209","[""CHEM""]","10","""0/999""","","[""Jeffrey Dahlseid""]","""2/999""","300","[""SC 344""]","12","""Experimental Biochem""","373","true","""B""","3","""5/999""","""1/999""","""O""","19993","[""W 0130-0530PM""]","""Research""","1999"
"26284","0.25","210","[""CHEM""]","4","""0/999""","","[""Gary O. Spessard""]","""0/999""","300","[""SC 340""]","999","""Adv Synthesis Lab""","374","true","","3","""4/999""","""0/999""","""O""","19993","[""Th 0120-0420PM""]","""Lab""","1999"
"26285","0.25","211","[""CHEM""]","1","""0/999""","","[""Mary Walczak""]","""0/999""","300","","999","""Advanced Lab""","375","true","","3","""2/999""","""0/999""","""O""","19993","","""Lab""","1999"
"26286","1.0","214","[""CHEM""]","26","""0/999""","","[""Beth Abdella""]","""12/999""","300","[""SC 274""]","35","""Biochemistry I""","379","false","","3","""12/999""","""2/999""","""O""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26287","1.0","218","[""CHEM""]","16","""0/999""","","[""Jeffrey Dahlseid""]","""2/999""","300","[""SC 374""]","999","""Biochemistry II""","385","false","","3","""17/999""","""0/999""","""O""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26288","1.0","219","[""CHEM""]","4","""0/999""","","[""Paul Fischer""]","""2/999""","300","[""SC 374""]","999","""Adv Inorganic Chem""","386","false","","3","""5/999""","""0/999""","""O""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26289","1.0","223","[""CHEM""]","2","""0/999""","","[""Susan Green""]","""0/999""","300","","999","""IR/Franck Condon Thry""","398","false","","3","""2/999""","""0/999""","""O""","19993","","""Research""","1999"
"26290","1.0","223","[""CHEM""]","1","""0/999""","","[""Mary Walczak""]","""0/999""","300","","999","""IR/Surface Characteri""","398","false","""A""","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26291","1.0","223","[""CHEM""]","1","""0/999""","","[""Paul Fischer""]","""0/999""","300","","999","""IR/Chemical Research""","398","false","""B""","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26292","1.0","223","[""CHEM""]","1","""0/999""","","[""John Walters""]","""0/999""","300","","999","""IR/Lab Robotics""","398","false","""C""","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26293","1.0","230","[""CLASS""]","30","""1/7""","","[""Anne Groton""]","""5/8""","200","[""M 31""]","30","""Golden Age Greece-Tr""","243","false","","3","""8/8""","""10/10""","""C""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26294","1.0","239","[""CHIN""]","14","""11/999""","","[""Richard Bodman""]","""1/999""","100","[""M 1""]","999","""Beginning Chinese II""","112","false","""A""","3","""1/999""","""0/999""","""O""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26295","0.0","240","[""CHIN""]","15","""12/999""","","[""Richard Bodman""]","""1/999""","100","[""M 1""]","999","""Beg Chinese II/Lab""","112","false","""A""","3","""1/999""","""0/999""","""O""","19993","[""T 0800-0925""]","""Lab""","1999"
"26296","1.0","239","[""CHIN""]","11","""10/999""","","[""Pin Pin Wan""]","""0/999""","100","[""M 2""]","999","""Beginning Chinese II""","112","false","""B""","3","""0/999""","""2/999""","""O""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26297","0.0","240","[""CHIN""]","10","""9/999""","","[""Pin Pin Wan""]","""0/999""","100","[""M 1""]","999","""Beg Chinese II/Lab""","112","false","""B""","3","""0/999""","""1/999""","""O""","19993","[""Th 0800-0925""]","""Lab""","1999"
"26298","1.0","243","[""CHIN""]","14","""2/999""","","[""Pin Pin Wan""]","""0/999""","200","[""M 2""]","999","""Intermed Chinese II""","232","false","","3","""3/999""","""8/999""","""O""","19993","[""MWF 1045-1140""]","""Research""","1999"
"26299","0.0","244","[""CHIN""]","14","""2/999""","","[""Pin Pin Wan""]","""0/999""","200","[""M 1""]","999","""Interm Chin II/Lab""","232","false","","3","""2/999""","""8/999""","""O""","19993","[""TTh 1005-1100""]","""Lab""","1999"
"26300","1.0","247","[""CHIN""]","3","""1/999""","","[""Pin Pin Wan""]","""3/999""","200","[""M 36""]","999","""Chinese Drama & Film""","256","false","","3","""1/999""","""1/999""","""O""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26301","1.0","249","[""CHIN""]","1","""0/999""","","[""Pin Pin Wan""]","""0/999""","200","","999","""IS/Chinese Fict/Poems""","298","false","","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26302","1.0","259","[""ECON""]","28","""13/999""","","[""Anthony Becker""]","""0/7""","100","[""H 501""]","25","""Principles of Econ""","121","false","""A""","3","""3/5""","""5/17""","""C""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26303","1.0","259","[""ECON""]","28","""11/999""","","[""Steve Soderlind""]","""3/5""","100","[""M 2""]","25","""Principles of Econ""","121","false","""B""","3","""6/5""","""5/12""","""C""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26304","1.0","259","[""ECON""]","26","""9/999""","","[""Steve Soderlind""]","""2/7""","100","[""M 30""]","25","""Principles of Econ""","121","false","""C""","3","""3/5""","""11/15""","""C""","19993","[""MWF 1045-1140""]","""Research""","1999"
"26305","1.0","259","[""ECON""]","26","""13/999""","","[""David Schodt""]","""2/8""","100","[""H 302""]","25","""Principles of Econ""","121","false","""D""","3","""2/5""","""2/16""","""C""","19993","[""TTh 0120-0245PM""]","""Research""","1999"
"26306","1.0","260","[""ECON""]","14","""8/999""","","[""Steve Soderlind""]","""1/10""","100","[""H 301""]","25","""Analytical Principles""","122","false","","3","""0/5""","""3/19""","""O""","19993","[""MWF 0200-0255PM""]","""Research""","1999"
"26307","1.0","264","[""ECON""]","25","""7/999""","","[""Edward David Emery""]","""4/10""","200","[""H 302""]","25","""Economic Methods""","233","false","","3","""0/5""","""16/16""","""C""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26308","1.0","265","[""ECON""]","15","""1/999""","","[""Bruce Dalgaard""]","""0/999""","200","[""H 301""]","25","""Econ & Business Hist""","234","false","","3","""3/12""","""4/999""","""O""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26309","1.0","266","[""ECON""]","14","""0/999""","","[""Bruce Dalgaard""]","""3/999""","200","[""M 15""]","25","""Econ Develop in Japan""","238","false","","3","""8/12""","""4/999""","""O""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26310","1.0","267","[""ECON""]","16","""1/999""","","[""Rebecca Judge""]","""4/999""","200","[""H 301""]","25","""Environmental Econ""","242","false","","3","""5/12""","""7/999""","""O""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26311","1.0","268","[""ECON""]","11","""2/999""","","[""David Schodt""]","""2/999""","200","[""M 11""]","25","""Economic Development""","243","false","","3","""2/12""","""4/999""","""O""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26312","1.0","271","[""ECON""]","31","""0/999""","","[""Paul Wojick""]","""14/999""","200","[""SC 130""]","25","""History Econ Thought""","247","false","","3","""3/12""","""10/999""","""C""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26313","1.0","274","[""ECON""]","13","""5/999""","","[""Mark Pernecky""]","""0/999""","200","[""H 302""]","25","""Macroeconomic Theory""","261","false","""A""","3","""2/5""","""6/999""","""O""","19993","[""TTh 0800-0925""]","""Research""","1999"
"26314","1.0","274","[""ECON""]","21","""0/999""","","[""Mark Pernecky""]","""7/999""","200","[""H 413""]","25","""Macroeconomic Theory""","261","false","""B""","3","""1/5""","""17/999""","""C""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26315","1.0","275","[""ECON""]","23","""3/999""","","[""Edward David Emery""]","""0/999""","200","[""H 302""]","25","""Microeconomic Theory""","262","false","""A""","3","""0/5""","""16/999""","""O""","19993","[""MWF 0800-0855""]","""Research""","1999"
"26316","1.0","275","[""ECON""]","24","""0/999""","","[""Edward David Emery""]","""11/999""","200","[""H 302""]","25","""Microeconomic Theory""","262","false","""B""","3","""2/5""","""13/999""","""C""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26317","1.0","277","[""ECON""]","1","""0/999""","","[""Staff""]","""0/999""","200","","1","""IS/Interest Rates""","298","false","","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26318","1.0","278","[""ECON""]","16","""0/999""","","[""Rebecca Judge""]","""5/999""","300","[""M 31""]","20","""Econ of Public Policy""","371","false","","3","""14/20""","""0/999""","""O""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26319","1.0","280","[""ECON""]","12","""0/999""","","[""Mark Pernecky""]","""4/999""","300","[""SC 130""]","20","""Labor Econ/Employ Rel""","376","false","","3","""9/999""","""0/999""","""O""","19993","[""TTh 0120-0245PM""]","""Lab""","1999"
"26320","1.0","281","[""ECON""]","26","""0/999""","","[""Xun Pomponio""]","""1/999""","300","[""M 1""]","20","""International Econ""","382","false","","3","""20/999""","""0/999""","""C""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26321","1.0","281","[""ECON""]","14","""0/999""","","[""Xun Pomponio""]","""0/999""","300","[""H 413""]","20","""International Econ""","382","false","""A""","3","""0/999""","""0/999""","""O""","19993","[""TTh 0800-0925""]","""Research""","1999"
"26322","1.0","283","[""ECON""]","12","""0/999""","","[""Staff""]","""0/999""","300","","999","""Senior Project""","389","false","","3","""6/999""","""0/999""","""O""","19993","","""Research""","1999"
"26323","1.0","1612","[""CSCI""]","26","""10/999""","","[""Richard Allen""]","""3/999""","100","[""SC 188""]","30","""Principles Comp Sci""","172","false","""A""","3","""7/999""","""6/999""","""O""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26324","1.0","1612","[""CSCI""]","13","""3/999""","","[""Steven McKelvey""]","""2/999""","100","[""SC 188""]","30","""Principles Comp Sci""","172","false","""B""","3","""1/999""","""6/999""","""O""","19993","[""MWF 1255-0150PM""]","""Research""","1999"
"26325","1.0","1615","[""CSCI""]","34","""2/999""","","[""Richard Brown""]","""9/999""","200","[""SC 186""]","54","""Software Design & Impl""","272","false","","3","""9/999""","""19/999""","""O""","19993","[""MWF 1045-1140""]","""Research""","1999"
"26326","0.0","1616","[""CSCI""]","16","""1/999""","","[""Richard Brown""]","""2/999""","200","[""OMH 300""]","18","""Software Des/Lab""","272","false","""A""","3","""5/999""","""9/999""","""O""","19993","[""M 0200-0400PM""]","""Lab""","1999"
"26327","0.0","1616","[""CSCI""]","9","""0/999""","","[""Richard Brown""]","""3/999""","200","[""OMH 300""]","18","""Software Des/Lab""","272","false","""B""","3","""1/999""","""4/999""","""O""","19993","[""T 0900-1100""]","""Lab""","1999"
"26328","0.0","1616","[""CSCI""]","9","""1/999""","","[""Richard Brown""]","""4/999""","200","[""OMH 300""]","18","""Software Des/Lab""","272","false","""C""","3","""3/999""","""6/999""","""O""","19993","[""Th 0130-0330PM""]","""Lab""","1999"
"26329","1.0","299","[""CSCI""]","1","""0/999""","","[""Steven McKelvey""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26330","1.0","297","[""CSCI""]","18","""0/999""","","[""Richard Allen""]","""10/999""","300","[""SC 184""]","999","""Programming Languages""","376","false","","3","""8/999""","""0/999""","""O""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26331","1.0","306","[""CSCI""]","1","""0/999""","","[""Steven McKelvey""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26332","1.0","307","[""CSCI""]","1","""0/999""","","[""Richard Brown""]","""1/999""","300","","999","""IR/Adv Sw Engineering""","398","false","","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26333","1.0","307","[""CSCI""]","1","""0/999""","","[""Steven McKelvey""]","""0/999""","300","","999","""IR/Database Design""","398","false","""A""","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26334","1.0","307","[""CSCI""]","1","""0/999""","","[""Steven McKelvey""]","""0/999""","300","","999","""IR/Neural Networks""","398","false","""B""","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26335","0.0","309","[""EDUC""]","63","""0/0""","""1""","[""Mark Storry""]","""34/999""","200","[""CH 101""]","50","""Drugs & Alcohol""","231","true","","3","""16/50""","""0/0""","""C""","19993","[""W 0700-0900PM""]","""Research""","1999"
"26336","1.0","311","[""EDUC""]","25","""0/0""","","[""Rosemary A. Pfarr-Baker""]","""1/999""","200","[""FH 10""]","25","""Educ Psychology""","290","false","""A""","3","""2/30""","""20/999""","""C""","19993","[""MWF 1045-1140""]","""Research""","1999"
"26337","1.0","311","[""EDUC""]","37","""0/0""","","[""Mark Schelske""]","""3/999""","200","[""FH 10""]","25","""Educ Psychology""","290","false","""B""","3","""4/30""","""18/999""","""C""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26338","1.0","311","[""EDUC""]","27","""0/0""","","[""John Welckle""]","""2/999""","200","[""FH 10""]","25","""Educ Psychology""","290","false","""C""","3","""0/30""","""23/999""","""C""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26339","1.0","321","[""EDUC""]","22","""0/0""","","[""Maria L. Kelly""]","""19/999""","300","[""FH 10""]","25","""Prin Secondary Educ""","330","false","""A""","3","""6/25""","""1/999""","""C""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26340","1.0","321","[""EDUC""]","14","""0/0""","","[""Martha Harris""]","""13/999""","300","[""FH 10L""]","25","""Prin Secondary Educ""","330","false","""B""","3","""1/25""","""0/999""","""C""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26341","1.0","322","[""EDUC""]","16","""0/0""","","[""John Welckle""]","""4/999""","300","[""FH 10L""]","999","""Social Studies Persp""","334","false","","3","""11/999""","""1/0""","""C""","19993","[""TTh 0120-0245PM""]","""Research""","1999"
"26344","1.0","325","[""EDUC""]","13","""0/0""","","[""Jim Holden""]","""9/999""","300","[""FH 10""]","999","""Teaching of English""","345","false","","3","""4/999""","""0/0""","""C""","19993","[""TTh 0120-0245PM""]","""Research""","1999"
"26345","0.5","1625","[""EDUC""]","2","""0/999""","","[""Gary Wicks""]","""0/999""","300","","999","""Teaching Health Educ""","348","false","","3","""0/999""","""0/999""","""O""","19993","","""Research""","1999"
"26346","1.0","327","[""EDUC""]","14","""0/0""","","[""Peder Bolstad""]","""10/999""","300","[""FH 10/SC188""]","999","""Tchg of Mathematics""","350","false","","3","""3/999""","""0/0""","""C""","19993","[""TTh 0800-0925""]","""Research""","1999"
"26347","1.0","329","[""EDUC""]","21","""0/0""","","[""Linda Berger""]","""11/999""","300","[""CHM 233""]","999","""Tchg Music-Elem Schls""","355","false","","3","""10/999""","""0/0""","""C""","19993","[""TTh 0120-0245PM""]","""Research""","1999"
"26348","0.5","1632","[""EDUC""]","4","""0/999""","","[""Patrice Buresh""]","""0/999""","300","","999","""Teaching Phys Educ""","362","false","","3","""0/999""","""0/999""","""C""","19993","","""Research""","1999"
"26349","0.5","334","[""EDUC""]","18","""0/0""","""1""","[""Larry Fowler""]","""8/999""","300","[""FH 10""]","999","""Tchg of Soc Studies""","365","false","","3","""8/999""","""1/0""","""C""","19993","[""MW 0600-0730PM""]","""Research""","1999"
"26350","0.5","335","[""EDUC""]","26","""0/0""","""2""","[""Larry Zimmerman""]","""15/999""","300","[""FH 10""]","25","""Counsel/Comm in Schls""","372","false","""A""","3","""10/20""","""0/0""","""C""","19993","[""MWF 1255-0150PM""]","""Research""","1999"
"26351","0.5","335","[""EDUC""]","18","""0/0""","""2""","[""Rosemary A. Pfarr-Baker""]","""12/999""","300","[""FH 10""]","25","""Counsel/Comm in Schls""","372","false","""B""","3","""1/25""","""0/0""","""C""","19993","[""MWF 0200-0255PM""]","""Research""","1999"
"26352","0.5","336","[""EDUC""]","22","""0/0""","""1""","[""Ann A. Leming""]","""12/999""","300","[""FH 10""]","25","""The Exceptional Child""","375","false","""A""","3","""10/20""","""0/0""","""C""","19993","[""MWF 1255-0150PM""]","""Research""","1999"
"26353","0.5","336","[""EDUC""]","26","""0/0""","""1""","[""Ann A. Leming""]","""16/999""","300","[""FH 10""]","25","""The Exceptional Child""","375","false","""B""","3","""7/25""","""1/0""","""C""","19993","[""MWF 0200-0255PM""]","""Research""","1999"
"26354","1.0","337","[""EDUC""]","1","""0/0""","""1""","[""Ann A. Leming""]","""0/999""","300","[""FH 10""]","3","""The Exceptional Child""","376","false","""A""","3","""0/0""","""0/0""","""C""","19993","[""MWF 1255-0150PM""]","""Research""","1999"
"26355","1.0","337","[""EDUC""]","1","""0/0""","""1""","[""Ann A. Leming""]","""1/999""","300","[""FH 10""]","3","""The Exceptional Child""","376","false","""B""","3","""0/0""","""0/0""","""C""","19993","[""MWF 0200-0255PM""]","""Research""","1999"
"26356","0.5","340","[""EDUC""]","29","""0/0""","""1""","[""John Welckle""]","""0/0""","300","[""TBA""]","999","""Senior Seminar Educ""","381","false","","3","""26/999""","""0/0""","""C""","19993","[""M-F 0800-0400PM""]","""Research""","1999"
"26357","0.0","341","[""EDUC""]","29","""0/0""","""1""","[""Rosemary A. Pfarr-Baker""]","""0/0""","300","","999","""Human Relations""","382","true","","3","""14/999""","""0/0""","""C""","19993","","""Research""","1999"
"26358","0.5","342","[""EDUC""]","30","""0/0""","""1""","[""John Welckle""]","""0/0""","300","[""TBA""]","999","""Human Issues in Educ""","385","false","","3","""26/999""","""0/0""","""C""","19993","[""M-F 0800-0400PM""]","""Research""","1999"
"26359","3.0","343","[""EDUC""]","29","""0/999""","","[""Larry Zimmerman""]","""0/999""","300","","999","""Student Teaching""","389","false","","3","""26/999""","""0/999""","""O""","19993","","""Research""","1999"
"26360","0.5","1639","[""DNCTE""]","29","""0/0""","","[""Sheryl Saterstrom""]","""4/4""","100","[""CHM 140""]","15","""The Body Movable""","101","false","","3","""4/3""","""8/999""","""C""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26361","0.25","347","[""DNCTE""]","23","""2/999""","","[""Ann (wagner) Wagner""]","""4/999""","100","[""SAC""]","25","""Ballroom I (Men)""","106","true","""A""","3","""13/999""","""2/999""","""O""","19993","[""MW 1255-0150PM""]","""Research""","1999"
"26362","0.25","347","[""DNCTE""]","22","""0/999""","","[""Ann (wagner) Wagner""]","""0/999""","100","[""SAC""]","15","""Ballroom I (Women)""","106","true","""B""","3","""15/999""","""0/999""","""C""","19993","[""MW 1255-0150PM""]","""Research""","1999"
"26363","0.25","347","[""DNCTE""]","21","""3/999""","","[""Anne von Bibra""]","""5/999""","100","[""SAC""]","25","""Ballroom I (Men)""","106","true","""C""","3","""6/999""","""4/999""","""O""","19993","[""TTh 0200-0255PM""]","""Research""","1999"
"26364","0.25","347","[""DNCTE""]","21","""0/999""","","[""Anne von Bibra""]","""0/999""","100","[""SAC""]","15","""Ballroom I (Women)""","106","true","""D""","3","""15/999""","""0/999""","""C""","19993","[""TTh 0200-0255PM""]","""Research""","1999"
"26365","0.25","348","[""DNCTE""]","17","""1/999""","","[""Anne von Bibra""]","""2/999""","100","[""CTR ST""]","18","""Am Dn: Native/Immigrnt""","108","true","","3","""7/999""","""4/999""","""O""","19993","[""TTh 1150-1245PM""]","""Research""","1999"
"26366","0.25","351","[""DNCTE""]","18","""1/999""","","[""Sheryl Saterstrom""]","""5/999""","100","[""CT RHT""]","16","""Modern Dance I (.25)""","111","true","""A""","3","""7/999""","""5/999""","""C""","19993","[""MW 1150-1245PM""]","""Research""","1999"
"26367","0.25","351","[""DNCTE""]","21","""1/999""","","[""Anthony Roberts""]","""1/999""","100","[""CHM 140""]","14","""Modern Dance I (.25)""","111","true","""B""","3","""9/999""","""9/999""","""C""","19993","[""MW 1255-0150PM""]","""Research""","1999"
"26368","0.25","351","[""DNCTE""]","18","""0/999""","","[""Sheryl Saterstrom""]","""2/999""","100","[""CT RHT""]","16","""Modern Dance I (.25)""","111","true","""C""","3","""8/999""","""6/999""","""C""","19993","[""TTh 1005-1100""]","""Research""","1999"
"26369","0.5","352","[""DNCTE""]","12","""4/999""","","[""Judith Nelson""]","""2/999""","100","[""CTR DANCE ST""]","12","""Movement/Perf Artist""","115","false","","3","""3/999""","""1/999""","""C""","19993","[""MWF 1045-1140""]","""Research""","1999"
"26370","0.25","353","[""DNCTE""]","19","""0/999""","","[""Heather J. Klopchin""]","""5/999""","100","[""CTR ST""]","12","""Ballet I""","121","true","""A""","3","""7/999""","""2/999""","""C""","19993","[""MW 0200-0255PM""]","""Research""","1999"
"26371","0.25","353","[""DNCTE""]","18","""3/999""","","[""Heather J. Klopchin""]","""1/999""","100","[""CTR ST""]","12","""Ballet I""","121","true","""B""","3","""2/999""","""10/999""","""C""","19993","[""TTh 0200-0255PM""]","""Research""","1999"
"26372","0.25","355","[""DNCTE""]","14","""1/999""","","[""Ann (wagner) Wagner""]","""2/999""","200","[""SAC""]","25","""Ballroom II (Men)""","206","true","""A""","3","""7/999""","""7/999""","""O""","19993","[""MW 0200-0255PM""]","""Research""","1999"
"26373","0.25","355","[""DNCTE""]","17","""0/999""","","[""Ann (wagner) Wagner""]","""0/999""","200","[""SAC""]","15","""Ballroom II (Women)""","206","true","""B""","3","""15/999""","""0/999""","""C""","19993","[""MW 0200-0255PM""]","""Research""","1999"
"26374","0.5","357","[""DNCTE""]","3","""0/999""","","[""Sheryl Saterstrom""]","""0/999""","200","[""CT RHT""]","6","""Modern Dance II""","210","false","""A""","3","""2/999""","""1/999""","""O""","19993","[""MW 0200-0330PM""]","""Research""","1999"
"26375","0.5","357","[""DNCTE""]","3","""3/999""","","[""Anthony Roberts""]","""0/999""","200","[""CHM 140""]","6","""Modern Dance II""","210","false","""B""","3","""0/999""","""1/999""","""O""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26376","0.25","358","[""DNCTE""]","11","""2/999""","","[""Sheryl Saterstrom""]","""2/999""","200","[""CT RHT""]","12","""Modern Dance II""","211","false","""A""","3","""5/999""","""1/999""","""O""","19993","[""MW 0200-0330PM""]","""Research""","1999"
"26377","0.25","358","[""DNCTE""]","11","""3/999""","","[""Anthony Roberts""]","""2/999""","200","[""CHM 140""]","12","""Modern Dance II""","211","false","""B""","3","""3/999""","""6/999""","""O""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
"26378","0.5","359","[""DNCTE""]","5","""6/999""","","[""Heather J. Klopchin""]","""0/999""","200","[""CHM 140""]","6","""Ballet II""","220","false","","3","""2/999""","""0/999""","""O""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26379","0.25","360","[""DNCTE""]","14","""8/999""","","[""Heather J. Klopchin""]","""2/999""","200","[""CHM 140""]","12","""Ballet II""","221","false","","3","""2/999""","""1/999""","""C""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26380","0.25","363","[""DNCTE""]","11","""0/999""","","[""Janice Roberts""]","""0/999""","300","[""CT RHT""]","10","""Modern III""","311","false","","3","""10/999""","""0/999""","""C""","19993","[""MWF 0330-0500PM""]","""Research""","1999"
"26381","0.5","364","[""DNCTE""]","1","""0/999""","","[""Heather J. Klopchin""]","""0/999""","300","[""CT RHT""]","5","""Ballet III""","320","false","","3","""0/999""","""1/999""","""O""","19993","[""TTh 0330-0500PM""]","""Research""","1999"
"26382","0.25","365","[""DNCTE""]","18","""2/999""","","[""Heather J. Klopchin""]","""4/999""","300","[""CT RHT""]","12","""Ballet III""","321","false","","3","""8/999""","""4/999""","""C""","19993","[""TTh 0330-0500PM""]","""Research""","1999"
"26383","1.0","370","[""DNCTH""]","","","","[""Susan Bauer""]","","200","[""CTR ST""]","","""Movement Analysis""","232","false","","3","","","""O""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26384","1.0","1650","[""DNCTH""]","","","","[""Heather J. Klopchin""]","","200","[""SPT 227""]","","""Rise of Ballet""","245","false","","3","","","""C""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26385","1.0","375","[""DNCTH""]","","","","[""Sheryl Saterstrom""]","","200","","","""IS/Bodyways""","298","false","","3","","","""O""","19993","","""Research""","1999"
"26386","1.0","375","[""DNCTH""]","","","","[""Sheryl Saterstrom""]","","200","","","""IS/Bodywise""","298","false","""A""","3","","","""O""","19993","","""Research""","1999"
"26387","1.0","376","[""DNCTH""]","","","","[""Judith Nelson""]","","300","[""CT RHT""]","","""Advanced Choreography""","374","false","","3","","","""O""","19993","[""TTh 0120-0245PM""]","""Research""","1999"
"26388","1.0","378","[""DNCTH""]","","","","[""Anne von Bibra""]","","300","","","""IR/World Dance Trad""","398","false","","3","","","""O""","19993","","""Research""","1999"
"26389","1.0","392","[""ENGL""]","24","""17/999""","","[""Joan Hepburn""]","""0/0""","100","[""L 421""]","25","""Literary Studies""","185","false","""A""","3","""0/0""","""8/20""","""C""","19993","[""MWF 1150-1245PM""]","""Research""","1999"
"26390","1.0","392","[""ENGL""]","24","""14/999""","","[""Colin Wells""]","""0/0""","100","[""L 525""]","25","""Literary Studies""","185","false","""B""","3","""0/0""","""11/20""","""C""","19993","[""MWF 0200-0255PM""]","""Research""","1999"
"26391","1.0","392","[""ENGL""]","25","""10/999""","","[""Jonathan Hill""]","""0/0""","100","[""L 525""]","25","""Literary Studies""","185","false","""C""","3","""0/0""","""15/20""","""C""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26392","1.0","397","[""ENGL""]","36","""3/999""","","[""John T. Day""]","""4/999""","200","[""L 525"", ""L 520"", ""L 520""]","60","""Lit in Engl to 1650""","221","false","","3","""0/0""","""29/999""","""O""","19993","[""MWF 0905-1000"", ""F 0800-0905"", ""F 0905-1000""]","""Research""","1999"
"26393","1.0","399","[""ENGL""]","48","""0/999""","","[""Jonathan Hill"", ""Colin Wells""]","""16/999""","200","[""L 515"", ""L 177/SC210"", ""L 520""]","60","""Lit in Engl 1650-1850""","222","false","","3","""0/0""","""33/999""","""O""","19993","[""MWF 1150-1245PM"", ""F 1045-1140"", ""F 1150-1245PM""]","""Research""","1999"
"26394","1.0","401","[""ENGL""]","31","""0/999""","","[""Olivia Frey"", ""Joan Hepburn""]","""26/999""","200","[""L 525"", ""L 520""]","60","""Lit in Engl 1850-Pres""","223","false","","3","""1/999""","""5/999""","""O""","19993","[""MWF 1255-0150PM"", ""F 1255-0150PM""]","""Research""","1999"
"26395","1.0","388","[""ENGL""]","32","""1/5""","","[""David Wee""]","""13/14""","200","[""L 515""]","35","""Victorian Era""","230","false","","3","""6/10""","""11/11""","""C""","19993","[""TTh 0935-1100""]","""Research""","1999"
"26396","1.0","407","[""ENGL""]","35","""5/5""","","[""Melanie Richards""]","""10/10""","200","[""L 525""]","35","""50's Beat Generation""","238","false","","3","""10/10""","""10/10""","""C""","19993","[""TTh 0120-0245PM""]","""Topic""","1999"
"26397","1.0","410","[""ENGL""]","35","""2/999""","","[""Joan Hepburn""]","""9/10""","200","[""L 515""]","35","""Amer Racial/Multi Lit""","245","false","","3","""10/10""","""8/11""","""C""","19993","[""MWF 0905-1000""]","""Research""","1999"
"26398","1.0","413","[""ENGL""]","15","""0/0""","","[""Mary Steen""]","""9/5""","200","[""L 420""]","18","""Creative Nonfiction""","251","false","","3","""5/5""","""5/4""","""C""","19993","[""TTh 1145-0110PM""]","""Research""","1999"
