"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"102728","1.0","1154","[""PSYCH""]","6","""0/999""","[""HBS"", ""IST""]","","","[""M. Minda Ori\u00f1a""]","""3/999""","100","[""RNS 124""]","999","""Principles: Psych""","125","false","","4","""0/999""","""3/999""","""O""","20144","[""M-F 1230-0200PM""]","""Principles of Psychology""","""Research""","2014"
"102854","1.0","1187","[""PSYCH""]","5","""0/999""","[""EIN""]","","","[""Charles Huff""]","""4/999""","300","[""RNS 226""]","999","""Top: Psych of Good & Evil""","391","false","","4","""0/999""","""1/999""","""O""","20144","[""M-F 1230-0200PM""]","""Topics:""","""Topic""","2014"
"103101","1.0","126","[""BIO""]","0","""0/999""","","126","","[""Kevin M. Crisp""]","""0/999""","200","","999","""Human Anatomy & Physiol""","243","false","","4","""0/999""","""0/999""","""X""","20144","[""M-F 1000-1130""]","""Human Anatomy and Physiology: Organs and Organ Systems""","""Research""","2014"
"103102","0.0","127","[""BIO""]","0","""0/999""","","126","","[""Kevin M. Crisp""]","""0/999""","200","[""RNS 254""]","999","""Human Anatomy & Physiol L""","243","false","","4","""0/999""","""0/999""","""X""","20144","[""TTh 0100-0400PM""]","","""Lab""","2014"
"103133","1.0","1496","[""ART""]","0","""0/999""","[""ALS-A""]","","","[""Kathryne Fisher""]","""0/999""","200","","0","""Ceramics""","207","false","","4","""0/999""","""0/999""","""X""","20144","[""M-F 0100-0400PM""]","","""Research""","2014"
"103134","1.0","27951","[""ART""]","4","""0/999""","","","""R""","[""Julie Boehmer""]","""3/999""","200","[""DC 100""]","999","""Graphic Design""","236","false","","4","""0/999""","""1/999""","""O""","20144","[""M-F 0800-1000""]","","""Research""","2014"
"103167","1.0","29263","[""ID""]","7","""0/999""","[""HBS"", ""WRI""]","","""R""","[""Robert W. McClure""]","""7/999""","200","[""TOH 212""]","999","""Human-Spatial Interaction""","202","false","","4","""0/999""","""0/999""","""O""","20144","[""M-F 1230-0200PM""]","","""Research""","2014"
"103202","1.0","728","[""MATH""]","7","""2/999""","[""AQR""]","","","[""Thomas Rogers""]","""4/999""","100","[""RNS 204""]","999","""Gateways/Mathematics""","117","false","","4","""0/999""","""1/999""","""O""","20144","[""M-F 1000-1130""]","""Gateways to Mathematics""","""Research""","2014"
"103399","1.0","973","[""PHIL""]","3","""1/999""","[""BTS-T""]","","","[""Almut Furchert""]","""0/999""","200","[""OM 105""]","999","""Philosophical Theology""","241","false","","4","""0/999""","""2/999""","""O""","20144","[""M-F 0800-0930""]","","""Research""","2014"
"103402","0.25","199","[""CHEM""]","20","""11/999""","","","","[""Aubrey Ellison""]","""1/999""","200","[""RNS 340""]","24","""Synthesis Lab I""","253","true","""B""","4","""6/999""","""2/999""","""O""","20144","[""TTh 1230-0330PM""]","""Synthesis Laboratory I""","""Lab""","2014"
"103720","1.0","69","[""ART""]","1","""0/999""","","","","[""Kathryne Fisher""]","""0/999""","200","","999","""IS/Handbuilt Vessels""","298","false","","4","""0/999""","""1/999""","""O""","20144","","""Independent Study""","""Research""","2014"
"110188","1.0","707","[""ID""]","","","","","","[""Staff""]","","200","","","""Academic Internship""","294","true","","4","","","""X""","20144","","","""Research""","2014"

