"","clbid","credits","crsid","departments","halfcredit","instructors","level","locations","name","number","pn","prerequisites","section","semester","status","term","times","type","year","enrolled"
"644",2516,1,1325,"['SPAN']",NA,"['Joan Odd']",100,"['M 20']","Beginning Spanish II",112,"False","False","A",1,"C",20011,"['MWF 1045-1140']","Research",2001,21
"645",2517,1,1325,"['SPAN']",NA,"['Terri Greenslade']",100,"['M 20']","Beginning Spanish II",112,"False","False","B",1,"O",20011,"['MWF 1150-1245PM']","Research",2001,23
"646",2518,1,1325,"['SPAN']",NA,"['Terri Greenslade']",100,"['M 35']","Beginning Spanish II",112,"False","False","C",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,24
"647",2519,1,1325,"['SPAN']",NA,"['Marisol Galicia']",100,"['M 35']","Beginning Spanish II",112,"False","False","D",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,22
"648",2520,1,1326,"['SPAN']",NA,"['Joan Odd']",200,"['M 21']","Intermed Spanish I",231,"False","False","A",1,"C",20011,"['MWF 0800-0855']","Research",2001,27
"649",2521,1,1326,"['SPAN']",NA,"['Terri Greenslade']",200,"['M 21']","Intermed Spanish I",231,"False","False","B",1,"O",20011,"['MWF 0905-1000']","Research",2001,24
"650",2522,1,1326,"['SPAN']",NA,"['Maggie Broner']",200,"['M 21']","Intermed Spanish I",231,"False","False","C",1,"C",20011,"['MWF 1045-1140']","Research",2001,25
"651",2523,1,1326,"['SPAN']",NA,"['Maggie Broner']",200,"['M 21']","Intermed Spanish I",231,"False","False","D",1,"O",20011,"['MWF 1150-1245PM']","Research",2001,23
"652",2524,1,1326,"['SPAN']",NA,"['Joan Odd']",200,"['M 20']","Intermed Spanish I",231,"False","False","E",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,24
"653",2525,1,1326,"['SPAN']",NA,"['Frank L. Odd']",200,"['M 20']","Intermed Spanish I",231,"False","False","F",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,23
"654",2526,1,1327,"['SPAN']",NA,"['Kris A. Cropsey']",200,"['M 20']","Intermed Spanish II",232,"False","False","A",1,"C",20011,"['TTh 0800-0925']","Research",2001,26
"655",2527,1,1327,"['SPAN']",NA,"['Kris A. Cropsey']",200,"['M 20']","Intermed Spanish II",232,"False","False","B",1,"C",20011,"['TTh 0935-1100']","Research",2001,26
"656",2528,1,1327,"['SPAN']",NA,"['Sylvia Carullo']",200,"['M 20']","Intermed Spanish II",232,"False","False","C",1,"O",20011,"['TTh 1145-0110PM']","Research",2001,22
"657",2529,1,1327,"['SPAN']",NA,"['Sylvia Carullo']",200,"['M 20']","Intermed Spanish II",232,"False","False","D",1,"O",20011,"['TTh 0120-0245PM']","Research",2001,24
"658",2530,1,1331,"['SPAN']",NA,"['Leon Narvaez']",200,"['M 21']","Cult & Civ of Spain",251,"False","False","A",1,"C",20011,"['TTh 0800-0925']","Research",2001,10
"659",2531,1,1331,"['SPAN']",NA,"['Leon Narvaez']",200,"['M 21']","Cult & Civ of Spain",251,"False","False","B",1,"O",20011,"['TTh 0935-1100']","Research",2001,18
"660",2532,1,1332,"['SPAN']",NA,"['Maggie Broner']",200,"['M 21']","Cult & Civ of Lat Am",254,"False","False","",1,"O",20011,"['MWF 0200-0255PM']","Research",2001,17
"661",2533,1,1348,"['SPAN']",NA,"['Leon Narvaez']",300,"['M 20']","Spanish Novel & Essay",373,"False","False","",1,"O",20011,"['MWF 0905-1000']","Research",2001,17
"662",2534,1,1349,"['SPAN']",NA,"['James A. Dunlop']",300,"['M 21']","Spanish Theater",374,"False","False","",1,"O",20011,"['TTh 1145-0110PM']","Research",2001,16
"663",2535,1,1359,"['SWRK']",NA,"['Mary Carlsen']",200,"['H 403']","Soc Work/Soc Services",221,"False","False","",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,27
"664",2536,1,1360,"['SWRK']",NA,"['Mary Carlsen']",200,"['L 421']","Hum Behav in Soc Env",246,"False","False","",1,"O",20011,"['MWF 1045-1140']","Research",2001,19
"665",2537,1,1361,"['SWRK']",NA,"['Mary Carlsen']",200,"['H 403']","Social Work Methods I",254,"False","False","",1,"O",20011,"['TTh 1145-0110PM']","Research",2001,16
"666",2538,1,1367,"['SWRK']",NA,"['Mary Carlsen']",200,"","IS/Comparative Arrest",298,"False","False","",1,"O",20011,"","Research",2001,1
"667",2539,1,1368,"['SWRK']",NA,"['Patricia Richardson']",300,"['BC 220', 'BC 220', 'BC 220']","Social Wrk Methds III",373,"False","False","",1,"O",20011,"['TTh 0935-1100', 'TTh 1145-0245PM', 'MW 1150-0150PM']","Research",2001,12
"669",2541,1,1374,"['THEAT']",NA,"['Karen Wilson']",100,"['SPT 216']","Oral Interpretation",100,"False","False","",1,"C",20011,"['MWF 1045-1140']","Research",2001,25
"670",2542,1,1375,"['THEAT']",NA,"['William Sonnega']",100,"['SPT 216']","Intro to Theater",110,"False","False","",1,"C",20011,"['MWF 1150-1245PM']","Research",2001,29
"671",2543,1,1376,"['THEAT']",NA,"['Dona W. Freeman']",100,"['SPT HAUGEN']","Acting for Non-Majors",115,"False","False","",1,"C",20011,"['TTh 0120-0245PM']","Research",2001,18
"672",2544,1,1378,"['THEAT']",NA,"['Dona W. Freeman']",100,"['SPT HAUGEN']","Beginning Acting",130,"False","False","",1,"C",20011,"['TTh 0935-1100']","Research",2001,18
"673",2545,1,1381,"['THEAT']",NA,"['Steven E. Reiser']",100,"['SPT GREEN RM']","Scenery Costumes",150,"False","False","",1,"O",20011,"['MWF 1045-1140']","Research",2001,14
"674",2546,1,1382,"['THEAT']",NA,"['Karen Wilson']",200,"['SPT 227']","Voice & Phonetics",200,"False","False","",1,"O",20011,"['MWF 1255-0150PM']","Research",2001,17
"675",2547,1,1384,"['THEAT']",NA,"['Dona W. Freeman']",200,"['SPT HAUGEN']","Intermediate Acting",230,"False","False","",1,"O",20011,"['TTh 1145-0110PM']","Research",2001,11
"676",2548,1,1385,"['THEAT']",NA,"['Gary C. Gisselman']",200,"['SPT HAUGEN']","Intro to Directing",232,"False","False","",1,"C",20011,"['MWF 0200-0255PM']","Research",2001,17
"679",2551,1,1388,"['THEAT']",NA,"['Brian Bjorklund']",200,"['SPT GREEN RM']","Lighting & Sound",250,"False","False","",1,"C",20011,"['TTh 0935-1100']","Research",2001,15
"682",2554,1,1395,"['THEAT']",NA,"['Karen Wilson']",200,"","IS/Theatre History",298,"False","False","",1,"O",20011,"","Research",2001,1
"683",2555,1,1395,"['THEAT']",NA,"['Karen Wilson']",200,"","IS/Theatre Hist 1700--",298,"False","False","A",1,"O",20011,"","Research",2001,1
"684",2556,1,1397,"['THEAT']",NA,"['Brian Bjorklund']",300,"['SPT GREEN RM']","Scenery/Costume Desgn",352,"False","False","",1,"O",20011,"['TTh 0120-0245PM']","Research",2001,15
"685",2557,1,1398,"['THEAT']",NA,"['Gary C. Gisselman']",300,"['SPT 227']","Top: Am Musical Theatr",379,"False","False","",1,"O",20011,"['MWF 1045-1140']","Topic",2001,18
"686",2558,1,1401,"['THEAT']",NA,"['Karen Wilson']",300,"","IR/Speech Disorders",398,"False","False","",1,"O",20011,"","Research",2001,1
"687",2559,1,1401,"['THEAT']",NA,"['Gary C. Gisselman']",300,"","IR/Dramaturgy",398,"False","False","A",1,"O",20011,"","Research",2001,1
"695",2604,1,1476,"['WMNST']",NA,"['Diane C. LeBlanc']",100,"['L 421']","Intro Women's Studies",121,"False","False","A",1,"C",20011,"['MWF 1255-0150PM']","Research",2001,20
"696",2605,1,1476,"['WMNST']",NA,"['Judy Kutulas']",100,"['M 15']","Intro Women's Studies",121,"False","False","B",1,"C",20011,"['TTh 1145-0110PM']","Research",2001,23
"697",2606,1,1482,"['ARMS']",NA,"['Joanne Henry']",100,"['H 501']","Intro to Arms",121,"False","False","",1,"C",20011,"['M 0700-1000PM']","Research",2001,27
"698",2607,1,1484,"['ARMS']",NA,"['Joanne Henry']",200,"['L 577']","Top: Af-Am Women",250,"False","False","",1,"O",20011,"['TTh 0120-0245PM']","Seminar",2001,15
